presentation_id,title,speaker,conference_year,series,public_path,meso_codes,needs_place,needs_time
PRES_c4a37b0299,Священные зороастрийские тексты и переписка парсийских жрецов с зороастрийскими жрецами Ирана,М. Б. Мейтарчиян,2022,Roerich Readings,p/svyashchennye-zoroastriiskie-teksty-i-perepiska-parsiiskikh-zhretsov-s-zoroastriiskimi-zhretsami.html,,1,1
PRES_b5e87eb0bb,Смысл и понимание войны в средневековой Южной Индии (поэма Джаянкондара «Парани о войне в Калинге»),Н. В. Гордийчук,2022,Zograf Readings,p/smysl-i-ponimanie-voiny-v-srednevekovoi-yuzhnoi-indii-poema-dzhayankondara-parani-o-voine-v-kali.html,dravidology_south_india,0,1
PRES_787181142c,Сообщение о смерти Чингис-хана в русских летописях,Ю. И. Дробышев,2022,Roerich Readings,p/soobshchenie-o-smerti-chingis-khana-v-russkikh-letopisyakh.html,china_mongolia_inner_asia,0,1
PRES_ea72ffeb6f,Стилистика Амаравати и поэтика «Лалитавистары»,Н. В. Александрова,2022,Roerich Readings,p/stilistika-amaravati-i-poetika-lalitavistary.html,buddhist_studies|visual_material_culture,1,1
PRES_191e751374,Теоморфные образы варн санскрита в контексте индуистской тантры,О. Н. Ерченков,2022,Zograf Readings,p/teomorfnye-obrazy-varn-sanskrita-v-kontekste-induistskoi-tantry.html,philosophy_epistemology,1,1
PRES_73ff9d211a,Тригата в «Натьяшастре»: религиозное и символическое значение,Н. Р. Лидова,2022,Roerich Readings,p/trigata-v-natyashastre-religioznoe-i-simvolicheskoe-znachenie.html,ritual_studies,1,1
PRES_224b938159,Учение о цвете Ксенократа Сикионского и теория цвето-культурной компетенции чхави Древней Индии,В. В. Вертоградова,2022,Roerich Readings,p/uchenie-o-tsvete-ksenokrata-sikionskogo-i-teoriya-tsveto-kulturnoi-kompetentsii-chkhavi-drevnei.html,philosophy_epistemology|visual_material_culture,0,1
PRES_51d1870035,Фольклор европейских рома (цыган) и мифы индийских племен,Я. В. Васильков,2022,Zograf Readings,p/folklor-evropeiskikh-roma-tsygan-i-mify-indiiskikh-plemen.html,comparative_analysis,0,1
PRES_147249ddf0,Формирование понятия пустоты в ранней махаяне,С. Л. Бурмистров,2022,Zograf Readings,p/formirovanie-ponyatiya-pustoty-v-rannei-makhayane.html,buddhist_studies,1,1
PRES_fb1f237dc7,Чайтья в трех версиях «Лалитавистары»: взаимодействие текста и паломнической традиции,Н. В. Александрова,2022,Zograf Readings,p/chaitya-v-trekh-versiyakh-lalitavistary-vzaimodeistvie-teksta-i-palomnicheskoi-traditsii.html,buddhist_studies|manuscripts_epigraphy,0,1
PRES_e535f6d646,Этапы развития тамильского языкового пуризма,А. А. Смирнитская,2022,Zograf Readings,p/etapy-razvitiya-tamilskogo-yazykovogo-purizma.html,dravidology_south_india,0,1
PRES_3713c953c3,Этимологическая классификация лексики в индийской и европейской грамматической традиции на примере языка куллуи,А. С. Крылова,2022,Roerich Readings,p/etimologicheskaya-klassifikatsiya-leksiki-v-indiiskoi-i-evropeiskoi-grammaticheskoi-traditsii-na.html,etymology|comparative_analysis,0,1
PRES_20e3bfece1,Female-Mystic in Medieval Tamil Literature and Early Sufism: Structural Similarity of Images,Р. В. Псху,2023,Zograf Readings,p/female-mystic-in-medieval-tamil-literature-and-early-sufism-structural-similarity-of-images.html,comparative_analysis|dravidology_south_india,0,1
PRES_20e3bfece1,Female-Mystic in Medieval Tamil Literature and Early Sufism: Structural Similarity of Images,О. П. Вечерина,2023,Zograf Readings,p/female-mystic-in-medieval-tamil-literature-and-early-sufism-structural-similarity-of-images.html,comparative_analysis|dravidology_south_india,0,1
PRES_9d14455fc4,"«Брахма-стути» из «Бхушунди Рамаяны»: текстология, смыслы, параллели",М. Б. Демченко,2023,Zograf Readings,p/brakhma-stuti-iz-bkhushundi-ramayany-tekstologiya-smysly-paralleli.html,epic_ramayana_mahabharata|bhakti_vaishnava,1,1
PRES_8190df6ab4,«Моя мать и твоя мать – какая родня?» Об обозначениях братьев и сестер и возможностях прадравидийской реконструкции,А. А. Смирнитская,2023,Zograf Readings,p/moya-mat-i-tvoya-mat-kakaya-rodnya-ob-oboznacheniyakh-bratev-i-sester-i-vozmozhnostyakh-pradravi.html,dravidology_south_india,0,1
PRES_be1bdeb599,«Не одне грандиозныя прелести Гималаев»: итоги путешествия И. П. Минаева в Кумаон (1875),А. Н. Бабин,2023,Roerich Readings,p/ne-odne-grandioznyya-prelesti-gimalaev-itogi-puteshestviya-i-p-minaeva-v-kumaon-1875.html,expeditions|himalaya,0,1
PRES_0bdad1d393,«Юга-пурана» как исторический источник,В. Л. Денисенко,2023,Zograf Readings,p/yuga-purana-kak-istoricheskii-istochnik.html,,1,1
PRES_895dc581dc,"«… Есть некая рыба, которая чюдовидна имать»: возможные истоки и неочевидные связи одного композитного существа индийской миниатюры",А. Н. Бабин,2023,Zograf Readings,p/est-nekaya-ryba-kotoraya-chyudovidna-imat-vozmozhnye-istoki-i-neochevidnye-svyazi-odnogo-kompozi.html,visual_material_culture,0,1
PRES_bbe113082f,Анализ аморальных поступков в «Абхидхармакоше» Васубандху,Е. П. Островская,2023,Zograf Readings,p/analiz-amoralnykh-postupkov-v-abkhidkharmakoshe-vasubandkhu.html,buddhist_studies|philosophy_epistemology,1,1
PRES_efa28cdcf3,Антропология индийской куклы: контексты и ракурсы,М. Ф. Альбедиль,2023,Zograf Readings,p/antropologiya-indiiskoi-kukly-konteksty-i-rakursy.html,visual_material_culture|ethnography_performance,0,1
PRES_a9e54b9746,Вспомнить все: ганджифа и забытая карточная игра «Сидаста» из коллекции А.М. и Л.А. Мервартов,О. Н. Меренкова,2023,Zograf Readings,p/vspomnit-vse-gandzhifa-i-zabytaya-kartochnaya-igra-sidasta-iz-kollektsii-a-m-i-l-a-mervartov.html,board_games|museum_collections,1,1
PRES_bfeac6bacd,Дворец небесный и дворец земной: две схожие главы «Лалитавистары» и их функциональная роль в общей композиции текста,Н. В. Александрова,2023,Zograf Readings,p/dvorets-nebesnyi-i-dvorets-zemnoi-dve-skhozhie-glavy-lalitavistary-i-ikh-funktsionalnaya-rol-v-o.html,buddhist_studies,1,1
PRES_ca363493ba,Драма как категория и жанр в древнеиндийской поэтике,Н. Р. Лидова,2023,Zograf Readings,p/drama-kak-kategoriya-i-zhanr-v-drevneindiiskoi-poetike.html,literary_studies,1,1
PRES_b0fb034cf5,Древнеиндийская ономастика в «Вишнусахасранаме»,М. Ю. Гасунс,2023,Zograf Readings,p/drevneindiiskaya-onomastika-v-vishnusakhasraname.html,epic_ramayana_mahabharata,1,1
PRES_b57a66fc22,"Журнал “Stepping stones” – гималайская культура, буддизм и философия перенниализма сквозь призму взглядов европейских исследователей",Д. А. Кораблин,2023,Roerich Readings,p/zhurnal-stepping-stones-gimalaiskaya-kultura-buddizm-i-filosofiya-perennializma-skvoz-prizmu-vzg.html,tibetology_himalaya|buddhist_studies,0,1
PRES_483a3d2f7e,Значения и функционирование лексемы ye в бенгальском языке,Е. А. Костина,2023,Zograf Readings,p/znacheniya-i-funktsionirovanie-leksemy-ye-v-bengalskom-yazyke.html,bengal,0,1
PRES_3b994db7ef,Исследования древнеиндийских текстов как ключевое направление в ранней японской буддологии,Е. О. Новосёлова,2023,Roerich Readings,p/issledovaniya-drevneindiiskikh-tekstov-kak-klyuchevoe-napravlenie-v-rannei-yaponskoi-buddologii.html,buddhist_studies|history_of_indology,0,1
PRES_4a837e8e68,К вопросу об истинности в пурва-мимансе,Л. Г. Роман,2023,Zograf Readings,p/k-voprosu-ob-istinnosti-v-purva-mimanse.html,philosophy_epistemology,1,1
PRES_c9fadcf6f0,Коллекция тамильских рукописей М.С. Андреева из Индийского фонда ИВР РАН,Е. В. Танонова,2023,Zograf Readings,p/kollektsiya-tamilskikh-rukopisei-m-s-andreeva-iz-indiiskogo-fonda-ivr-ran.html,manuscripts_epigraphy|dravidology_south_india,0,1
PRES_f7d6abee1f,Коллекция № ВХ ЭФЗК 495 для МАЭ (состав и значение),Н. Г. Краснодембская,2023,Zograf Readings,p/kollektsiya-vkh-efzk-495-dlya-mae-sostav-i-znachenie.html,museum_collections,1,1
PRES_70f93c1aa2,Кукольный театр Западной Бенгалии,Е. В. Столярова,2023,Zograf Readings,p/kukolnyi-teatr-zapadnoi-bengalii-3c1aa2.html,ethnography_performance|bengal,0,1
PRES_48997b3d72,Культ корзины в Древней Индии и смена религиозной парадигмы,Е. Г. Вырщиков,2023,Roerich Readings,p/kult-korziny-v-drevnei-indii-i-smena-religioznoi-paradigmy.html,ritual_studies,0,1
PRES_4a75bb4440,Мотивы «Сказания о Джаландхаре в «Падма-пуране»,А. А. Игнатьев,2023,Zograf Readings,p/motivy-skazaniya-o-dzhalandkhare-v-padma-purane.html,epic_ramayana_mahabharata,1,1
PRES_52333b1258,Надписи на колонне Гелиодора,А. А. Вигасин,2023,Roerich Readings,p/nadpisi-na-kolonne-geliodora.html,manuscripts_epigraphy,1,1
PRES_4d66fa9608,Найти нормативную этику в традиционных текстах: сверхзадача и её решение мыслителями Бенгальского Возрождения.,Т. Г. Скороходова,2023,Zograf Readings,p/naiti-normativnuyu-etiku-v-traditsionnykh-tekstakh-sverkhzadacha-i-ee-reshenie-myslitelyami-beng.html,bengal|philosophy_epistemology,0,1
PRES_87b3b9e9f4,Несколько замечаний о Брахмане и сущем,С. Ч. Офертас,2023,Roerich Readings,p/neskolko-zamechanii-o-brakhmane-i-sushchem.html,philosophy_epistemology,1,1
PRES_1575c77bb8,О возможности передачи санскритских стихотворных размеров в русских переводах,М. В. Леонов,2023,Zograf Readings,p/o-vozmozhnosti-peredachi-sanskritskikh-stikhotvornykh-razmerov-v-russkikh-perevodakh.html,translation_reception|metrics,1,1
PRES_4de09c27d6,О не-волшебной помощнице в сказках парья: вариант фольклорного мотива,Т. И. Оранская,2023,Zograf Readings,p/o-ne-volshebnoi-pomoshchnitse-v-skazkakh-parya-variant-folklornogo-motiva.html,ethnography_performance,1,1
PRES_b35fa99329,О понятии «вкус» (rasa) в древнеиндийской традиции,Н. Р. Лидова,2023,Roerich Readings,p/o-ponyatii-vkus-rasa-v-drevneindiiskoi-traditsii.html,literary_studies,1,1
PRES_131430ee4f,Об особенностях индийской философии на основе южноазиатской схемы рациональности,А. В. Парибок,2023,Zograf Readings,p/ob-osobennostyakh-indiiskoi-filosofii-na-osnove-yuzhnoaziatskoi-skhemy-ratsionalnosti.html,comparative_analysis,0,1
PRES_8190c6779b,Отражение монгольских имперских идей в средневековых вьетнамских источниках,Ю. И. Дробышев,2023,Roerich Readings,p/otrazhenie-mongolskikh-imperskikh-idei-v-srednevekovykh-vetnamskikh-istochnikakh.html,china_mongolia_inner_asia,0,1
PRES_878ec9446a,"Падаяни, мудиетту, тиятту: ритуальные исполнительские традиции центральной Кералы",С. И. Рыжакова,2023,Zograf Readings,p/padayani-mudiettu-tiyattu-ritualnye-ispolnitelskie-traditsii-tsentralnoi-keraly.html,ethnography_performance,0,1
PRES_42ff807ebd,Переоценка различных методологических подходов по исследованию индийской философии: по следам книги В. Адлури и Д. Багчи «The Nay Science: A History of German Indology»,Р. В. Псху,2023,Zograf Readings,p/pereotsenka-razlichnykh-metodologicheskikh-podkhodov-po-issledovaniyu-indiiskoi-filosofii-po-sle.html,history_of_indology,0,1
PRES_4542369695,Политик читает и пересказывает эпос. «Рамаяна» и «Махабхарата» в переложении Чакраварти Раджагопалачари,И. Ю. Котин,2023,Zograf Readings,p/politik-chitaet-i-pereskazyvaet-epos-ramayana-i-makhabkharata-v-perelozhenii-chakravarti-radzhag.html,epic_ramayana_mahabharata|translation_reception,1,1
PRES_611497ab1e,Почему Брахман наделен природой звука (шабда-таттва)?,Е. А. Десницкая,2023,Zograf Readings,p/pochemu-brakhman-nadelen-prirodoi-zvuka-shabda-tattva.html,philosophy_epistemology,1,1
PRES_b1ae58819e,Представление о годе в концепции времени пуран,Е. В. Тюлина,2023,Roerich Readings,p/predstavlenie-o-gode-v-kontseptsii-vremeni-puran.html,cosmology,1,1
PRES_0727154099,Проблема интерпретации действия в комментарии Шанкары на Бхагавадгиту,С. В. Лобанов,2023,Zograf Readings,p/problema-interpretatsii-deistviya-v-kommentarii-shankary-na-bkhagavadgitu.html,philosophy_epistemology,1,1
PRES_fac9d854a7,Ритуальный комплекс родильных обрядов в неварском буддизме,А. Г. Рыбакова,2023,Zograf Readings,p/ritualnyi-kompleks-rodilnykh-obryadov-v-nevarskom-buddizme.html,nepal_newar_kathmandu|ritual_studies|life_cycle_rituals,0,1
PRES_6d2052f1ad,Россия и русские в произведениях Салмана Рушди,А. В. Челнокова,2023,Zograf Readings,p/rossiya-i-russkie-v-proizvedeniyakh-salmana-rushdi.html,modern_literature,1,1
PRES_5b690db8b2,"Скульптура Нритья Шивы из храма Мандапешвара в Мумбаи. Стиль, иконография, аналогии",Д. Н. Воробьева,2023,Zograf Readings,p/skulptura-nritya-shivy-iz-khrama-mandapeshvara-v-mumbai-stil-ikonografiya-analogii.html,visual_material_culture,1,1
PRES_1654668dbb,Словослияние в куллуи как способ словообразования,А. С. Крылова,2023,Roerich Readings,p/slovosliyanie-v-kullui-kak-sposob-slovoobrazovaniya.html,new_indo_aryan_languages,1,1
PRES_95a2a59a3a,Сотериологический ракурс «йогического суицида» (utkrānti) в традиционной индуистской йоге и тантре,С. В. Пахомов,2023,Zograf Readings,p/soteriologicheskii-rakurs-iogicheskogo-suitsida-utkr-nti-v-traditsionnoi-induistskoi-ioge-i-tant.html,yoga_ayurveda,1,1
PRES_edcdc9e33a,Социоскрипторная ситуация в Древней Индии,В. В. Вертоградова,2023,Roerich Readings,p/sotsioskriptornaya-situatsiya-v-drevnei-indii.html,,0,1
PRES_7315ee9c52,Средний залог в санскрите. К семантике категории,И. И. Малютин,2023,Zograf Readings,p/srednii-zalog-v-sanskrite-k-semantike-kategorii.html,sanskrit_grammar_panini,1,1
PRES_46cb67fd05,Тексты праджняпарамиты в ойратской религиозной культуре и законоположениях,Б. У. Китинов,2023,Roerich Readings,p/teksty-pradzhnyaparamity-v-oiratskoi-religioznoi-kulture-i-zakonopolozheniyakh.html,buddhist_studies|china_mongolia_inner_asia,0,1
PRES_ae89d9faef,Тема угона скота (veṭci) в древнетамильской поэзии и литературной теории,Н. В. Гордийчук,2023,Zograf Readings,p/tema-ugona-skota-ve-ci-v-drevnetamilskoi-poezii-i-literaturnoi-teorii.html,dravidology_south_india,0,1
PRES_abbc19de8a,Типология индийских аскетов по санскритским источникам,Э. З. Лейтан,2023,Zograf Readings,p/tipologiya-indiiskikh-asketov-po-sanskritskim-istochnikam.html,,0,1
PRES_ac330becc1,Трудности в изучении философского наследия Дигнаги: опыт переводчика и историка философии,В. Г. Лысенко,2023,Zograf Readings,p/trudnosti-v-izuchenii-filosofskogo-naslediya-dignagi-opyt-perevodchika-i-istorika-filosofii.html,buddhist_studies|philosophy_epistemology,1,1
PRES_d87a94d8a6,Философская компаративистика В. Хальбфасса,С. Л. Бурмистров,2023,Zograf Readings,p/filosofskaya-komparativistika-v-khalbfassa.html,comparative_analysis|history_of_indology,1,1
PRES_e6073c947c,Этимология и семантика цветообозначения «красный» в китайской культуре,А. Г. Люлина,2023,Roerich Readings,p/etimologiya-i-semantika-tsvetooboznacheniya-krasnyi-v-kitaiskoi-kulture.html,etymology,0,1
PRES_8778dfa9e3,"""Махабхарата"" как текст культурной памяти",К. А. Маретина,2024,Zograf Readings,p/makhabkharata-kak-tekst-kulturnoi-pamyati.html,epic_ramayana_mahabharata,1,1
PRES_b5032da194,'Айодхья Махатмья'. Средневековый путеводитель по Айодхье и его топонимы на современной карте города,М. Б. Демченко,2024,Zograf Readings,p/aiodkhya-makhatmya-srednevekovyi-putevoditel-po-aiodkhe-i-ego-toponimy-na-sovremennoi-karte-goro.html,travel_history,0,1
PRES_a4e21c2702,«Город победы» Рушди — ответ «Рамаяне» самого скандального автора 20 столетия,А. В. Челнокова,2024,Zograf Readings,p/gorod-pobedy-rushdi-otvet-ramayane-samogo-skandalnogo-avtora-20-stoletiya.html,modern_literature|english_literature|twentieth_century,1,1
PRES_fc8c9f814c,«Наука поэзии» (Кавьяшастра) в трудах ранних аланкариков,Н. Р. Лидова,2024,Roerich Readings,p/nauka-poezii-kavyashastra-v-trudakh-rannikh-alankarikov.html,literary_studies,1,1
PRES_ccb5812059,«Тень» Ситы и «призрак» Елены: две истории о похищенных жёнах,А. В. Молина,2024,Zograf Readings,p/ten-sity-i-prizrak-eleny-dve-istorii-o-pokhishchennykh-zhenakh.html,comparative_analysis|epic_ramayana_mahabharata,1,1
PRES_b02d534334,Абхисамаяланкара как предмет буддийского образования,Р. Н. Крапивина,2024,Zograf Readings,p/abkhisamayalankara-kak-predmet-buddiiskogo-obrazovaniya.html,buddhist_studies,1,1
PRES_f7005c0259,Бодхисаттва в образе пишачи: следы комической традиции в описании аскезы Гаутамы,Д. А. Комиссаров,2024,Zograf Readings,p/bodkhisattva-v-obraze-pishachi-sledy-komicheskoi-traditsii-v-opisanii-askezy-gautamy.html,buddhist_studies,1,1
PRES_16bca7ecfe,Бодхисаттва — стрелок из лука. Буддийский сюжет и его аналоги,Н. В. Александрова,2024,Zograf Readings,p/bodkhisattva-strelok-iz-luka-buddiiskii-syuzhet-i-ego-analogi.html,buddhist_studies|comparative_analysis,1,1
PRES_9c6f0c2111,Буддизм в Восточном Туркестане,Б. У. Китинов,2024,Roerich Readings,p/buddizm-v-vostochnom-turkestane.html,buddhist_studies|china_mongolia_inner_asia,0,1
PRES_c9709587be,"Бхеру-джи и мать Кали в деревенском Раджастхане: мифы, культ, фольклор",С. И. Рыжакова,2024,Zograf Readings,p/bkheru-dzhi-i-mat-kali-v-derevenskom-radzhastkhane-mify-kult-folklor.html,ethnography_performance,0,1
PRES_ea2d7c759c,Был ли Бхартрихари сторонником шабда-адвайты?,Е. А. Десницкая,2024,Zograf Readings,p/byl-li-bkhartrikhari-storonnikom-shabda-advaity.html,philosophy_epistemology,1,1
PRES_347181c549,В.В. Верещагин и И.П. Минаев: русские путешественники в Гималаях,А. Н. Бабин,2024,Zograf Readings,p/v-v-vereshchagin-i-i-p-minaev-russkie-puteshestvenniki-v-gimalayakh.html,history_of_indology|travel_history|himalaya|nineteenth_century,0,1
PRES_adef2d4283,Ведантийско-буддийский полемический диалог в «Брахмасутрабхашье»,В. К. Шохин,2024,Roerich Readings,p/vedantiisko-buddiiskii-polemicheskii-dialog-v-brakhmasutrabkhashe.html,philosophy_epistemology,1,1
PRES_21a5a08676,Воссоздавая историю древней Индии: исследовательский опыт Раджендролала Митро,Т. Г. Скороходова,2024,Zograf Readings,p/vossozdavaya-istoriyu-drevnei-indii-issledovatelskii-opyt-radzhendrolala-mitro.html,history_of_indology,0,1
PRES_bf18beecbb,Вступительное слово от организаторов конференции,В. В. Вертоградова,2024,Roerich Readings,p/vstupitelnoe-slovo-ot-organizatorov-konferentsii.html,,1,1
PRES_2e44fd3b07,Гадание о суженом по зеркалу в «Махабхарате»: индоиранский и индоевропейский фон,Я. В. Васильков,2024,Zograf Readings,p/gadanie-o-suzhenom-po-zerkalu-v-makhabkharate-indoiranskii-i-indoevropeiskii-fon.html,epic_ramayana_mahabharata|comparative_analysis,1,1
PRES_ebac2cd6d5,Джайнские пещерные храмы Махараштры в контексте развития скальной архитектуры Индии,Д. Н. Воробьева,2024,Zograf Readings,p/dzhainskie-peshchernye-khramy-makharashtry-v-kontekste-razvitiya-skalnoi-arkhitektury-indii.html,jain_studies|manuscripts_epigraphy,0,1
PRES_a610f81125,Женские голоса в каввали: гендер и традиции,А. В. Киняева,2024,Zograf Readings,p/zhenskie-golosa-v-kavvali-gender-i-traditsii.html,ethnography_performance,1,1
PRES_48742ecace,Индийские классификации: принципы различения поэтических украшений (аланкар),С. О. Цветкова,2024,Roerich Readings,p/indiiskie-klassifikatsii-printsipy-razlicheniya-poeticheskikh-ukrashenii-alankar.html,literary_studies,0,1
PRES_b481edbec8,Индийские корреспонденты Е.Е. Обермиллера,Т. В. Ермакова,2024,Zograf Readings,p/indiiskie-korrespondenty-e-e-obermillera.html,history_of_indology,0,1
PRES_6b13d39224,Интерпретация эвтаназии в буддийской картине мира,Е. П. Островская,2024,Zograf Readings,p/interpretatsiya-evtanazii-v-buddiiskoi-kartine-mira.html,buddhist_studies,1,1
PRES_28cd0cf2d2,Ирония в пьесе Ватсараджи «Киратарджуния» (XII в.),М. Д. Минаева,2024,Roerich Readings,p/ironiya-v-pese-vatsaradzhi-kiratardzhuniya-xii-v.html,,1,1
PRES_a67d45cc5a,К идентификации тантрических изображений Ямантаки в монастыре Юнъань-сы 永安寺 провинции Шаньси 山西省,А. В. Осокин,2024,Roerich Readings,p/k-identifikatsii-tantricheskikh-izobrazhenii-yamantaki-v-monastyre-yunan-sy-provintsii-shansi.html,tibetology_himalaya|visual_material_culture,0,1
PRES_a67d45cc5a,К идентификации тантрических изображений Ямантаки в монастыре Юнъань-сы 永安寺 провинции Шаньси 山西省,Н. А. Брылёва,2024,Roerich Readings,p/k-identifikatsii-tantricheskikh-izobrazhenii-yamantaki-v-monastyre-yunan-sy-provintsii-shansi.html,tibetology_himalaya|visual_material_culture,0,1
PRES_963b9bd836,Как лучше представить западному читателю историю индийской философии: размышление по поводу книги В. Эльтшингера и И. Ратье «Что такое индийская философия?»,В. Г. Лысенко,2024,Zograf Readings,p/kak-luchshe-predstavit-zapadnomu-chitatelyu-istoriyu-indiiskoi-filosofii-razmyshlenie-po-povodu.html,history_of_indology,0,1
PRES_3fc20c5385,"Культ корзины у гондов, джайнская икона аягапатта и буддийский алтарь: еще раз о смене религиозной парадигмы в Древней Индии",Е. Г. Вырщиков,2024,Roerich Readings,p/kult-korziny-u-gondov-dzhainskaya-ikona-ayagapatta-i-buddiiskii-altar-eshche-raz-o-smene-religio.html,jain_studies|buddhist_studies,0,1
PRES_d00e030c23,"Кушанская этимология, поздние бактро-скифские царства и интересные элементы индо-парфянской нумизматики",А. Солька,2024,Roerich Readings,p/kushanskaya-etimologiya-pozdnie-baktro-skifskie-tsarstva-i-interesnye-elementy-indo-parfyanskoi.html,etymology,1,1
PRES_f30b06bf41,"Литература хинди как предмет школьной программы в Индии: история куррикулума, ценности и цели обучения",Т. А. Дубянская,2024,Zograf Readings,p/literatura-khindi-kak-predmet-shkolnoi-programmy-v-indii-istoriya-kurrikuluma-tsennosti-i-tseli.html,modern_society_politics,0,1
PRES_a9d6b301a2,Локальные варианты Дурга Пуджи в Колкате,Л. А. Стрельцова,2024,Zograf Readings,p/lokalnye-varianty-durga-pudzhi-v-kolkate.html,bengal,0,1
PRES_128cecab0d,Мадхупарка при жертвоприношениях сомы в ритуале Атитхьешти (ātithyeṣṭi),Н. А. Корнеева,2024,Zograf Readings,p/madkhuparka-pri-zhertvoprinosheniyakh-somy-v-rituale-atitkheshti-tithye-i.html,ritual_studies,1,1
PRES_e87021cd4c,Микушевич как переводчик санскритской поэзии,М. В. Леонов,2024,Roerich Readings,p/mikushevich-kak-perevodchik-sanskritskoi-poezii.html,translation_reception,1,1
PRES_7522e9718b,Многообразие культурных традиций и влияний в средневековой Индии: от династий до социальных изменений,Н. Л. Вигель,2024,Roerich Readings,p/mnogoobrazie-kulturnykh-traditsii-i-vliyanii-v-srednevekovoi-indii-ot-dinastii-do-sotsialnykh-iz.html,,0,1
PRES_f18f8d1465,Модели интерпретации телесности в хатха-йоге,С. В. Пахомов,2024,Zograf Readings,p/modeli-interpretatsii-telesnosti-v-khatkha-ioge.html,yoga_ayurveda,1,1
PRES_6024934b6c,Монистический теизм (адвайта-ишваравада) Абхинавагупты в сопоставлении с ишваравадой адвайты Шанкары на материале их комментариев к «Бхагавадгите».,С. В. Лобанов,2024,Zograf Readings,p/monisticheskii-teizm-advaita-ishvaravada-abkhinavagupty-v-sopostavlenii-s-ishvaravadoi-advaity-s.html,philosophy_epistemology,0,1
PRES_ff4471c987,Морфология деревянной храмовой архитектуры Химачал-Прадеша (Индия),Д. А. Рожнова,2024,Roerich Readings,p/morfologiya-derevyannoi-khramovoi-arkhitektury-khimachal-pradesha-indiya.html,himalaya,0,1
PRES_c755795a7d,Непальский монастырь Копан: встреча Востока и Запада,М. Ф. Альбедиль,2024,Zograf Readings,p/nepalskii-monastyr-kopan-vstrecha-vostoka-i-zapada.html,nepal_newar_kathmandu|buddhist_studies,0,1
PRES_2fcaeeff79,Несколько этимологий арготических слов среднеазиатских цыган на фоне дискуссий последнего полувека об истории цыган,Т. И. Оранская,2024,Zograf Readings,p/neskolko-etimologii-argoticheskikh-slov-sredneaziatskikh-tsygan-na-fone-diskussii-poslednego-pol.html,etymology,1,1
PRES_edb6f3ab45,Новые индоарийские этимологии лексики языка куллуи,А. С. Крылова,2024,Zograf Readings,p/novye-indoariiskie-etimologii-leksiki-yazyka-kullui.html,etymology|new_indo_aryan_languages|himalaya|fieldwork,0,1
PRES_89de2df795,О нарративной символике бронзовой фигурки танцующего Бала-Кришны,В. М. Немчинов,2024,Roerich Readings,p/o-narrativnoi-simvolike-bronzovoi-figurki-tantsuyushchego-bala-krishny.html,visual_material_culture,1,1
PRES_8410b1d47f,Обоснование невозможности чувственного познания в «Прасаннападе» Чандракирти,С. Л. Бурмистров,2024,Zograf Readings,p/obosnovanie-nevozmozhnosti-chuvstvennogo-poznaniya-v-prasannapade-chandrakirti.html,buddhist_studies,1,1
PRES_a39bbb97f1,Образ времени в поэзии Бхартрихари,М. В. Леонов,2024,Zograf Readings,p/obraz-vremeni-v-poezii-bkhartrikhari.html,literary_studies,1,1
PRES_33433905b0,Образы тигра и рыбы в бенгальской фразеологии,А. Э. Калина,2024,Zograf Readings,p/obrazy-tigra-i-ryby-v-bengalskoi-frazeologii.html,bengal,0,1
PRES_8ef9132d46,Обряд панчамакара в каулических тантрах,А. А. Игнатьев,2024,Zograf Readings,p/obryad-panchamakara-v-kaulicheskikh-tantrakh.html,ritual_studies,1,1
PRES_959566c64e,Обряды «жизненного цикла» скульптуры по материалам пуран,Е. В. Тюлина,2024,Roerich Readings,p/obryady-zhiznennogo-tsikla-skulptury-po-materialam-puran.html,ritual_studies|life_cycle_rituals,1,1
PRES_2a660819f9,Онтология и сотериология «Ананда-сутр» П.Р. Саркара,А. А. Степин,2024,Zograf Readings,p/ontologiya-i-soteriologiya-ananda-sutr-p-r-sarkara.html,,1,1
PRES_095045ced7,От эпического предания до буддийского сказания и обратно: история Шьямы,А. В. Фивейская,2024,Zograf Readings,p/ot-epicheskogo-predaniya-do-buddiiskogo-skazaniya-i-obratno-istoriya-shyamy.html,epic_ramayana_mahabharata|buddhist_studies,1,1
PRES_91ce32f17e,Парадигмальное мышление брахманов. Связь философских универсалий и варно-кастовой системы в Индии,Р. В. Псху,2024,Zograf Readings,p/paradigmalnoe-myshlenie-brakhmanov-svyaz-filosofskikh-universalii-i-varno-kastovoi-sistemy-v-ind.html,philosophy_epistemology,0,1
PRES_d75ff8846e,Пенпавакутху: новая форма театра плоских фигур Кералы,Е. В. Столярова,2024,Zograf Readings,p/penpavakutkhu-novaya-forma-teatra-ploskikh-figur-keraly.html,ethnography_performance,0,1
PRES_36658fe404,Переписка О.Н. Бетлингка по поводу Петербургских словарей и судьба лексикографа,М. Ю. Гасунс,2024,Zograf Readings,p/perepiska-o-n-betlingka-po-povodu-peterburgskikh-slovarei-i-sudba-leksikografa.html,history_of_indology,1,1
PRES_1e29140cc1,Планиметрические модели тела человека в санскритских трактатах по искусству и в стенописи Аджанты,В. В. Вертоградова,2024,Roerich Readings,p/planimetricheskie-modeli-tela-cheloveka-v-sanskritskikh-traktatakh-po-iskusstvu-i-v-stenopisi-ad.html,visual_material_culture,1,1
