post_id,type,url,width,height,position,post_url,date,year,excerpt,likes,reposts,comments,views,tags,engagement_tier,is_outlier
16089,photo,"https://sun9-71.userapi.com/s/v1/ig2/TxQsFl3H_RxifrpYE-68wVyd8wMwIH1D55VegmcnEzJmPPdrA_U5LhLevYJRQ2O8wjjsOulwrIt4okd97gXYTwW3.jpg?quality=95&as=32x25,48x38,72x57,108x85,160x127,240x190,360x285,480x380,540x427,640x507,720x570,1080x855,1156x915&from=bu&cs=1156x0",1156,915,0,https://vk.com/wall-88831040_16089,2022-10-05,2022,"Из древнеиндийской морфонологии, А.А. Зализняк, 1972",24,4,2,784,,mid_low,0
16089,doc,https://vk.com/doc1116419_648887784?hash=TzP8zbeCh3UxwZhrfAzdPWQNiSiLnvSAZvxuTvWLnl4&api=1&no_preview=1,,,1,https://vk.com/wall-88831040_16089,2022-10-05,2022,"Из древнеиндийской морфонологии, А.А. Зализняк, 1972",24,4,2,784,,mid_low,0
16078,photo,"https://sun9-64.userapi.com/s/v1/ig2/Hf5URzFLPoB8KjcRHLfXY-gdW68HracRsNhX9BW9NT_aW93koPkaw9Tq8xiQmGqeMrOzyVyKTLfeCONBbIVyK4_G.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x119,240x179,360x269,480x358,540x403,640x478,720x538,869x649&from=bu&cs=869x0",869,649,0,https://vk.com/wall-88831040_16078,2022-10-04,2022,"अ ПАНИНИ क्ष
Индийские Грамматисты

ПАНИНИ (санскр. Pāṇini) (V-IV вв. до н.э.) — инд. грамматист, автор самого древнего труда по грамматике санскрита, дошедшего",42,4,4,917,аштадхьяи грамматика панини санскрит,mid_high,0
16069,photo,"https://sun9-15.userapi.com/s/v1/ig2/Fz8ZuupGvt-NXCBuEVQa0Be0kqTqaSrermVcDH7XpbB-aVedNQPraHk-qFeQwWcmV-FuLxV29RBgcDpiz2sZu3Gk.jpg?quality=95&as=32x23,48x34,72x51,108x77,160x114,240x170,360x256,480x341,540x383,640x454,720x511,800x568&from=bu&cs=800x0",800,568,0,https://vk.com/wall-88831040_16069,2022-10-04,2022,"📄 ИЗ ПИСЕМ О.БЁТЛИНГА 📄

Дорогой друг!

Леппеля близ Виборга, 25 июня/7 июля 1863 года

Я пользуюсь возможностью поехать в Петербург, чтобы послать вам исправле",15,0,1,540,бетлинг письма_бетлинг,low,0
16060,photo,"https://sun9-53.userapi.com/s/v1/ig2/fHkBu91CHcmiwQ6h5YVjbigXoKdixDxhLrBr777h5frldV8iEqQjZppXRNXsKbd9Z2esPmc2l6ym_FAC-2La9Kmw.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1064x1064&from=bu&cs=1064x0",1064,1064,0,https://vk.com/wall-88831040_16060,2022-10-03,2022,"5, 17, 19 октября 2022 года днем очередные экскурсии по кабинету Рериха (бесплатно). Пишите https://samskrtam.ru/katya/, куратор Общества ревнителей санскрита в",32,1,17,956,,mid_high,0
16055,photo,"https://sun9-11.userapi.com/s/v1/ig2/Xn1jFnOXNGvBuru7Yh5_6pv8giYiSmsJov82Mv5ITqC1yD5CLkMtbhr0M2oS8Z6ULwJqUg0lYMvT8sHez5xDpYzZ.jpg?quality=95&as=32x20,48x31,72x46,108x69,160x102,240x154,360x230,480x307,540x346,640x409,720x461,1080x691,1230x787&from=bu&cs=1230x0",1230,787,0,https://vk.com/wall-88831040_16055,2022-10-03,2022,"IndoSkript − eine erweiterbare elektronische Paläographie für alphabetische Schriften / Harry Falk 
 
https://www.academia.edu/64245428/_2021_IndoSkript_eine_er",5,0,0,451,,low,0
16055,link,https://sun9-52.userapi.com/LEQ72pkoaj9ASujx6-vpfyHXWHrOAk2bo9tftA/SIQcz2YsHco.jpg,150,150,1,https://vk.com/wall-88831040_16055,2022-10-03,2022,"IndoSkript − eine erweiterbare elektronische Paläographie für alphabetische Schriften / Harry Falk 
 
https://www.academia.edu/64245428/_2021_IndoSkript_eine_er",5,0,0,451,,low,0
16049,photo,"https://sun9-68.userapi.com/s/v1/ig2/XMKP3_HcrzBYZEMzwxW-pkPFQNc5FRiVYgv6-8o5RzS40UJsPIBuGfamZllhdDSqQNOa6EPQV_q_pheBHlmyv-nQ.jpg?quality=95&as=32x48,48x71,72x107,108x161,160x238,240x357,360x536,430x640&from=bu&cs=430x0",430,640,0,https://vk.com/wall-88831040_16049,2022-10-03,2022,"Владимир Святославович Воробьёв-Десятовский - 3 октября 1927 -
 2 июля 1956 - советский индолог. Кандидат филологических наук; крупнейший в СССР знаток индийско",20,0,6,694,даты санкритолог санскрит,mid_low,0
16043,photo,"https://sun9-84.userapi.com/s/v1/ig2/3UHOB-HQJ0Q2FVrlfOOaEFR9J12f2U5F4bsdHGxh2j2ogb_aSGgCHQ4nn2IV97H_nkEy1a5hvE0mPdKWXszRRAQS.jpg?quality=95&as=32x18,48x27,72x40,108x61,160x90,240x135,360x202,480x270,540x304,640x360,720x405,1080x607,1280x720,1440x810,2560x1440&from=bu&cs=2560x0",2560,1440,0,https://vk.com/wall-88831040_16043,2022-10-02,2022,"Кто учил тохарские А и Б? Кто учил у Светланы Анатольевны Бурлак? Учебник, бытующий в виде .doc файле уже скоро 20 лет, прекрасен.",24,2,1,1045,,mid_low,0
16037,photo,"https://sun9-62.userapi.com/s/v1/ig2/hNCpxN8XKbvV1ulgcPyZoS8qfKo1BOcP6R1UrAIhIpLcGQKCdRxXr7An_fERGb1ZpCPaT0ipu8S3bNq4QQ9HIVO5.jpg?quality=95&as=32x55,48x83,72x124,108x187,160x277,240x415,321x555&from=bu&cs=321x0",321,555,0,https://vk.com/wall-88831040_16037,2022-10-02,2022,"Сказание о Сери Раме. Индонезийская Рамаяна. Пер. с индонез.

""Сказание о Сери Раме"" - национальный эпос индонезийцев. Это малайский вариант великого индийского",86,38,3,2051,,high,0
16037,photo,"https://sun9-70.userapi.com/s/v1/ig2/raRwZb9ikCIA3Cik5mi0VHyuKcI3JdM2MlvhEuFY6UDYh87yWsbVqmzx4WxjeTL90wT7o5qLGAtv4GAnxbTpdTh1.jpg?quality=95&as=32x56,48x84,72x126,108x189,160x280,240x419,317x554&from=bu&cs=317x0",317,554,1,https://vk.com/wall-88831040_16037,2022-10-02,2022,"Сказание о Сери Раме. Индонезийская Рамаяна. Пер. с индонез.

""Сказание о Сери Раме"" - национальный эпос индонезийцев. Это малайский вариант великого индийского",86,38,3,2051,,high,0
16037,doc,https://vk.com/doc54683971_645215185?hash=AeGFFwGUaNaeTAVB7iurOJUQyYae3nRPQJd5knG0CLz&api=1&no_preview=1,,,2,https://vk.com/wall-88831040_16037,2022-10-02,2022,"Сказание о Сери Раме. Индонезийская Рамаяна. Пер. с индонез.

""Сказание о Сери Раме"" - национальный эпос индонезийцев. Это малайский вариант великого индийского",86,38,3,2051,,high,0
16015,photo,"https://sun9-75.userapi.com/s/v1/ig2/x-iMEKJkumM4nHiqGJoME3Y6czjCatcJ2M4zDJvdzmAQDc9m2HE8QPlLqr_lcMN0PSHGFF1pQKOv8sIzdK7Nxszs.jpg?quality=95&as=32x23,48x34,72x51,108x77,160x114,240x171,360x257,480x343,540x386,640x457,700x500&from=bu&cs=700x0",700,500,0,https://vk.com/wall-88831040_16015,2022-10-02,2022,"☀ ВОСПЕВАНИЕ ИМЕН СУРЬЯ ДЕВА ☀ 
 
В это дождливое время 🌧 и тревожные дни так хочется почувствовать тепло солнца. 
 
Именно поэтому мы объявляем войну осенней х",35,9,5,896,,mid_high,0
16012,photo,"https://sun9-47.userapi.com/s/v1/ig2/mofYM0IbBXcT53NzJfABMf38B0Sp8kJcPVN0D61b00qL28_yglGAHccLx1xYuHEKFlr3nwj9AoIsQKtJwjTjIMvG.jpg?quality=95&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_16012,2022-10-02,2022,#санскрит #ригведа #агни,11,1,29,675,агни ригведа санскрит,mid_high,0
16005,photo,"https://sun9-58.userapi.com/s/v1/ig2/4K_qYiyywepR-S9MWFijr17vIBR7BMBgy8L9kRu5Jq_f6BqN4Rg_mMxAaXWnh59JtF_UtdJeeBUDEEp__UphyE6S.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x720,1280x853,1440x960,2048x1365&from=bu&cs=2048x0",2048,1365,0,https://vk.com/wall-88831040_16005,2022-10-01,2022,"ФГАОУ ВО РОССИЙСКИЙ УНИВЕРСИТЕТ ДРУЖБЫ НАРОДОВ 
Центр исследования философии и культуры «Пурушоттама» 
Дополнительная профессиональная программа повышения квали",23,1,5,558,,mid_low,0
15984,photo,"https://sun9-20.userapi.com/s/v1/ig2/PJ8mhGUD-046QIc2Zq73KLCOuDmSbHeXrRJ-e0yuAP3n4KpJ8S6e7ZCCuI7j7TUcLl1zRRSKCxnnnNadnPlyZjpj.jpg?quality=95&as=32x31,48x47,72x70,108x105,160x156,240x234,360x352,480x469,540x527,596x582&from=bu&cs=596x0",596,582,0,https://vk.com/wall-88831040_15984,2022-10-01,2022,"Читаешь Пелевина?
Прочти и упанишады.",193,121,14,4177,,viral,1
15984,doc,https://vk.com/doc1116419_648777325?hash=zTMz3DC2X3JfDIHuWXZcLpgqcEQ5GpjwPPYqEnRYE8P&api=1&no_preview=1,,,1,https://vk.com/wall-88831040_15984,2022-10-01,2022,"Читаешь Пелевина?
Прочти и упанишады.",193,121,14,4177,,viral,1
15984,doc,https://vk.com/doc1116419_648777326?hash=E9UOc9HvdU9hEhBKPBbm6xXicPnzZFN8ZS4YfpWO0Lo&api=1&no_preview=1,,,2,https://vk.com/wall-88831040_15984,2022-10-01,2022,"Читаешь Пелевина?
Прочти и упанишады.",193,121,14,4177,,viral,1
15984,doc,https://vk.com/doc1116419_648777327?hash=o6jqbC7Tu1vq8NBulhC0viegoVJX7wufVCjl4itCpok&api=1&no_preview=1,,,3,https://vk.com/wall-88831040_15984,2022-10-01,2022,"Читаешь Пелевина?
Прочти и упанишады.",193,121,14,4177,,viral,1
15973,photo,"https://sun9-7.userapi.com/s/v1/ig2/lpRD1Q_PTpjxtriXasaieqWwFbAKQ7rbsGDLN9aAQKYIKN9OkzWx84pyXk56vp08Chf0GOfraQRhT3Mqct-ntklD.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",2560,1920,0,https://vk.com/wall-88831040_15973,2022-09-30,2022,"Кто был разочарован ""Камасутрой""?",27,2,11,1102,,mid_high,0
15962,photo,"https://sun9-78.userapi.com/s/v1/ig2/LDnahkgcRZCzz904uPQ7YLs53_4rxcufHOOkwXEdHIdkYaCHdMnA7nFuFK4haBACgD7ao1mVto3JjF_mrgbkWwa3.jpg?quality=95&as=32x20,48x30,72x45,108x67,160x100,240x150,360x225,480x300,540x337,640x400,720x450,1080x675,1280x800,1440x900&from=bu&cs=1440x0",1440,900,0,https://vk.com/wall-88831040_15962,2022-09-30,2022,"🕉 ЧАСТОТНЫЙ АЛФАВИТ 🕉

Если проанализировать тексты цифрового корпуса санскрита и согласиться с идеей о том, что он, в целом, отражает основные тенденции развит",18,6,9,866,,mid_high,0
15961,photo,"https://sun9-84.userapi.com/s/v1/ig2/lIjlSghHh28D1Zu-1mpZBSQbb1ml60fDvqdwR7iKSRyKK-TyXgC23mPZdyG3c1WryY47ezUeWVhQ2Ky0iRbNOYMM.jpg?quality=95&as=32x13,48x20,72x30,108x45,160x67,240x100,360x150,480x201,540x226,640x267,720x301,1080x451,1280x535&from=bu&cs=1280x0",1280,535,0,https://vk.com/wall-88831040_15961,2022-09-29,2022,"Зарождение западной санскритологии
China Illustrata | Athanasius Kircher (1677)",26,6,0,686,,mid_low,0
15961,doc,https://vk.com/doc1116419_648694318?hash=IWQz77UYBYfYkIgnBZP8nqixbEd19zw14ly3m02u0zz&api=1&no_preview=1,,,1,https://vk.com/wall-88831040_15961,2022-09-29,2022,"Зарождение западной санскритологии
China Illustrata | Athanasius Kircher (1677)",26,6,0,686,,mid_low,0
15955,photo,"https://sun9-7.userapi.com/s/v1/ig2/PfpR2aPbDv2n46xe2LKgb276sBZAxhn04vsixKNfd_Zt10PB2AXfkNQKQtdb377i8vLKYim8q-VjFB7WgW4nk4U3.jpg?quality=95&as=32x33,48x49,72x74,108x111,160x165,240x247,360x370,480x494,540x555,640x658,720x741,1080x1111,1280x1317,1440x1481,1575x1620&from=bu&cs=1575x0",1575,1620,0,https://vk.com/wall-88831040_15955,2022-09-29,2022,"🌎РАДЖАС🌍
Не только гуна

Слово раджас в ед.ч. означает в РВ средний мир, а во мн.ч. означает миры или сферы в целом. Это слово (rajas) происходит от ИЕ корня rē",65,17,7,1446,дандекар земля раджас санскрит,high,0
15950,video,https://sun9-88.userapi.com/s/v1/ig2/w2r_KqPfeff4DfcYqUf0R6sv5hY-jM6HwjkEOzwXlu9zGeXab6EQIoeeJt1EE7uS3cxSSJ__X6wTTiwEG-YAvJU_.jpg?quality=96&size=800x450,800,450,0,https://vk.com/wall-88831040_15950,2022-09-28,2022,"XLIII Всероссийская индологическая конференция ""ЗОГРАФСКИЕ ЧТЕНИЯ"" состоялась в мае 2022 года.

https://youtu.be/2vdiBB7VSEw",15,3,2,766,,mid_low,0
15944,photo,"https://sun9-32.userapi.com/s/v1/ig2/KGgYs9V4C3LcGQ4KDgazKkvDL_v5t3Hy-5DK78MBV2mynq1cho9tQZcHB3CdCp68Tsn0MdIf8la4NydGcVnc3c2o.jpg?quality=95&as=32x40,48x59,72x89,108x134,160x198,240x297,360x445,480x593,540x668,626x774&from=bu&cs=626x0",626,774,0,https://vk.com/wall-88831040_15944,2022-09-28,2022,"179 лет со дня рождения

Викентий Иванович Шерцль - 28 сентября 1843 - 4 декабря 1906 г.
Чешский и российский филолог, санскритолог, специалист по сравнительно-",11,0,0,500,великиесанскритологи днирожденья санскрит санскритолог,low,0
15934,photo,"https://sun9-43.userapi.com/s/v1/ig2/d9s6tpIAA-TM5H02gy4ZUgR2o2IklyK8pbHsPefikdCT_laIIl1bZCSs9EENkM7X9duQFviWchvJs6FZj9XFXiq1.jpg?quality=95&as=32x20,48x31,72x46,108x69,160x102,240x154,360x230,480x307,540x346,640x410,720x461,1080x691,1280x819,1440x922,2560x1639&from=bu&cs=2560x0",2560,1639,0,https://vk.com/wall-88831040_15934,2022-09-27,2022,"🌀КОНТУР, ТВОРЯЩИЙ ФОРМУ🌀
 Учение о четырех средствах выразительности (bhūṣanā) 

В индийской художественной традиции линейному рисунку (контуру) придавалась осо",68,8,5,1436,вертоградова живопись форма читрасутра,high,0
15927,photo,"https://sun9-51.userapi.com/s/v1/ig2/8_ob2VTk9EQpnGUxJxGo1osbhwvK0V9Qk1k8gdiR4BvMMVBlK83_ngK2A9zKcVA6otae5Y1OBkwIT9HwoG5epv2H.jpg?quality=95&as=32x47,48x71,72x107,108x160,160x237,240x356,360x533,428x634&from=bu&cs=428x0",428,634,0,https://vk.com/wall-88831040_15927,2022-09-27,2022,"Великий эпос Индии: Рамаяна. Махабхарата. Гусева Н.Р.

Настоящее издание является адаптированным пересказом двух величайших эпических поем древней Индии ""Рамяны",102,51,3,2785,,viral,1
15927,photo,"https://sun9-29.userapi.com/s/v1/ig2/dHIF4Nmd-OFWxN_eR6mTPKV33TPP-hQcTWdioOHaSICH2k6JbzxDuB4_OG15wZUIXQ3EofsuZfR9iQnelhQTlYxd.jpg?quality=95&as=32x46,48x69,72x104,108x156,160x231,240x347,360x520,431x623&from=bu&cs=431x0",431,623,1,https://vk.com/wall-88831040_15927,2022-09-27,2022,"Великий эпос Индии: Рамаяна. Махабхарата. Гусева Н.Р.

Настоящее издание является адаптированным пересказом двух величайших эпических поем древней Индии ""Рамяны",102,51,3,2785,,viral,1
15927,doc,https://vk.com/doc54683971_645214850?hash=5DYSGE2Pv3QKpl9qKu8Gn5ghno9VBm7ZUL0aLe2hwGD&api=1&no_preview=1,,,2,https://vk.com/wall-88831040_15927,2022-09-27,2022,"Великий эпос Индии: Рамаяна. Махабхарата. Гусева Н.Р.

Настоящее издание является адаптированным пересказом двух величайших эпических поем древней Индии ""Рамяны",102,51,3,2785,,viral,1
15925,photo,"https://sun9-45.userapi.com/s/v1/ig2/4xu-txujLbbg9bo486B_vb8-fcwofdXqXOPhUo9gT3qmT9qElCj7c1qDe0swnUBuumCViUvTmJ-s_eceaQGRHo71.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,1728x1296&from=bu&cs=1728x0",1728,1296,0,https://vk.com/wall-88831040_15925,2022-09-26,2022,"Три года тому назад на конференции, посвященной В.А. Кочергиной в стенах МГУ, на ""ее"" девятом этаже гумкорпуса - доклад про санскритские словари и упрощенные сп",10,0,1,495,,low,0
15922,photo,"https://sun9-41.userapi.com/s/v1/ig2/34fj1AhiVWwokW0AF7Vs4MmPk6tAWPE3jU82-LLm8yHVNGZA75j3Lq6faL4jRFhbaULyDDuY_yRdXxXeEuqoK7ZC.jpg?quality=96&as=32x45,48x67,72x100,108x151,160x223,240x334,287x400&from=bu&cs=287x0",287,400,0,https://vk.com/wall-88831040_15922,2022-09-26,2022,"Сергей Фёдорович Ольденбург - 26 сентября 1863 - 28 февраля 1934 г.
 
Русский и советский востоковед, один из основателей русской индологической школы, академик",16,0,1,475,академик днирожденья санскрит санскритолог,low,0
15920,photo,"https://sun9-27.userapi.com/s/v1/ig2/Is5KL7RmAHH2KaViJp3B0v0por_nwOM8tgsz1-RcwG8j5MhFct2kxUdPaE9ZUur6O8xhVUHTPenfUobfgLBWBDin.jpg?quality=95&as=32x53,48x79,72x119,108x179,160x265,240x397,360x596,480x794,540x894,580x960&from=bu&cs=580x0",580,960,0,https://vk.com/wall-88831040_15920,2022-09-26,2022,"☀ ️Арии 🌙
Г.М. Бонгард-Левин, Э.А. Грантовский ""От Скифии до Индии""

""Арийские племена, пришедшие в Индию, в языковом и культурном отношении были особенно близк",107,13,13,1360,арии орс санскрит,high,0
15917,photo,"https://sun9-60.userapi.com/s/v1/ig2/a5HOJ4hDpylX27IBo0mamYQJVrtGgGOFHOpJB4r7fvJVCzmKYjf9BZIIMKocML2WCMaX0bhiG9c9eqj7wJB7ivpr.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x720,1280x853,1296x864&from=bu&cs=1296x0",1296,864,0,https://vk.com/wall-88831040_15917,2022-09-25,2022,"Гроза ракшасов, несравненный Сергей Архипов
(четыре года тому назад, библиотека Волошина)",27,1,4,1065,,mid_low,0
15915,photo,"https://sun9-11.userapi.com/s/v1/ig2/hxMX0hsCdCE7Ui_M8cqDAkq5M2W7R7fppV4GxgiJsXIBwFLO4S2j8vOkdaOzj2ZnS9zgfPB5lpMJxwNK1ljzS83b.jpg?quality=95&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_15915,2022-09-25,2022,#санскрит #ригведа #агни,15,1,1,812,агни ригведа санскрит,low,0
15912,photo,"https://sun9-75.userapi.com/s/v1/ig2/piryFBDSfffDNx_qG8hqUg0GUgdvr1R7xIgh7bCv_Ucbr8yg6fEta7jQvjVwX__yOziBBDKjc8IlumR9C_--kH8N.jpg?quality=95&as=32x50,48x75,72x112,108x168,160x249,240x374,360x560,433x674&from=bu&cs=433x0",433,674,0,https://vk.com/wall-88831040_15912,2022-09-24,2022,"Древняя Индия. Вигасин А.А.

В книгу избранных трудов российского индолога Вигасина А.А. вошли работы по источниковедению и истории Древней Индии, тематически р",77,44,1,1781,,high,0
15912,photo,"https://sun9-24.userapi.com/s/v1/ig2/2o0qOGfmqAhLN9GRm7YcNxFUkgRHifEvPBlSs0O9nX3ik1Gt6WNXdk40Z9ZQ90OlxFD2UA0nsgHvWFejcvsgqXWg.jpg?quality=95&as=32x50,48x75,72x113,108x170,160x251,240x377,360x565,430x675&from=bu&cs=430x0",430,675,1,https://vk.com/wall-88831040_15912,2022-09-24,2022,"Древняя Индия. Вигасин А.А.

В книгу избранных трудов российского индолога Вигасина А.А. вошли работы по источниковедению и истории Древней Индии, тематически р",77,44,1,1781,,high,0
15912,doc,https://vk.com/doc54683971_645213347?hash=xNqrvQeXj7nnscavFuW0Nn3BQbea1H9ofQVxCmsJDfT&api=1&no_preview=1,,,2,https://vk.com/wall-88831040_15912,2022-09-24,2022,"Древняя Индия. Вигасин А.А.

В книгу избранных трудов российского индолога Вигасина А.А. вошли работы по источниковедению и истории Древней Индии, тематически р",77,44,1,1781,,high,0
15910,photo,"https://sun9-21.userapi.com/s/v1/ig2/grrnc3z4RgT0QKsYJXPiKGmPHhjT9nPn-8xlRGxLNqb_e_0rAEPUY0knr2CXO__Sx8qAOW_wzuNKGjkMEXnWtsjQ.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,948x948&from=bu&cs=948x0",948,948,0,https://vk.com/wall-88831040_15910,2022-09-24,2022,"Поход в кабинет Рериха на 5 октября к 15:00 укомплектован. 
Осталось три места на 12 октября к 16:00 в Москве. Кто с нами?",42,4,2,1452,,mid_high,0
15901,photo,"https://sun9-75.userapi.com/s/v1/ig2/TYf5HQ-AlUhzYKhpoLor_91deqkSk2r4C7EEylJL3qvEtt6ppzD3YQz7g5edsnMtlMPtje4jAIpjmITttRwPTW0D.jpg?quality=95&as=32x55,48x82,72x123,108x185,160x274,240x411,360x616,480x822,540x925,640x1096,720x1233,806x1380&from=bu&cs=806x0",806,1380,0,https://vk.com/wall-88831040_15901,2022-09-24,2022,"🕉 Атхарваведа как оружие брахмана против врагов. Содержание и редакции. Часть II. 🕉

«Атхарваведа» не сразу была причислена к священным Ведам. В ранних текстах ",56,15,10,1391,,high,0
15870,photo,"https://sun9-82.userapi.com/s/v1/ig2/q7DnQ_dK4CHQa4_wzaKIiptcoWjOJ6ibS7mXTBjYYeBrl0uXzpcuLhJd0FZrJApJdjW84NDmouFoUINgXekTF2eL.jpg?quality=95&as=32x25,48x38,72x57,108x86,160x127,240x190,360x285,480x380,540x428,640x507,720x571,1080x856,1280x1014,1440x1141,1600x1268&from=bu&cs=1600x0",1600,1268,0,https://vk.com/wall-88831040_15870,2022-09-23,2022,"🐚 1000 ИМЕН ВИШНУ содержит, как жемчужину ракушка, ""Махабхарата"". Исповедь Великого Бхишмы является одним из кульминационных моментов Великой поэмы, написанной ",217,24,30,3241,,viral,1
15870,link,https://vk.com/sahasram,,,1,https://vk.com/wall-88831040_15870,2022-09-23,2022,"🐚 1000 ИМЕН ВИШНУ содержит, как жемчужину ракушка, ""Махабхарата"". Исповедь Великого Бхишмы является одним из кульминационных моментов Великой поэмы, написанной ",217,24,30,3241,,viral,1
15867,photo,"https://sun9-87.userapi.com/s/v1/ig2/PR-r_3L-1OB0owAJ7vhGF9PMHJsgVzVv_nv2eVpQ6tuTD0BfzyAI8ukuMR_NWNDgpF4Zv4LOtY6auVUIRpj-uZAI.jpg?quality=95&as=32x25,48x37,72x55,108x83,160x123,240x185,360x277,480x370,540x416,640x493,720x554,1080x832,1109x854&from=bu&cs=1109x0",1109,854,0,https://vk.com/wall-88831040_15867,2022-09-22,2022,,75,32,1,1520,,high,0
15867,doc,https://vk.com/doc1116419_646559433?hash=jCjDKZrEzbW2h70kzOV7ZzWhJeZnyzSq0KouICrZSGL&api=1&no_preview=1,,,1,https://vk.com/wall-88831040_15867,2022-09-22,2022,,75,32,1,1520,,high,0
15867,doc,https://vk.com/doc1116419_646559434?hash=ZbCApdAKAS5rJff1lmseupxqRL9y4EVCZzSiGnWCckc&api=1&no_preview=1,,,2,https://vk.com/wall-88831040_15867,2022-09-22,2022,,75,32,1,1520,,high,0
15867,doc,https://vk.com/doc1116419_646559439?hash=zt5kHKtomdAoedPAnt25tFkXuSk0AvRQeX8nodFI8N0&api=1&no_preview=1,,,3,https://vk.com/wall-88831040_15867,2022-09-22,2022,,75,32,1,1520,,high,0
15867,doc,https://vk.com/doc1116419_646559447?hash=E3gEZNEsRAlDjNi9QycKXZ8KXzjJvAtiBpaQyLVZCmT&api=1&no_preview=1,,,4,https://vk.com/wall-88831040_15867,2022-09-22,2022,,75,32,1,1520,,high,0
15867,doc,https://vk.com/doc1116419_646559450?hash=ZYGzFgbEkpyi0geVxQ21pv4HWInZLDXoosHh8uTFXTs&api=1&no_preview=1,,,5,https://vk.com/wall-88831040_15867,2022-09-22,2022,,75,32,1,1520,,high,0
15867,doc,https://vk.com/doc1116419_646559452?hash=gelMrFKaQJqJ4lUsyZliauyui9E7IxS3TpoRXsIHTts&api=1&no_preview=1,,,6,https://vk.com/wall-88831040_15867,2022-09-22,2022,,75,32,1,1520,,high,0
15866,video,https://sun9-33.userapi.com/s/v1/ig2/qw2IaWdL5poMxq6_-pq2GK4t3gy7xK3eu8gUpicCfZjnWLkl9A9V266PtEY3bC8fqP-ZdzKLTcV6abEd2byxfSrX.jpg?quality=96&size=800x450,800,450,0,https://vk.com/wall-88831040_15866,2022-09-22,2022,,19,3,0,510,,mid_low,0
15864,photo,"https://sun9-11.userapi.com/s/v1/ig2/dIt1wUPxkvaGG_AdeHXEmJ2gcLlO62hL3x6n2EmkIlHsvWkT-sGiKQ85Q4TRDWikaEhweg3JSNrTjKi1ogOLR0ko.jpg?quality=95&as=32x40,48x61,72x91,108x137,160x202,240x304,360x455,480x607,540x683,640x810,720x911,834x1055&from=bu&cs=834x0",834,1055,0,https://vk.com/wall-88831040_15864,2022-09-22,2022,"🕉 Атхарваведа. История названия. Часть I. 🕉

«Атхарваведа» (अथर्ववेद, atharvaveda) — «Книга заклинаний». После «Ригведы» вторая по значению из четырех священных",39,11,0,1212,,mid_high,0
15856,video,https://sun9-7.userapi.com/s/v1/ig2/GXABSHkRw2BtbmQGIoefJWB6nxPZpjPVRyxhhgMfITmNIj_zrk3CfYgXtlBXFEt5li8bfhSIGGcDjfSIOgIi3vx3.jpg?quality=96&size=800x450,800,450,0,https://vk.com/wall-88831040_15856,2022-09-21,2022,"XLIII Всероссийская индологическая конференция ""ЗОГРАФСКИЕ ЧТЕНИЯ"" состоялась в мае 2022 года.

https://youtu.be/Z0TFnsZN6s8",17,1,0,527,,low,0
15855,link,https://sun9-29.userapi.com/impg/ua91UcxwE3AhTqjMkH78mimd7LgYUkDzmFUrDw/Mkpna6agVSA.jpg?size=1074x480&quality=96&sign=b67fa86b14a11ca7c43c048e517c4212&c_uniq_tag=20MA5mECZFBhidIOm2Qc5cYskgM9BE3xRkvLInyW4VM&type=share,1074,480,0,https://vk.com/wall-88831040_15855,2022-09-21,2022,"Уже несколько тысячелетий листья пальмы корифы зонтоносной используют в буддийских монастырях ряда стран Юго-Восточной Азии. На языках пали, санскрите и сингаль",16,0,0,493,,low,0
15854,photo,"https://sun9-76.userapi.com/s/v1/ig2/CE1pWDJMmoqZpQaKC6-PpuYFj8BOIxHqkQKXiNsTdGBFBZLW8p0EEwEBPlOWQZ-ettQSPf26nt0aTf_9RbErepvR.jpg?quality=95&as=32x18,48x27,72x40,108x61,160x90,240x135,360x202,480x270,540x304,640x360,720x405,1080x607,1280x720,1440x810,2560x1440&from=bu&cs=2560x0",2560,1440,0,https://vk.com/wall-88831040_15854,2022-09-21,2022,"Достославные ревнители санскрита (2018 г., в АРХЭ): 
три девицы за окном, или Наташа, Елена и ее подруга",19,0,2,766,,low,0
