post_id,year,tier,is_outlier,score,percentile
20461,2023,viral,1,477.16,0.9784
19620,2023,viral,1,478.72,0.9797
20453,2023,viral,1,486.28,0.981
19529,2023,viral,1,503.78,0.9822
20547,2023,viral,1,504.44,0.9835
20339,2023,viral,1,504.5,0.9848
19101,2023,viral,1,545.66,0.986
18151,2023,viral,1,552.72,0.9873
18086,2023,viral,1,607.62,0.9886
19283,2023,viral,1,611.84,0.9898
19621,2023,viral,1,645.94,0.9911
19815,2023,viral,1,646.04,0.9924
18814,2023,viral,1,656.9,0.9937
19165,2023,viral,1,657.08,0.9949
19247,2023,viral,1,722.5,0.9962
19736,2023,viral,1,728.94,0.9975
19536,2023,viral,1,826.32,0.9987
19033,2023,viral,1,1545.5,1.0
21602,2024,low,0,10.6,0.0015
22478,2024,low,0,10.86,0.003
22886,2024,low,0,11.24,0.0045
21168,2024,low,0,11.48,0.006
22069,2024,low,0,11.54,0.0075
21464,2024,low,0,11.56,0.009
22978,2024,low,0,11.68,0.0104
22438,2024,low,0,12.22,0.0119
21198,2024,low,0,13.46,0.0134
23001,2024,low,0,13.46,0.0149
22548,2024,low,0,13.68,0.0164
21599,2024,low,0,14.04,0.0179
21193,2024,low,0,14.2,0.0194
21674,2024,low,0,14.36,0.0209
22433,2024,low,0,14.5,0.0224
21531,2024,low,0,15.38,0.0239
21573,2024,low,0,16.72,0.0254
22029,2024,low,0,16.84,0.0269
21178,2024,low,0,16.94,0.0284
22401,2024,low,0,17.04,0.0299
20878,2024,low,0,17.18,0.0313
21379,2024,low,0,17.2,0.0328
21833,2024,low,0,17.44,0.0343
21401,2024,low,0,17.46,0.0358
23000,2024,low,0,18.1,0.0373
23068,2024,low,0,18.48,0.0388
20871,2024,low,0,18.52,0.0403
22649,2024,low,0,18.9,0.0418
22522,2024,low,0,19.0,0.0433
22994,2024,low,0,19.14,0.0448
21614,2024,low,0,19.38,0.0463
21170,2024,low,0,19.48,0.0478
22679,2024,low,0,19.52,0.0493
22989,2024,low,0,19.7,0.0507
22897,2024,low,0,19.76,0.0522
21163,2024,low,0,20.0,0.0537
23084,2024,low,0,20.04,0.0552
21129,2024,low,0,20.12,0.0567
21134,2024,low,0,20.26,0.0582
22792,2024,low,0,20.34,0.0597
21113,2024,low,0,20.36,0.0612
23202,2024,low,0,20.48,0.0627
22271,2024,low,0,20.68,0.0642
22545,2024,low,0,20.92,0.0657
22410,2024,low,0,21.14,0.0672
23198,2024,low,0,21.14,0.0687
21148,2024,low,0,21.26,0.0701
22323,2024,low,0,21.28,0.0716
21647,2024,low,0,21.46,0.0731
22807,2024,low,0,21.58,0.0746
20951,2024,low,0,21.84,0.0761
21323,2024,low,0,22.28,0.0776
23015,2024,low,0,22.28,0.0791
22783,2024,low,0,22.36,0.0806
21211,2024,low,0,22.5,0.0821
22697,2024,low,0,22.62,0.0836
22617,2024,low,0,22.74,0.0851
22917,2024,low,0,22.9,0.0866
23062,2024,low,0,22.9,0.0881
22589,2024,low,0,22.98,0.0896
22772,2024,low,0,23.04,0.091
21762,2024,low,0,23.16,0.0925
21551,2024,low,0,23.26,0.094
21457,2024,low,0,23.48,0.0955
22810,2024,low,0,23.52,0.097
22602,2024,low,0,23.54,0.0985
23041,2024,low,0,23.74,0.1
21141,2024,low,0,23.86,0.1015
23073,2024,low,0,23.88,0.103
21209,2024,low,0,24.04,0.1045
22860,2024,low,0,24.12,0.106
21746,2024,low,0,24.16,0.1075
21273,2024,low,0,24.18,0.109
22274,2024,low,0,24.22,0.1104
22768,2024,low,0,24.26,0.1119
21597,2024,low,0,24.3,0.1134
22588,2024,low,0,24.46,0.1149
22648,2024,low,0,24.5,0.1164
22031,2024,low,0,24.66,0.1179
22254,2024,low,0,24.68,0.1194
23072,2024,low,0,24.9,0.1209
21044,2024,low,0,24.98,0.1224
22707,2024,low,0,25.04,0.1239
21183,2024,low,0,25.08,0.1254
21963,2024,low,0,25.08,0.1269
22413,2024,low,0,25.08,0.1284
22127,2024,low,0,25.2,0.1299
22439,2024,low,0,25.34,0.1313
22561,2024,low,0,25.46,0.1328
21213,2024,low,0,25.52,0.1343
21518,2024,low,0,25.62,0.1358
21135,2024,low,0,25.64,0.1373
21523,2024,low,0,25.7,0.1388
21820,2024,low,0,25.9,0.1403
21550,2024,low,0,27.14,0.1418
21675,2024,low,0,27.22,0.1433
22630,2024,low,0,27.32,0.1448
22995,2024,low,0,27.32,0.1463
20872,2024,low,0,27.42,0.1478
21115,2024,low,0,27.46,0.1493
22516,2024,low,0,27.52,0.1507
21450,2024,low,0,27.56,0.1522
21878,2024,low,0,27.62,0.1537
21286,2024,low,0,27.7,0.1552
23110,2024,low,0,27.72,0.1567
22990,2024,low,0,27.9,0.1582
21408,2024,low,0,27.94,0.1597
22888,2024,low,0,27.98,0.1612
22195,2024,low,0,28.1,0.1627
22197,2024,low,0,28.14,0.1642
22898,2024,low,0,28.3,0.1657
21062,2024,low,0,28.32,0.1672
22616,2024,low,0,28.46,0.1687
22159,2024,low,0,28.6,0.1701
20923,2024,low,0,28.72,0.1716
21049,2024,low,0,28.72,0.1731
22236,2024,low,0,29.2,0.1746
20882,2024,low,0,29.32,0.1761
22723,2024,low,0,29.4,0.1776
21207,2024,low,0,29.46,0.1791
21502,2024,low,0,29.6,0.1806
21139,2024,low,0,29.9,0.1821
21974,2024,low,0,30.12,0.1836
22066,2024,low,0,30.16,0.1851
22282,2024,low,0,30.36,0.1866
20989,2024,low,0,30.46,0.1881
21219,2024,low,0,30.7,0.1896
21068,2024,low,0,30.74,0.191
22492,2024,low,0,30.76,0.1925
21199,2024,low,0,30.8,0.194
20880,2024,low,0,30.82,0.1955
20964,2024,low,0,30.86,0.197
23056,2024,low,0,30.88,0.1985
21741,2024,low,0,31.0,0.2
20975,2024,low,0,31.06,0.2015
22088,2024,low,0,31.14,0.203
21114,2024,low,0,31.26,0.2045
20979,2024,low,0,31.28,0.206
22109,2024,low,0,31.28,0.2075
21333,2024,low,0,31.36,0.209
20910,2024,low,0,31.48,0.2104
21085,2024,low,0,31.54,0.2119
22681,2024,low,0,31.58,0.2134
22889,2024,low,0,31.64,0.2149
21290,2024,low,0,31.68,0.2164
22039,2024,low,0,31.72,0.2179
22553,2024,low,0,31.78,0.2194
22683,2024,low,0,31.88,0.2209
22904,2024,low,0,31.94,0.2224
21841,2024,low,0,32.0,0.2239
21405,2024,low,0,32.02,0.2254
22480,2024,low,0,32.02,0.2269
22160,2024,low,0,32.1,0.2284
23079,2024,low,0,32.1,0.2299
21284,2024,low,0,32.68,0.2313
22464,2024,low,0,32.68,0.2328
23120,2024,low,0,32.68,0.2343
21506,2024,low,0,33.18,0.2358
21617,2024,low,0,33.46,0.2373
22893,2024,low,0,33.46,0.2388
22273,2024,low,0,33.72,0.2403
22351,2024,low,0,33.96,0.2418
23040,2024,low,0,34.08,0.2433
22456,2024,low,0,34.1,0.2448
21867,2024,low,0,34.28,0.2463
21554,2024,low,0,34.3,0.2478
21579,2024,low,0,34.42,0.2493
22156,2024,mid_low,0,34.5,0.2507
22287,2024,mid_low,0,34.76,0.2522
20943,2024,mid_low,0,34.82,0.2537
22360,2024,mid_low,0,34.84,0.2552
21094,2024,mid_low,0,34.98,0.2567
23182,2024,mid_low,0,35.08,0.2582
22324,2024,mid_low,0,35.1,0.2597
22968,2024,mid_low,0,35.18,0.2612
22503,2024,mid_low,0,35.26,0.2627
22671,2024,mid_low,0,35.34,0.2642
21605,2024,mid_low,0,35.46,0.2657
22116,2024,mid_low,0,35.52,0.2672
22322,2024,mid_low,0,35.56,0.2687
21280,2024,mid_low,0,35.62,0.2701
21780,2024,mid_low,0,35.62,0.2716
23191,2024,mid_low,0,35.8,0.2731
23055,2024,mid_low,0,35.88,0.2746
21625,2024,mid_low,0,35.94,0.2761
21377,2024,mid_low,0,35.98,0.2776
22201,2024,mid_low,0,36.52,0.2791
20845,2024,mid_low,0,36.64,0.2806
22909,2024,mid_low,0,36.84,0.2821
21843,2024,mid_low,0,36.86,0.2836
22973,2024,mid_low,0,37.2,0.2851
22193,2024,mid_low,0,37.48,0.2866
22286,2024,mid_low,0,37.52,0.2881
22070,2024,mid_low,0,37.54,0.2896
22686,2024,mid_low,0,37.54,0.291
21425,2024,mid_low,0,37.8,0.2925
23124,2024,mid_low,0,37.9,0.294
23146,2024,mid_low,0,37.96,0.2955
22760,2024,mid_low,0,38.0,0.297
22305,2024,mid_low,0,38.1,0.2985
22495,2024,mid_low,0,38.12,0.3
22682,2024,mid_low,0,38.2,0.3015
21484,2024,mid_low,0,38.26,0.303
21048,2024,mid_low,0,38.26,0.3045
22873,2024,mid_low,0,38.3,0.306
21261,2024,mid_low,0,38.32,0.3075
20865,2024,mid_low,0,38.4,0.309
21589,2024,mid_low,0,38.48,0.3104
23047,2024,mid_low,0,38.6,0.3119
21289,2024,mid_low,0,38.68,0.3134
21276,2024,mid_low,0,38.82,0.3149
22812,2024,mid_low,0,38.88,0.3164
21840,2024,mid_low,0,38.94,0.3179
22877,2024,mid_low,0,38.94,0.3194
22605,2024,mid_low,0,39.68,0.3209
23087,2024,mid_low,0,39.8,0.3224
20934,2024,mid_low,0,39.86,0.3239
21604,2024,mid_low,0,39.88,0.3254
22982,2024,mid_low,0,40.22,0.3269
21185,2024,mid_low,0,40.52,0.3284
21743,2024,mid_low,0,40.82,0.3299
21369,2024,mid_low,0,40.86,0.3313
20927,2024,mid_low,0,40.88,0.3328
21798,2024,mid_low,0,41.02,0.3343
21003,2024,mid_low,0,41.2,0.3358
22876,2024,mid_low,0,41.58,0.3373
22042,2024,mid_low,0,41.76,0.3388
22634,2024,mid_low,0,41.84,0.3403
21330,2024,mid_low,0,41.94,0.3418
21190,2024,mid_low,0,42.0,0.3433
21287,2024,mid_low,0,42.28,0.3448
21205,2024,mid_low,0,42.34,0.3463
22899,2024,mid_low,0,42.42,0.3478
22071,2024,mid_low,0,42.56,0.3493
22462,2024,mid_low,0,42.78,0.3507
22969,2024,mid_low,0,42.9,0.3522
22967,2024,mid_low,0,43.2,0.3537
22098,2024,mid_low,0,43.38,0.3552
21151,2024,mid_low,0,43.4,0.3567
20978,2024,mid_low,0,43.42,0.3582
22008,2024,mid_low,0,43.58,0.3597
22791,2024,mid_low,0,43.62,0.3612
22238,2024,mid_low,0,43.74,0.3627
21764,2024,mid_low,0,43.88,0.3642
22451,2024,mid_low,0,43.94,0.3657
22797,2024,mid_low,0,44.1,0.3672
21020,2024,mid_low,0,44.26,0.3687
22262,2024,mid_low,0,44.44,0.3701
22061,2024,mid_low,0,44.58,0.3716
22402,2024,mid_low,0,44.84,0.3731
22377,2024,mid_low,0,44.88,0.3746
22204,2024,mid_low,0,44.9,0.3761
22937,2024,mid_low,0,45.32,0.3776
22778,2024,mid_low,0,45.54,0.3791
23175,2024,mid_low,0,45.78,0.3806
21324,2024,mid_low,0,45.92,0.3821
21407,2024,mid_low,0,45.98,0.3836
21347,2024,mid_low,0,46.12,0.3851
21293,2024,mid_low,0,46.14,0.3866
21245,2024,mid_low,0,46.16,0.3881
22209,2024,mid_low,0,46.2,0.3896
22863,2024,mid_low,0,46.3,0.391
22885,2024,mid_low,0,46.34,0.3925
21169,2024,mid_low,0,46.64,0.394
21748,2024,mid_low,0,46.7,0.3955
21432,2024,mid_low,0,46.96,0.397
22869,2024,mid_low,0,46.98,0.3985
22317,2024,mid_low,0,47.16,0.4
21174,2024,mid_low,0,47.2,0.4015
21766,2024,mid_low,0,47.22,0.403
20842,2024,mid_low,0,47.46,0.4045
23033,2024,mid_low,0,47.64,0.406
21246,2024,mid_low,0,47.88,0.4075
21520,2024,mid_low,0,47.96,0.409
21004,2024,mid_low,0,48.04,0.4104
21373,2024,mid_low,0,48.06,0.4119
21210,2024,mid_low,0,48.32,0.4134
22717,2024,mid_low,0,48.8,0.4149
22872,2024,mid_low,0,48.86,0.4164
23019,2024,mid_low,0,49.16,0.4179
20972,2024,mid_low,0,49.42,0.4194
22196,2024,mid_low,0,49.72,0.4209
22040,2024,mid_low,0,50.06,0.4224
20899,2024,mid_low,0,50.34,0.4239
22808,2024,mid_low,0,50.72,0.4254
21242,2024,mid_low,0,50.76,0.4269
23115,2024,mid_low,0,50.8,0.4284
21080,2024,mid_low,0,51.04,0.4299
22770,2024,mid_low,0,51.06,0.4313
21191,2024,mid_low,0,51.14,0.4328
22030,2024,mid_low,0,51.22,0.4343
22457,2024,mid_low,0,51.26,0.4358
21883,2024,mid_low,0,51.36,0.4373
20889,2024,mid_low,0,51.5,0.4388
21382,2024,mid_low,0,51.58,0.4403
22133,2024,mid_low,0,51.66,0.4418
21147,2024,mid_low,0,51.76,0.4433
22896,2024,mid_low,0,52.06,0.4448
21317,2024,mid_low,0,52.32,0.4463
22471,2024,mid_low,0,52.48,0.4478
21512,2024,mid_low,0,52.58,0.4493
21522,2024,mid_low,0,52.66,0.4507
22062,2024,mid_low,0,52.72,0.4522
22301,2024,mid_low,0,52.86,0.4537
21204,2024,mid_low,0,53.16,0.4552
23038,2024,mid_low,0,53.18,0.4567
21348,2024,mid_low,0,53.3,0.4582
23127,2024,mid_low,0,53.32,0.4597
22907,2024,mid_low,0,53.52,0.4612
22038,2024,mid_low,0,53.58,0.4627
22230,2024,mid_low,0,53.64,0.4642
23181,2024,mid_low,0,53.64,0.4657
21144,2024,mid_low,0,53.68,0.4672
23154,2024,mid_low,0,53.68,0.4687
21033,2024,mid_low,0,53.76,0.4701
23125,2024,mid_low,0,53.76,0.4716
21629,2024,mid_low,0,53.92,0.4731
21230,2024,mid_low,0,53.96,0.4746
22675,2024,mid_low,0,53.98,0.4761
22853,2024,mid_low,0,54.28,0.4776
21006,2024,mid_low,0,54.32,0.4791
22636,2024,mid_low,0,54.38,0.4806
21176,2024,mid_low,0,54.44,0.4821
23203,2024,mid_low,0,54.76,0.4836
22328,2024,mid_low,0,54.84,0.4851
22811,2024,mid_low,0,54.84,0.4866
22018,2024,mid_low,0,54.94,0.4881
20897,2024,mid_low,0,55.04,0.4896
21120,2024,mid_low,0,55.14,0.491
22099,2024,mid_low,0,55.26,0.4925
21391,2024,mid_low,0,55.66,0.494
22579,2024,mid_low,0,55.84,0.4955
22473,2024,mid_low,0,55.88,0.497
22064,2024,mid_low,0,55.96,0.4985
23029,2024,mid_low,0,56.0,0.5
23063,2024,mid_high,0,56.1,0.5015
22278,2024,mid_high,0,56.12,0.503
22702,2024,mid_high,0,56.22,0.5045
23086,2024,mid_high,0,56.36,0.506
22121,2024,mid_high,0,56.42,0.5075
22353,2024,mid_high,0,57.06,0.509
22624,2024,mid_high,0,57.36,0.5104
22733,2024,mid_high,0,57.56,0.5119
21433,2024,mid_high,0,57.84,0.5134
22284,2024,mid_high,0,58.08,0.5149
23066,2024,mid_high,0,58.08,0.5164
21368,2024,mid_high,0,58.3,0.5179
21078,2024,mid_high,0,58.34,0.5194
22786,2024,mid_high,0,58.38,0.5209
22592,2024,mid_high,0,58.44,0.5224
23145,2024,mid_high,0,58.66,0.5239
22996,2024,mid_high,0,58.76,0.5254
22194,2024,mid_high,0,58.82,0.5269
20937,2024,mid_high,0,59.1,0.5284
22416,2024,mid_high,0,59.22,0.5299
22333,2024,mid_high,0,59.6,0.5313
21575,2024,mid_high,0,59.74,0.5328
21745,2024,mid_high,0,60.02,0.5343
21426,2024,mid_high,0,60.16,0.5358
21751,2024,mid_high,0,60.16,0.5373
22925,2024,mid_high,0,60.3,0.5388
20911,2024,mid_high,0,60.34,0.5403
21110,2024,mid_high,0,60.36,0.5418
21822,2024,mid_high,0,60.7,0.5433
21739,2024,mid_high,0,60.76,0.5448
22454,2024,mid_high,0,60.84,0.5463
21132,2024,mid_high,0,60.96,0.5478
21585,2024,mid_high,0,61.16,0.5493
21138,2024,mid_high,0,61.22,0.5507
23121,2024,mid_high,0,61.3,0.5522
23116,2024,mid_high,0,61.5,0.5537
21862,2024,mid_high,0,61.52,0.5552
20946,2024,mid_high,0,61.54,0.5567
23195,2024,mid_high,0,61.58,0.5582
22956,2024,mid_high,0,61.82,0.5597
21024,2024,mid_high,0,62.34,0.5612
21146,2024,mid_high,0,62.8,0.5627
20963,2024,mid_high,0,63.04,0.5642
22676,2024,mid_high,0,63.22,0.5657
22582,2024,mid_high,0,63.26,0.5672
22092,2024,mid_high,0,63.52,0.5687
21285,2024,mid_high,0,63.74,0.5701
20851,2024,mid_high,0,63.8,0.5716
21108,2024,mid_high,0,64.26,0.5731
21882,2024,mid_high,0,64.28,0.5746
21152,2024,mid_high,0,64.32,0.5761
22186,2024,mid_high,0,64.86,0.5776
23045,2024,mid_high,0,65.14,0.5791
22992,2024,mid_high,0,65.5,0.5806
21747,2024,mid_high,0,65.54,0.5821
22887,2024,mid_high,0,65.6,0.5836
22572,2024,mid_high,0,65.62,0.5851
22855,2024,mid_high,0,65.76,0.5866
21421,2024,mid_high,0,65.92,0.5881
21029,2024,mid_high,0,66.24,0.5896
21384,2024,mid_high,0,66.28,0.591
22298,2024,mid_high,0,66.34,0.5925
22239,2024,mid_high,0,66.74,0.594
21565,2024,mid_high,0,66.78,0.5955
21810,2024,mid_high,0,66.78,0.597
21254,2024,mid_high,0,66.9,0.5985
21356,2024,mid_high,0,67.04,0.6
21181,2024,mid_high,0,67.32,0.6015
23037,2024,mid_high,0,67.36,0.603
22849,2024,mid_high,0,67.6,0.6045
23162,2024,mid_high,0,67.78,0.606
22436,2024,mid_high,0,67.92,0.6075
21864,2024,mid_high,0,68.0,0.609
22794,2024,mid_high,0,68.18,0.6104
21768,2024,mid_high,0,68.22,0.6119
21153,2024,mid_high,0,68.32,0.6134
21803,2024,mid_high,0,68.78,0.6149
20853,2024,mid_high,0,69.5,0.6164
22647,2024,mid_high,0,69.5,0.6179
22829,2024,mid_high,0,69.8,0.6194
22751,2024,mid_high,0,69.82,0.6209
22200,2024,mid_high,0,69.9,0.6224
21028,2024,mid_high,0,70.6,0.6239
22267,2024,mid_high,0,70.98,0.6254
22342,2024,mid_high,0,70.98,0.6269
21374,2024,mid_high,0,71.22,0.6284
22846,2024,mid_high,0,71.52,0.6299
22951,2024,mid_high,0,71.56,0.6313
22673,2024,mid_high,0,71.82,0.6328
22672,2024,mid_high,0,72.12,0.6343
21122,2024,mid_high,0,72.2,0.6358
22766,2024,mid_high,0,72.24,0.6373
21319,2024,mid_high,0,72.28,0.6388
21076,2024,mid_high,0,72.48,0.6403
22034,2024,mid_high,0,72.54,0.6418
22880,2024,mid_high,0,72.72,0.6433
23089,2024,mid_high,0,73.0,0.6448
23059,2024,mid_high,0,73.3,0.6463
21365,2024,mid_high,0,73.46,0.6478
22016,2024,mid_high,0,73.54,0.6493
22720,2024,mid_high,0,74.1,0.6507
20874,2024,mid_high,0,74.38,0.6522
23007,2024,mid_high,0,74.52,0.6537
22884,2024,mid_high,0,74.56,0.6552
22901,2024,mid_high,0,75.42,0.6567
20846,2024,mid_high,0,75.54,0.6582
21180,2024,mid_high,0,75.56,0.6597
21800,2024,mid_high,0,76.16,0.6612
21366,2024,mid_high,0,76.2,0.6627
22780,2024,mid_high,0,76.48,0.6642
21854,2024,mid_high,0,76.5,0.6657
21363,2024,mid_high,0,76.68,0.6672
21872,2024,mid_high,0,77.12,0.6687
21088,2024,mid_high,0,77.18,0.6701
21229,2024,mid_high,0,77.48,0.6716
22798,2024,mid_high,0,77.5,0.6731
20860,2024,mid_high,0,77.52,0.6746
22266,2024,mid_high,0,77.64,0.6761
21437,2024,mid_high,0,79.16,0.6776
23057,2024,mid_high,0,79.6,0.6791
22203,2024,mid_high,0,79.86,0.6806
22447,2024,mid_high,0,79.9,0.6821
23194,2024,mid_high,0,80.36,0.6836
21358,2024,mid_high,0,81.14,0.6851
22020,2024,mid_high,0,81.74,0.6866
22086,2024,mid_high,0,81.9,0.6881
21201,2024,mid_high,0,81.96,0.6896
22054,2024,mid_high,0,82.04,0.691
22598,2024,mid_high,0,82.64,0.6925
21264,2024,mid_high,0,82.8,0.694
21556,2024,mid_high,0,82.94,0.6955
21773,2024,mid_high,0,83.22,0.697
21976,2024,mid_high,0,83.62,0.6985
20997,2024,mid_high,0,83.86,0.7
22465,2024,mid_high,0,84.06,0.7015
22824,2024,mid_high,0,85.24,0.703
22556,2024,mid_high,0,85.34,0.7045
22629,2024,mid_high,0,85.36,0.706
21046,2024,mid_high,0,85.38,0.7075
22148,2024,mid_high,0,85.4,0.709
23036,2024,mid_high,0,85.64,0.7104
21344,2024,mid_high,0,85.76,0.7119
22269,2024,mid_high,0,85.84,0.7134
21580,2024,mid_high,0,86.14,0.7149
22739,2024,mid_high,0,86.22,0.7164
22948,2024,mid_high,0,86.52,0.7179
21887,2024,mid_high,0,86.96,0.7194
22530,2024,mid_high,0,86.96,0.7209
22234,2024,mid_high,0,88.34,0.7224
21164,2024,mid_high,0,88.36,0.7239
22626,2024,mid_high,0,88.98,0.7254
21177,2024,mid_high,0,89.48,0.7269
21756,2024,mid_high,0,89.58,0.7284
22084,2024,mid_high,0,89.62,0.7299
22378,2024,mid_high,0,89.72,0.7313
21755,2024,mid_high,0,90.66,0.7328
22155,2024,mid_high,0,90.78,0.7343
21342,2024,mid_high,0,91.08,0.7358
22424,2024,mid_high,0,92.82,0.7373
21547,2024,mid_high,0,93.2,0.7388
22340,2024,mid_high,0,93.7,0.7403
22176,2024,mid_high,0,93.76,0.7418
22774,2024,mid_high,0,94.22,0.7433
23178,2024,mid_high,0,94.34,0.7448
23137,2024,mid_high,0,94.38,0.7463
21186,2024,mid_high,0,94.92,0.7478
21453,2024,mid_high,0,95.4,0.7493
23112,2024,high,0,96.14,0.7507
21422,2024,high,0,97.14,0.7522
21592,2024,high,0,97.4,0.7537
23085,2024,high,0,97.58,0.7552
22448,2024,high,0,97.74,0.7567
22782,2024,high,0,98.44,0.7582
22861,2024,high,0,98.56,0.7597
21461,2024,high,0,98.66,0.7612
21618,2024,high,0,100.72,0.7627
22599,2024,high,0,101.52,0.7642
22341,2024,high,0,102.02,0.7657
21371,2024,high,0,102.4,0.7672
21881,2024,high,0,103.86,0.7687
20887,2024,high,0,104.7,0.7701
20918,2024,high,0,104.7,0.7716
22308,2024,high,0,104.98,0.7731
22406,2024,high,0,105.84,0.7746
23128,2024,high,0,105.88,0.7761
22459,2024,high,0,105.92,0.7776
23151,2024,high,0,106.18,0.7791
20919,2024,high,0,106.54,0.7806
21351,2024,high,0,107.28,0.7821
22249,2024,high,0,107.62,0.7836
22312,2024,high,0,108.62,0.7851
21738,2024,high,0,109.56,0.7866
21730,2024,high,0,110.1,0.7881
21106,2024,high,0,110.18,0.7896
21508,2024,high,0,111.24,0.791
21465,2024,high,0,112.34,0.7925
22024,2024,high,0,112.72,0.794
22911,2024,high,0,113.72,0.7955
23004,2024,high,0,113.74,0.797
22235,2024,high,0,114.06,0.7985
22265,2024,high,0,114.32,0.8
22637,2024,high,0,114.48,0.8015
22818,2024,high,0,114.84,0.803
22728,2024,high,0,115.2,0.8045
22519,2024,high,0,115.68,0.806
21071,2024,high,0,115.88,0.8075
21220,2024,high,0,116.62,0.809
21217,2024,high,0,116.9,0.8104
22158,2024,high,0,117.46,0.8119
22049,2024,high,0,119.1,0.8134
22303,2024,high,0,119.5,0.8149
20949,2024,high,0,119.7,0.8164
21258,2024,high,0,121.22,0.8179
21214,2024,high,0,121.66,0.8194
20929,2024,high,0,121.98,0.8209
21233,2024,high,0,123.14,0.8224
20849,2024,high,0,124.4,0.8239
22139,2024,high,0,124.72,0.8254
21112,2024,high,0,124.74,0.8269
22986,2024,high,0,124.82,0.8284
21136,2024,high,0,125.06,0.8299
21017,2024,high,0,125.64,0.8313
23143,2024,high,0,125.96,0.8328
22979,2024,high,0,126.14,0.8343
22514,2024,high,0,126.42,0.8358
22804,2024,high,0,127.06,0.8373
23090,2024,high,0,127.28,0.8388
21767,2024,high,0,127.8,0.8403
21535,2024,high,0,129.76,0.8418
22243,2024,high,0,129.92,0.8433
21744,2024,high,0,131.04,0.8448
22404,2024,high,0,131.44,0.8463
20967,2024,high,0,132.8,0.8478
22954,2024,high,0,133.7,0.8493
22111,2024,high,0,134.58,0.8507
21608,2024,high,0,135.3,0.8522
22215,2024,high,0,135.34,0.8537
21845,2024,high,0,135.46,0.8552
22103,2024,high,0,138.32,0.8567
20861,2024,high,0,139.1,0.8582
21956,2024,high,0,139.9,0.8597
20999,2024,high,0,140.2,0.8612
21335,2024,high,0,141.06,0.8627
22894,2024,high,0,141.36,0.8642
22926,2024,high,0,141.74,0.8657
22526,2024,high,0,143.18,0.8672
21325,2024,high,0,143.3,0.8687
21740,2024,high,0,145.42,0.8701
21677,2024,high,0,145.6,0.8716
22412,2024,high,0,145.88,0.8731
21411,2024,high,0,146.06,0.8746
22833,2024,high,0,146.48,0.8761
21733,2024,high,0,146.84,0.8776
22077,2024,high,0,147.62,0.8791
23114,2024,high,0,147.94,0.8806
20891,2024,high,0,151.92,0.8821
20920,2024,high,0,152.16,0.8836
20828,2024,high,0,152.56,0.8851
21124,2024,high,0,152.84,0.8866
22632,2024,high,0,153.3,0.8881
22752,2024,high,0,153.7,0.8896
21215,2024,high,0,156.34,0.891
21574,2024,high,0,161.0,0.8925
21619,2024,high,0,163.62,0.894
20838,2024,high,0,164.42,0.8955
22415,2024,high,0,164.68,0.897
22073,2024,high,0,168.7,0.8985
23080,2024,high,0,168.96,0.9
22698,2024,high,0,169.02,0.9015
22419,2024,high,0,169.5,0.903
22483,2024,high,0,169.56,0.9045
20829,2024,high,0,170.78,0.906
22708,2024,high,0,171.82,0.9075
20832,2024,high,0,171.92,0.909
22763,2024,high,0,176.34,0.9104
22113,2024,high,0,176.86,0.9119
22010,2024,high,0,176.94,0.9134
22494,2024,high,0,177.68,0.9149
22335,2024,high,0,179.02,0.9164
20958,2024,high,0,180.0,0.9179
22499,2024,high,0,181.8,0.9194
21100,2024,high,0,182.12,0.9209
21403,2024,high,0,183.22,0.9224
21921,2024,high,0,184.96,0.9239
21053,2024,high,0,185.86,0.9254
22745,2024,high,0,186.38,0.9269
22976,2024,high,0,186.48,0.9284
22611,2024,high,0,186.86,0.9299
21240,2024,high,0,188.06,0.9313
22705,2024,high,0,188.96,0.9328
20986,2024,high,0,189.88,0.9343
23187,2024,high,0,190.0,0.9358
22347,2024,high,0,193.8,0.9373
21249,2024,high,0,202.98,0.9388
23170,2024,high,0,204.86,0.9403
21157,2024,high,0,208.18,0.9418
22363,2024,high,0,208.88,0.9433
21468,2024,high,0,208.9,0.9448
21234,2024,high,0,210.92,0.9463
21225,2024,high,0,214.82,0.9478
21295,2024,high,0,219.56,0.9493
21022,2024,viral,1,221.0,0.9507
21393,2024,viral,1,223.9,0.9522
20837,2024,viral,1,225.06,0.9537
21827,2024,viral,1,233.58,0.9552
21038,2024,viral,1,234.58,0.9567
22690,2024,viral,1,240.34,0.9582
22057,2024,viral,1,241.08,0.9597
22443,2024,viral,1,242.5,0.9612
22796,2024,viral,1,253.36,0.9627
21763,2024,viral,1,254.4,0.9642
21537,2024,viral,1,256.24,0.9657
22163,2024,viral,1,261.12,0.9672
22533,2024,viral,1,268.52,0.9687
20904,2024,viral,1,277.56,0.9701
22929,2024,viral,1,281.42,0.9716
22354,2024,viral,1,283.28,0.9731
22487,2024,viral,1,286.16,0.9746
21695,2024,viral,1,303.46,0.9761
22408,2024,viral,1,304.72,0.9776
22326,2024,viral,1,306.78,0.9791
22122,2024,viral,1,311.48,0.9806
22474,2024,viral,1,329.6,0.9821
22129,2024,viral,1,329.64,0.9836
22225,2024,viral,1,373.84,0.9851
21312,2024,viral,1,386.36,0.9866
21014,2024,viral,1,390.06,0.9881
20824,2024,viral,1,396.6,0.9896
22859,2024,viral,1,396.94,0.991
23075,2024,viral,1,409.5,0.9925
22256,2024,viral,1,465.6,0.994
