id,url,date,year,excerpt,likes,views
11135,https://vk.com/wall-88831040_11135,2021-01-24T06:46:02,2021,Tantrikabhidhanakosa: Dictionnaire des termes techniques de la litterature hindoue tantrique. 1; Место издания; Wien; Издательство; Verlag der Österreichischen Akademie der Wissenschaften; Дата издани,14,687
11185,https://vk.com/wall-88831040_11185,2021-01-29T10:00:04,2021,Этимологический словарь Майерхофера,14,538
11209,https://vk.com/wall-88831040_11209,2021-02-02T11:15:00,2021,Санскритско- французский словарь,14,506
12031,https://vk.com/wall-88831040_12031,2021-07-06T06:50:54,2021,Prajapati and the year. Автор - Gonda Jan; Место издания; Amsterdam etc.; Издательство; North-Holland publishing co.; Дата издания; 1984; Язык; Английский; Тематика; Литературоведение; Предметная рубр,14,337
13714,https://vk.com/wall-88831040_13714,2022-03-20T19:03:58,2022,Benfey Theodor; Chrestomathie aus Sanskritwerken: Zum Gebrauch für Vorlesungen und zum Selbststudium. Th.2: Glossar; Leipzig; Brockhaus; 1854; Языкознание; Книги для чтения; Санскрит язык; Самоучители,14,532
20937,https://vk.com/wall-88831040_20937,2024-01-22T15:06:00,2024,"📖 The age of the Guptas and other essays. Dandekar Ramchandra Narayan. 1982 📖

Dandekar; Ramchandra Narayan; The age of the Guptas and other essays; Проблемы истории Древней Индии. Сборник работ индий",14,755
23390,https://vk.com/wall-88831040_23390,2025-01-31T07:00:00,2025,"Словарь заимствованных слов в китайском языке. Как отсюда вычленить санскритизмы? Например, ""мантрина"", который стал ""мандарином"".",14,713
24121,https://vk.com/wall-88831040_24121,2025-04-27T14:30:00,2025,"🇮🇳📖 Kielhorn,F. Grammatik der Sanskrit-Sprache / Von F.Kielhorn; Aus dem Englischen übers. von Dr. W.Solf. - Berlin : Dummler, 1888. - XIII, [I], 238 S. 
 
Предметная рубрика Учебники и пособия по гра",14,652
3137,https://vk.com/wall-88831040_3137,2018-04-01T09:45:04,2018,"Единственное пословное издание Гиты на русском - Бурба 2016 - отличается от Бурба 2009 твердой обложкой, т.е. книга сама уже не закрывается. Однако издательство поступило по-свински и не внедрила спис",13,457
11239,https://vk.com/wall-88831040_11239,2021-02-04T10:15:00,2021,"Для тех, кто владеет немецким — замечательная книга по санскриту немецкого лингвиста Альберта Тумба",13,484
11562,https://vk.com/wall-88831040_11562,2021-03-23T19:52:31,2021,Studies in the geography of ancient and medieval India. Обзор географических сведений; содержащихся в древних и средневековых индийских письменных источниках. Автор - Sircar D.C.; Место издания; Delhi,13,387
12154,https://vk.com/wall-88831040_12154,2021-08-24T10:50:57,2021,"Когда молчит академическая санскритская лексикография, ее место уже в третий раз как на русском языке занимает псевдо-словари.

Солнцев Н.В. Русско-санскритский словарь. Том 02: Л - С 
 
Оренбург: Южн",13,772
21324,https://vk.com/wall-88831040_21324,2024-04-10T15:00:02,2024,"Brata,Sasthi  My god died young
London, Hutchinson, 1968. - 235 p., front. portr. 
Автобиография Шасти Брата (р. 1933) - индуса, выходца из касты браминов В книге повествуется о религиозных и обществе",13,646
22008,https://vk.com/wall-88831040_22008,2024-06-24T14:30:00,2024,"🇮🇳📖🕉Schmidt,Heinz Helmuth Michael Das Yogasata: Ein Zeugnis altindischer Medizin in Sanskrit und Tibetisch. Inaugural-Dissertation. - Bonn, 1978. - 252 S.: Tab. - Библиогр. с.225-234.- Указ. с.237-252",13,779
477,https://vk.com/wall-88831040_477,2015-10-09T17:15:44,2015,"Для дальнейшего усовершенствования необходимо пройти систематически грамматику по учебнику проф. Кильхорна, где она изложена с индийской точки зрения с большей полнотой, а также грамматику проф. Вакер",12,0
2753,https://vk.com/wall-88831040_2753,2017-11-06T16:45:27,2017,"Индийская средневековая повествовательная проза. М., 1982 - у кого дома лежит гринцеровская книга?",12,615
14629,https://vk.com/wall-88831040_14629,2022-06-26T21:27:44,2022,Scharpé A.; Kälidäsa-lexicon. Vol. 1: Basic text of the works. P. 4. Raghuvamśa; Словарь языка древнеиндийского поэта Калидасы; Brugge; De Tempel; 1964; Литературоведение; Индийское литературоведение;,12,427
21377,https://vk.com/wall-88831040_21377,2024-04-20T15:00:00,2024,"Schlingloff,Dieter
Buddhistische Stotras aus ostturkischen Sanskrit exten
Berlin, Akademie, 1, N. 22, 1955. 132 S. 
Издание текстов древних буддийских гимнов на санскрите, найденных в Турфане (Китай).",12,699
24109,https://vk.com/wall-88831040_24109,2025-04-24T14:29:00,2025,"🇮🇳📖 Мерварт,А.М. Грамматика тамильского разговорного языка. - Ленинград, 1929. - 228 с. - (ЦИК СССР. Ленинградский Восточный институт; 34). 
 
Предметная рубрика Учебники и пособия по грамматике • Там",12,566
11035,https://vk.com/wall-88831040_11035,2021-01-11T17:00:05,2021,"Рупа Госвами (1489-1564) был первопроходцем Гаудия вайшнавизма, известным поэтом и высоко эрудированным человеком. Он получил свое образование в Бенгалии, Индия, после чего большую часть своей жизни п",11,431
11139,https://vk.com/wall-88831040_11139,2021-01-24T20:49:06,2021,"Loka; World and heaven in the Veda. Толкование санскритского слова ""loka-"" и выражений; которые ошибочно считают ему синонимичными; и их употребление в ведах. Автор - Gonda Jan; Место издания; Amsterd",11,384
11699,https://vk.com/wall-88831040_11699,2021-04-14T11:50:23,2021,"Алексей Александрович Кретов (Воронежский государственный университет), Марцис Юрьевич Гасунс (Краснодар), Владимир Владимирович Леонченко (Долгоруково) Параметрический анализ «Санскритско-русского сл",11,366
12194,https://vk.com/wall-88831040_12194,2021-09-05T05:54:10,2021,India in maps; Место издания; Delhi; Издательство; Government of India; Ministry of information and broadcasting; Дата издания; 1950; Язык; Английский; Тематика; Экономика; Предметная рубрика; Географ,11,312
18418,https://vk.com/wall-88831040_18418,2023-05-17T12:00:00,2023,"📖 Bloch; Jules; The formation of the MarathI language. 📖

Формирование и развитие языка маратхи со времен санскрита фонетика и грамматика современного маратхи; его место среди других индийских языков.",11,637
19648,https://vk.com/wall-88831040_19648,2023-08-19T07:05:21,2023,"📖L' hindouisme: Les textes, les doctrines, l'histoire. Renou Louis. 1958📖

Renou; Louis; L' hindouisme: Les textes; les doctrines; l'histoire; Индуиэм; Догмы; история. Популярный очерк; Место издания;",11,679
19766,https://vk.com/wall-88831040_19766,2023-09-04T08:08:00,2023,"📖 On the place of the progressive palatalization of velars in the relative chronology of Slavic. Channon Robert. 1972 📖

Channon; Robert; On the place of the progressive palatalization of velars in th",11,815
19996,https://vk.com/wall-88831040_19996,2023-09-19T12:00:00,2023,"📖 Malavika und Agnimitra: Ein Drama des Kalidasa in 5 Akten. Kalidasa. 1856. 📖

Kalidasa; Malavika und Agnimitra: Ein Drama des Kalidasa in 5 Akten; Место издания; Berlin; Издательство; Dummler; Дата ",11,818
20880,https://vk.com/wall-88831040_20880,2024-01-12T15:07:00,2024,"📜 Staat und Gesellschaft im alten Indien. Nach den Brahmana-Texten dargestellt. Rau Wilhelm. 1957 📜

Rau; Wilhelm; Staat und Gesellschaft im alten Indien. Nach den Brahmana-Texten dargestellt; Государ",11,641
24443,https://vk.com/wall-88831040_24443,2025-07-12T14:30:00,2025,"🇮🇳📖 Beames,John A comparative grammar of the modern Aryan languages of India to wit Hindi. Punjabi. Sindhi. Gujarati. Marathi. Oriya and Bengali / 3 vols now publ. in one format. - New Delhi : Munshir",11,639
25691,https://vk.com/wall-88831040_25691,2026-06-26T14:43:42,2026,"🇮🇳📖 Ritschl,Eva Studien zum Kautiliya Arthasastra. - Berlin : Akademie, 1973. - 392 S. - (Schriften zur Geschichte und Kultur desalten Orients /Akademie der Wissenschaften der DDR. Zentralinstitut fur",11,741
546,https://vk.com/wall-88831040_546,2015-10-19T06:16:15,2015,"Книга, которую нужно издать не тиражом 100, а 1000 экземпляров. Питерская наука существует вне мирового контекста, но все же. Интересно же.",10,0
3366,https://vk.com/wall-88831040_3366,2018-05-28T11:28:19,2018,"Панчатантра в разных изданиях Хертеля, все русские переводы сделаны по ним",10,390
4152,https://vk.com/wall-88831040_4152,2018-11-06T17:53:21,2018,Латышско-санскритские этимологии - лингвофрическое издание 1953 и академическое 1988 (рец. Топоров - знак качества).,10,279
12044,https://vk.com/wall-88831040_12044,2021-07-10T13:53:26,2021,Die Religion der Jaina's. Автор - Kirfel W.; Место издания; Leipzig; Издательство; Schöll; Дата издания; 1928; Язык; Немецкий; Тематика; Религия; Предметная рубрика; Немецкое искусство • Отдельные обр,10,496
17772,https://vk.com/wall-88831040_17772,2023-03-10T15:34:38,2023,Rau; Wilhelm; Die Brennlinse im alten Indien; Место издания; Mainz; Wiesbaden; Издательство; Akademie der Wissenschaften und der Literatur; Steiner; Дата издания; 1983; Язык; Немецкий; Тематика; Литер,10,464
21286,https://vk.com/wall-88831040_21286,2024-04-06T14:32:19,2024,"Sahaji Sabdaratnasamanvaya Kosa of king Sahaji of Tanjore / Critically ed. with an introd. and index by Vitthalram Lalluram Shastri. With a foreword by the general ed. - Baroda : Oriental inst., 1932.",10,635
24938,https://vk.com/wall-88831040_24938,2025-11-19T14:30:00,2025,"🇮🇳📖 Franke,Otto Die Indischen Genuslehren mit dem Text der Lingânuçâsana's des Çâkaţâyana. Marsavardhana, Vararuci, nebst Auszügen aus* den Commentaren des Yakşavarman (zu C.) and des Çabarasvâmin (zu",10,690
10868,https://vk.com/wall-88831040_10868,2021-01-03T06:00:01,2021,"Словарь санскритских корней с вкраплениями на маратхи, 1865",9,409
11804,https://vk.com/wall-88831040_11804,2021-05-05T16:30:52,2021,The Navya-nyaya doctrine of negation. The semantics and ontology of negative statements in Navya-nyaya philosophy; Matilal; Bimal Krishna; Место издания; Cambridge (Mass.); Дата издания; 1968; Язык; А,9,439
14226,https://vk.com/wall-88831040_14226,2022-05-13T15:08:23,2022,Sprachführer für Soldaten: Deutsch-Hindustani; Berlin; 1943; Языкознание; Словари военной терминологии; Немецко-хинди; Разговорники; Немецко-хинди,9,514
22305,https://vk.com/wall-88831040_22305,2024-08-15T13:00:01,2024,"🇮🇳📖 Cappeller,Carl Sanskrit-Worterbuch [1887] / Nach Petersburger Worterbuchern bearb. von Carl Cappeller. - Strassburg : Trubner, 1887. - VII, 541 S. 
 
Предметная рубрика Словари двуязычные • Санскр",9,605
22648,https://vk.com/wall-88831040_22648,2024-10-04T13:00:01,2024,"🇮🇳📖 Bohtlingk,Otto Verbesserungen und Nachtrage zu Th. 1-5 [des Sanscrit-Worterbuch in 7 Bd.]. - S.l., S.a. - Kol.941-1822. - Без тит. л. и обл.- Описано по корешку и шмуцтит.- Полное загл. установлен",9,525
1298,https://vk.com/wall-88831040_1298,2016-09-01T18:08:33,2016,Любимая книга на полке по истории индологии,8,0
1523,https://vk.com/wall-88831040_1523,2016-10-12T11:21:42,2016,Как исправить 20 000 опечаток в санскритских словарях за 2 года:,8,0
2764,https://vk.com/wall-88831040_2764,2017-11-09T07:12:13,2017,"В словаре MW встречается 7317 ботанических терминов.
https://github.com/sanskrit-lexicon/MWS/issues/51",8,253
11076,https://vk.com/wall-88831040_11076,2021-01-15T17:00:02,2021,"Книга известного немецкого индолога Виллибальда Кирфеля. Он прославился своими научными работами в области в области индийской космогонии, религии и медицине. 

Данная работа посвящена исследованию о ",8,303
11165,https://vk.com/wall-88831040_11165,2021-01-27T16:15:00,2021,"Études védiques et päninéennes. T.1. Литературоведческие и лингвистические исследования ""Ригведы""; Атархваведы; и других памятников древнейшей литературы Индии. Автор - Renou Louis; Место издания; Par",8,489
12068,https://vk.com/wall-88831040_12068,2021-07-15T11:17:59,2021,"🥥 Двухтомник индолога Гонды об индуизме на немецком языке 🥥

Die Religionen Indiens. 1: Veda und alterer Hinduismus. Религия Индии. Т. 1. Ведическая религия и древнейший период индуизма.; Место издани",8,424
12087,https://vk.com/wall-88831040_12087,2021-07-20T11:22:22,2021,Das Königtum im Rig- und Atharvaveda. Автор - Schlerath Bernfried; Место издания; Wiesbaden; Издательство; DMG; F. Steiner [Franz Steiner]; Дата издания; 1960; Язык; Немецкий; Тематика; Литературоведе,8,419
25137,https://vk.com/wall-88831040_25137,2026-01-09T14:30:00,2026,"🇮🇳📖 Fairbank,Alfred A book of Scripts. - Harmondsworth (Midd'x) : Penguin books, 1968. - 44 p. : ill., 40 l.ill., facs. - (A Pelican original; A 973). - Библиогр. с.39-42.

Предметная рубрика:
Книгоиз",8,647
1695,https://vk.com/wall-88831040_1695,2016-11-28T20:52:31,2016,"Список всех 6427 глаголов из словаря Monier-Williams (с приставками и английскими переводами), 84 стр.",7,0
4951,https://vk.com/wall-88831040_4951,2019-02-21T08:03:25,2019,"Ya evaṃ veda ... Кто так знает ... Памяти Владимира Николаевича Романова / Под ред. И.С.Смирнова; сост. Н.Ю.Чалисова (отв.ред.), Н.В.Александрова, М.А.Русанов. М.: РГГУ, 2016. 460 с. (Orientalia et Cl",7,354
5387,https://vk.com/wall-88831040_5387,2019-03-20T18:53:57,2019,"Прочитал статью Семенено. Я лишь желаю, чтобы настоящий ученый когда-либо прочел любую из Ваших статей и аргументированно ответил. Я любитель, но выскажу некоторые соображения (и пожелания): 
 
1) (по",7,389
9962,https://vk.com/wall-88831040_9962,2020-06-21T17:05:41,2020,"Есть ли среди ревнителей санскрита биолог-любитель латинской номенклатуры Южно-азиатской флоры и фауны? В частности в словаре Моньер есть 1722 названий растений, которые не обновлялись, похоже, с 1819",7,497
11718,https://vk.com/wall-88831040_11718,2021-04-18T09:33:00,2021,Санскритско-французский словарь,7,304
1174,https://vk.com/wall-88831040_1174,2016-06-03T17:41:31,2016,Словарь ученика М. Мюллера,6,0
4096,https://vk.com/wall-88831040_4096,2018-10-26T13:36:29,2018,"Прочитав книгу Штааля первые 3 раза, я понял о чем стоит писать диссертацию. Иностранка - удивительная библиотека в Москве.",6,304
11583,https://vk.com/wall-88831040_11583,2021-03-25T10:00:06,2021,Словарь санскритской грамматики,6,318
12190,https://vk.com/wall-88831040_12190,2021-09-03T05:26:38,2021,"Der Holzgott und die Brahmanen. T. 2: Textausgabe. Боги - покровители деревьев (""Боги деревьев"") и их роль в пантеоне и культе брахманизма (по данным брахман - древнеиндийских священных текстов; в час",6,401
560,https://vk.com/wall-88831040_560,2015-10-20T05:41:54,2015,"Четкий образец хрестоматии санскрита в французской гарнитуре дэванагари. Те, кто будут учится по учебнику Кочергиной образца 2015 г. уже не смогут прочесть такой текст. Им поможет приложение из хресто",5,0
1696,https://vk.com/wall-88831040_1696,2016-11-28T21:50:23,2016,"Список корней и нерегулярных глагольных форм [Тавастшерна, 2003, c. 60-80] хронологически последний из известных нам притекстовых списков. Корни упорядочены в алфавитном порядке, но в той последовател",5,0
4950,https://vk.com/wall-88831040_4950,2019-02-21T07:48:39,2019,"Хала Сатавахана. «Саттасаи». Антология пракритской поэзии / Пер., предисл., коммент. и словарь М.А. Русанова. М.: РГГУ, 2006. 380 стр. ISBN 5-7281-0361-8. (Orientalia et Classica X:1) 
 
Предлагаемый ",5,251
8841,https://vk.com/wall-88831040_8841,2020-02-01T06:27:51,2020,"Zachariae,Theodor Victor Hugo 
Opera minora zur indischen Wortforschung, zur Geschichte der indischen Literatur und Kultur, zur Geschichte der Sanskritphilologie. T. 2 
 
Сборник трудов немецкого фило",5,388
10193,https://vk.com/wall-88831040_10193,2020-08-07T08:10:20,2020,"Marcis, Gasuns Latin Terms in Sanskrit Dictionaries // XII Congresso Internazionale di Lessicografia, Lexicography for Specialised Languages - Terminology and Terminography, Torino, 7th September, 200",5,370
303,https://vk.com/wall-88831040_303,2015-09-09T12:15:31,2015,"С.А. Бурлак, И.Б. Иткин
ГРАММАТИКА ТОХАРСКОГО A ЯЗЫКА 
(Фонология. Морфонология. Морфология.)

Старый файл, ему 10 лет. Файл постоянно обновляется. Остатки изучения Тохарского Б. Книга вряд ли когда-л",4,0
454,https://vk.com/wall-88831040_454,2015-10-06T04:57:08,2015,"Письмо ранджана, тайванское издание.",4,0
2737,https://vk.com/wall-88831040_2737,2017-11-03T12:28:33,2017,Список 5221 слов из словаря Лихушиной,4,219
7374,https://vk.com/wall-88831040_7374,2019-08-12T15:13:30,2019,Список 9454 растений из словаря MW,4,313
11784,https://vk.com/wall-88831040_11784,2021-05-02T16:42:06,2021,Vermeer Hans Josef; Hindi-Lautlehre mit Einführung in die Devnagari-Schrift; Очерк фонетики языка хинди и его письменности (алфавит деванагари); Другой автор; Sharma; Aryendra; Место издания; Heidelbe,4,308
21170,https://vk.com/wall-88831040_21170,2024-03-11T12:36:00,2024,"Начало стрима доклада М.Ю. Гасунса в Венском университете, 12.02.2024: ""The Development of Cologne Digital Sanskrit Lexicon"" про разработку санскритских словарей https://youtube.com/live/7XljJuAkNDw

",4,524
970,https://vk.com/wall-88831040_970,2016-02-12T10:06:37,2016,"ПРАВИЛА ФОРМАТИРОВАНИЯ ДЛЯ УЧАСТНИКОВ ПРОЕКТА
ОЦИФРОВКИ САНСКРИТО-РУССКОГО СЛОВАРЯ КОЧЕРГИНОЙ

Текст набирается в точности так, как он представ-лен на печатной странице (за исключением момен-тов, огов",3,0
1158,https://vk.com/wall-88831040_1158,2016-05-28T17:54:35,2016,Пора учить авестийский язык? Словарь Бартоломэ не устарел!,3,0
2742,https://vk.com/wall-88831040_2742,2017-11-04T20:02:16,2017,"Giussani, Carlo <1840-1900>. Principii Della Grammatica Sanscrita ... Aggiunti Due Travi Di Testo, Per Exercizio Di Lettura É Traduzione. Torino: Ermanno Coescher, 1868. 
 
Во многом недоцененная кни",3,238
3401,https://vk.com/wall-88831040_3401,2018-06-05T19:31:54,2018,"Словарь, который никогда не будет завершен в Пуне",3,340
12185,https://vk.com/wall-88831040_12185,2021-09-02T07:01:19,2021,Morphologische Neuerungen im altindischen Verbalsystem; Место издания; Amsterdam; Издательство; Noord-Hollandsche uitgevers maatschappij; Дата издания; 1952; Язык; Немецкий; Тематика; Языкознание; Пре,3,364
667,https://vk.com/wall-88831040_667,2015-10-31T21:58:08,2015,http://lib.herzen.spb.ru/media/magazines/contents/1/38(82)1/gasuns_38_82_p105_109.pdf рецензия на выдающийся справочник Бакнела по санскриту. Лучшая книга по санскриту за последние 20 лет.,2,0
1157,https://vk.com/wall-88831040_1157,2016-05-28T17:49:49,2016,"Словарь издавался в Санкт-Петербурге, и это не было случайностью. И Академия наук, и Министерство народного просвещения способствовали такого рода ученой деятельности в России. Поощрение санскритологи",2,0
724,https://vk.com/wall-88831040_724,2015-11-08T16:02:00,2015,"Thumb A., Hauschild R. Handbuch des Sanskrit, I–II. Heidelberg, 1953-1958. Двухтомный учебник, прослуживший многим поколениям изучающих санскрит, теперь сильно устарел, да он и всегда несколько терял ",1,0
768,https://vk.com/wall-88831040_768,2015-11-18T12:08:27,2015,"О записи омонимии корней в словарях древнеиндийского языка

Аннотация. Автор на примере корня √dā и его омонимов показывает, что между словарями даже одного автора нет никакой связи и последовательнос",1,0
1699,https://vk.com/wall-88831040_1699,2016-11-29T08:38:53,2016,"Чистка словарей санскритских - длительная и нудная работа. Нужны помощники, те, кто умеют читать на деванагари или обучаются ему.",1,0
