group,term,count,document_frequency,title_share_pct,per_1000_tokens
ALL,арунадатт,1,1,0.07,0.13
ALL,хемадри,1,1,0.07,0.13
ALL,инд,1,1,0.07,0.13
ALL,очаг,1,1,0.07,0.13
ALL,обнаружение,1,1,0.07,0.13
ALL,наречие,1,1,0.07,0.13
ALL,грамматист,1,1,0.07,0.13
ALL,баларам,1,1,0.07,0.13
ALL,панчанан,1,1,0.07,0.13
ALL,посмертный,1,1,0.07,0.13
ALL,издание,1,1,0.07,0.13
ALL,полный,1,1,0.07,0.13
ALL,семенцов,1,1,0.07,0.13
ALL,гитабхаший,1,1,0.07,0.13
ALL,кровавый,1,1,0.07,0.13
ALL,событие,1,1,0.07,0.13
ALL,кхушванта,1,1,0.07,0.13
ALL,сингха,1,1,0.07,0.13
ALL,поезд,1,1,0.07,0.13
ALL,онлайн-корпус,1,1,0.07,0.13
ALL,фоносемантический,1,1,0.07,0.13
ALL,бессмертие,1,1,0.07,0.13
ALL,радетель,1,1,0.07,0.13
ALL,пополнение,1,1,0.07,0.13
ALL,вокруг,1,1,0.07,0.13
ALL,гарба,1,1,0.07,0.13
ALL,сходный,1,1,0.07,0.13
ALL,писание,1,1,0.07,0.13
ALL,шайва,1,1,0.07,0.13
ALL,параллельный,1,1,0.07,0.13
ALL,санскритско-русский,1,1,0.07,0.13
ALL,корпус,1,1,0.07,0.13
ALL,концептуальный,1,1,0.07,0.13
ALL,разразить,1,1,0.07,0.13
ALL,гром,1,1,0.07,0.13
ALL,метеорологический,1,1,0.07,0.13
ALL,галлюцинация,1,1,0.07,0.13
ALL,тантрийский,1,1,0.07,0.13
ALL,значимость,1,1,0.07,0.13
ALL,пища,1,1,0.07,0.13
ALL,хакер,1,1,0.07,0.13
ALL,трансфер,1,1,0.07,0.13
ALL,текущий,1,1,0.07,0.13
ALL,проект,1,1,0.07,0.13
ALL,сохранить,1,1,0.07,0.13
ALL,изд-во,1,1,0.07,0.13
ALL,нартанга,1,1,0.07,0.13
ALL,иванов,1,1,0.07,0.13
ALL,нейдаль,1,1,0.07,0.13
ALL,трансцендентальный,1,1,0.07,0.13
ALL,прочтение,1,1,0.07,0.13
ALL,беллетристика,1,1,0.07,0.13
ALL,подсказка,1,1,0.07,0.13
ALL,потенциал,1,1,0.07,0.13
ALL,панчашихка,1,1,0.07,0.13
ALL,материалист,1,1,0.07,0.13
ALL,манер,1,1,0.07,0.13
ALL,вритти,1,1,0.07,0.13
ALL,удовлетворить,1,1,0.07,0.13
ALL,тайно,1,1,0.07,0.13
ALL,влюбить,1,1,0.07,0.13
ALL,касаться,1,1,0.07,0.13
ALL,кувшин,1,1,0.07,0.13
ALL,грудь,1,1,0.07,0.13
ALL,возлюбить,1,1,0.07,0.13
ALL,тантра-алок,1,1,0.07,0.13
ALL,пятнистый,1,1,0.07,0.13
ALL,охотничий,1,1,0.07,0.13
ALL,зверь,1,1,0.07,0.13
ALL,индоевропеец,1,1,0.07,0.13
ALL,бестиарий,1,1,0.07,0.13
ALL,лингвокультурный,1,1,0.07,0.13
ALL,змея,1,1,0.07,0.13
ALL,вайшнавский,1,1,0.07,0.13
ALL,песнях-ньоля,1,1,0.07,0.13
ALL,рисунок,1,1,0.07,0.13
ALL,каллиграфия,1,1,0.07,0.13
ALL,фигура-лампа,1,1,0.07,0.13
ALL,культурологический,1,1,0.07,0.13
ALL,гумилев,1,1,0.07,0.13
ALL,монголо-тибетский,1,1,0.07,0.13
ALL,фронт,1,1,0.07,0.13
ALL,волос,1,1,0.07,0.13
ALL,прагматика,1,1,0.07,0.13
ALL,перечный,1,1,0.07,0.13
ALL,любовный,1,1,0.07,0.13
ALL,тирукковейар,1,1,0.07,0.13
ALL,маниккавасахар,1,1,0.07,0.13
ALL,дервишейволчок,1,1,0.07,0.13
ALL,вихрь,1,1,0.07,0.13
ALL,мистерия,1,1,0.07,0.13
ALL,транскультурный,1,1,0.07,0.13
ALL,калимпонг,1,1,0.07,0.13
ALL,языкознание,1,1,0.07,0.13
ALL,захват,1,1,0.07,0.13
ALL,джунгар,1,1,0.07,0.13
ALL,танкри,1,1,0.07,0.13
ALL,кхубрам,1,1,0.07,0.13
ALL,кхушдиля,1,1,0.07,0.13
ALL,струнный,1,1,0.07,0.13
ALL,вина,1,1,0.07,0.13
ALL,скифия,1,1,0.07,0.13
ALL,понт,1,1,0.07,0.13
ALL,эвксинский,1,1,0.07,0.13
ALL,диковина,1,1,0.07,0.13
ALL,тиб,1,1,0.07,0.13
ALL,мотивационный,1,1,0.07,0.13
ALL,доминанта,1,1,0.07,0.13
ALL,ожидание,1,1,0.07,0.13
ALL,повествование,1,1,0.07,0.13
ALL,податель,1,1,0.07,0.13
ALL,прозрение,1,1,0.07,0.13
ALL,продолжатель,1,1,0.07,0.13
ALL,тибетология,1,1,0.07,0.13
ALL,совместный,1,1,0.07,0.13
ALL,дылыковый,1,1,0.07,0.13
ALL,григорьев,1,1,0.07,0.13
ALL,будущее,1,1,0.07,0.13
ALL,гирлянда,1,1,0.07,0.13
ALL,давать,1,1,0.07,0.13
ALL,пожениться,1,1,0.07,0.13
ALL,свадебный,1,1,0.07,0.13
ALL,пушп-ватика,1,1,0.07,0.13
ALL,цветущий,1,1,0.07,0.13
ALL,сад,1,1,0.07,0.13
ALL,компендиум,1,1,0.07,0.13
ALL,высмеивание,1,1,0.07,0.13
ALL,порок,1,1,0.07,0.13
ALL,врач,1,1,0.07,0.13
ALL,кали-видамбхан,1,1,0.07,0.13
ALL,нилакантхи,1,1,0.07,0.13
ALL,дикшитый,1,1,0.07,0.13
ALL,неопознанный,1,1,0.07,0.13
ALL,нандикешваракашик,1,1,0.07,0.13
ALL,двойничество,1,1,0.07,0.13
ALL,субстрат,1,1,0.07,0.13
ALL,структурный,1,1,0.07,0.13
ALL,пролог,1,1,0.07,0.13
ALL,родственный,1,1,0.07,0.13
ALL,раштрапалапариприччха-сутра,1,1,0.07,0.13
ALL,голубой,1,1,0.07,0.13
ALL,нагесать,1,1,0.07,0.13
ALL,бхатт,1,1,0.07,0.13
ALL,раса,1,1,0.07,0.13
ALL,сок,1,1,0.07,0.13
ALL,кофейный,1,1,0.07,0.13
ALL,одиссея,1,1,0.07,0.13
ALL,непереть,1,1,0.07,0.13
ALL,нать,1,1,0.07,0.13
ALL,нак,1,1,0.07,0.13
ALL,модернизация,1,1,0.07,0.13
ALL,медиапространство,1,1,0.07,0.13
ALL,вишишта-адвайта,1,1,0.07,0.13
ALL,удвоение,1,1,0.07,0.13
ALL,шри-вайшнавизм,1,1,0.07,0.13
ALL,пиллей,1,1,0.07,0.13
ALL,локачарья,1,1,0.07,0.13
ALL,мумукшупасть,1,1,0.07,0.13
ALL,камень-трава,1,1,0.07,0.13
ALL,плод,1,1,0.07,0.13
ALL,синтра,1,1,0.07,0.13
ALL,фитоним,1,1,0.07,0.13
ALL,фейковый,1,1,0.07,0.13
ALL,протест,1,1,0.07,0.13
ALL,народно-разговорный,1,1,0.07,0.13
ALL,стилизация,1,1,0.07,0.13
ALL,соранг-сомпенг,1,1,0.07,0.13
ALL,ключ,1,1,0.07,0.13
ALL,матар,1,1,0.07,0.13
ALL,бан,1,1,0.07,0.13
ALL,сор,1,1,0.07,0.13
ALL,бодхисатва-заяц,1,1,0.07,0.13
ALL,махишамардань,1,1,0.07,0.13
ALL,тубянский,1,1,0.07,0.13
ALL,рабочий,1,1,0.07,0.13
ALL,востоковедение,1,1,0.07,0.13
ALL,йог-сутра,1,1,0.07,0.13
ALL,арабский,1,1,0.07,0.13
ALL,ал-бируни,1,1,0.07,0.13
ALL,типитака,1,1,0.07,0.13
ALL,интеллектуальный,1,1,0.07,0.13
ALL,стелла,1,1,0.07,0.13
ALL,крамриш,1,1,0.07,0.13
ALL,авангард,1,1,0.07,0.13
ALL,шив-бхакть,1,1,0.07,0.13
ALL,шив-йог,1,1,0.07,0.13
ALL,панинийский,1,1,0.07,0.13
ALL,словарь-тезаурус,1,1,0.07,0.13
ALL,мимансак,1,1,0.07,0.13
ALL,атмане,1,1,0.07,0.13
ALL,артхавинишчай-сутра,1,1,0.07,0.13
ALL,гхор,1,1,0.07,0.13
ALL,связка,1,1,0.07,0.13
ALL,текст-смысл-мышление,1,1,0.07,0.13
ALL,стандартность,1,1,0.07,0.13
ALL,цвет,1,1,0.07,0.13
ALL,ксенократ,1,1,0.07,0.13
ALL,сикионский,1,1,0.07,0.13
ALL,цвето-культурный,1,1,0.07,0.13
ALL,компетенция,1,1,0.07,0.13
ALL,чхавить,1,1,0.07,0.13
ALL,сикким,1,1,0.07,0.13
ALL,парамартхасар,1,1,0.07,0.13
ALL,мимансакапарикальпита-атма-парикша,1,1,0.07,0.13
ALL,таттво-санграха,1,1,0.07,0.13
ALL,панджик,1,1,0.07,0.13
ALL,апастамб-шраутасутра,1,1,0.07,0.13
ALL,базовый,1,1,0.07,0.13
ALL,модификация,1,1,0.07,0.13
ALL,шангшунг,1,1,0.07,0.13
ALL,тирумантирам,1,1,0.07,0.13
ALL,марко,1,1,0.07,0.13
ALL,паллиса,1,1,0.07,0.13
ALL,предостерегать,1,1,0.07,0.13
ALL,последствие,1,1,0.07,0.13
ALL,кали-юг,1,1,0.07,0.13
ALL,атрибутирование,1,1,0.07,0.13
ALL,филиал,1,1,0.07,0.13
ALL,чингис-хана,1,1,0.07,0.13
ALL,прета-канда,1,1,0.07,0.13
ALL,гаруд-пурана,1,1,0.07,0.13
ALL,дарджилингский,1,1,0.07,0.13
ALL,памятный,1,1,0.07,0.13
ALL,дата,1,1,0.07,0.13
ALL,стимул,1,1,0.07,0.13
ALL,риттер,1,1,0.07,0.13
ALL,серебряный,1,1,0.07,0.13
ALL,немногие,1,1,0.07,0.13
ALL,сведение,1,1,0.07,0.13
ALL,нилакантхадикшитеграмматист,1,1,0.07,0.13
ALL,недосказанность,1,1,0.07,0.13
ALL,прерванность,1,1,0.07,0.13
ALL,парсийский,1,1,0.07,0.13
ALL,иран,1,1,0.07,0.13
ALL,лексикализация,1,1,0.07,0.13
ALL,дезидератив,1,1,0.07,0.13
ALL,стела,1,1,0.07,0.13
ALL,шакие,1,1,0.07,0.13
ALL,совеременный,1,1,0.07,0.13
ALL,случай,1,1,0.07,0.13
ALL,аллен,1,1,0.07,0.13
ALL,гинзберг,1,1,0.07,0.13
ALL,самоповреждать,1,1,0.07,0.13
ALL,поведение,1,1,0.07,0.13
ALL,амаравати,1,1,0.07,0.13
ALL,авестийско-ведийский,1,1,0.07,0.13
ALL,собака,1,1,0.07,0.13
ALL,фахверковый,1,1,0.07,0.13
ALL,пустота,1,1,0.07,0.13
ALL,теоморфный,1,1,0.07,0.13
ALL,рамаитский,1,1,0.07,0.13
ALL,коммуникативный,1,1,0.07,0.13
ALL,сома,1,1,0.07,0.13
ALL,бхаван,1,1,0.07,0.13
ALL,кнорозовый,1,1,0.07,0.13
ALL,неатрибутировать,1,1,0.07,0.13
ALL,барышня,1,1,0.07,0.13
ALL,барахмах,1,1,0.07,0.13
ALL,нанака,1,1,0.07,0.13
ALL,реформа,1,1,0.07,0.13
ALL,календарь,1,1,0.07,0.13
ALL,мангал,1,1,0.07,0.13
ALL,древо,1,1,0.07,0.13
ALL,глупец,1,1,0.07,0.13
ALL,незнакомец,1,1,0.07,0.13
ALL,человек-эпоха,1,1,0.07,0.13
ALL,ипостась,1,1,0.07,0.13
ALL,мышкин,1,1,0.07,0.13
ALL,рома,1,1,0.07,0.13
ALL,аскетизм,1,1,0.07,0.13
ALL,учитель,1,1,0.07,0.13
ALL,бахиранг-парибхаш,1,1,0.07,0.13
ALL,нагоджибхатта,1,1,0.07,0.13
ALL,бронкхорстый,1,1,0.07,0.13
ALL,махаджанак,1,1,0.07,0.13
ALL,саммелан-янтра,1,1,0.07,0.13
ALL,куньджитангхристав,1,1,0.07,0.13
ALL,нисхождение,1,1,0.07,0.13
ALL,пастухов-голл,1,1,0.07,0.13
ALL,отличительный,1,1,0.07,0.13
ALL,ваджракилаи,1,1,0.07,0.13
ALL,зло,1,1,0.07,0.13
ALL,лилавад,1,1,0.07,0.13
ALL,кишота,1,1,0.07,0.13
ALL,составлять,1,1,0.07,0.13
ALL,бхагават,1,1,0.07,0.13
ALL,мел,1,1,0.07,0.13
ALL,мелаттур,1,1,0.07,0.13
ALL,чатака,1,1,0.07,0.13
ALL,вайшнав,1,1,0.07,0.13
ALL,рупа,1,1,0.07,0.13
ALL,раджниша,1,1,0.07,0.13
ALL,женщина-гуру,1,1,0.07,0.13
ALL,диалектологический,1,1,0.07,0.13
ALL,химачали,1,1,0.07,0.13
ALL,методика,1,1,0.07,0.13
ALL,процессия,1,1,0.07,0.13
ALL,устройство,1,1,0.07,0.13
ALL,похоронный,1,1,0.07,0.13
ALL,рис-дэвидс,1,1,0.07,0.13
ALL,пуризм,1,1,0.07,0.13
ALL,северо-индийский,1,1,0.07,0.13
ALL,чайтие,1,1,0.07,0.13
ALL,словослияние,1,1,0.07,0.13
ALL,словообразование,1,1,0.07,0.13
ALL,обсценный,1,1,0.07,0.13
ALL,брань,1,1,0.07,0.13
ALL,направление,1,1,0.07,0.13
ALL,ойратский,1,1,0.07,0.13
ALL,законоположение,1,1,0.07,0.13
ALL,всеобъемлющий,1,1,0.07,0.13
ALL,освобождать,1,1,0.07,0.13
ALL,страдание,1,1,0.07,0.13
ALL,сансар,1,1,0.07,0.13
ALL,гелиодор,1,1,0.07,0.13
ALL,вьетнамский,1,1,0.07,0.13
ALL,сущий,1,1,0.07,0.13
ALL,улан-баторский,1,1,0.07,0.13
ALL,вкус,1,1,0.07,0.13
ALL,журнал,1,1,0.07,0.13
ALL,перенниализм,1,1,0.07,0.13
ALL,одень,1,1,0.07,0.13
ALL,грандиозный,1,1,0.07,0.13
ALL,прелесть,1,1,0.07,0.13
ALL,итог,1,1,0.07,0.13
ALL,красный,1,1,0.07,0.13
ALL,социоскрипторный,1,1,0.07,0.13
ALL,юга-пурана,1,1,0.07,0.13
ALL,южноазиатский,1,1,0.07,0.13
ALL,склонность,1,1,0.07,0.13
ALL,махакашьяпа,1,1,0.07,0.13
ALL,премчанда,1,1,0.07,0.13
ALL,коровин,1,1,0.07,0.13
ALL,ренковскай,1,1,0.07,0.13
ALL,цивилизация,1,1,0.07,0.13
ALL,переоценка,1,1,0.07,0.13
ALL,различный,1,1,0.07,0.13
ALL,адлурить,1,1,0.07,0.13
ALL,багчить,1,1,0.07,0.13
ALL,политик,1,1,0.07,0.13
ALL,читать,1,1,0.07,0.13
ALL,пересказывать,1,1,0.07,0.13
ALL,переложение,1,1,0.07,0.13
ALL,чакраварти,1,1,0.07,0.13
ALL,раджагопалачарь,1,1,0.07,0.13
ALL,функционирование,1,1,0.07,0.13
ALL,джаландхар,1,1,0.07,0.13
ALL,падма-пурана,1,1,0.07,0.13
ALL,истинность,1,1,0.07,0.13
ALL,нормативный,1,1,0.07,0.13
ALL,сверхзадача,1,1,0.07,0.13
ALL,не-волшебный,1,1,0.07,0.13
ALL,помощница,1,1,0.07,0.13
ALL,переосмыслять,1,1,0.07,0.13
ALL,долг,1,1,0.07,0.13
ALL,нритие,1,1,0.07,0.13
ALL,мандапешвара,1,1,0.07,0.13
ALL,мумбай,1,1,0.07,0.13
ALL,аналогия,1,1,0.07,0.13
ALL,надельный,1,1,0.07,0.13
ALL,шабда-таттво,1,1,0.07,0.13
ALL,сбор,1,1,0.07,0.13
ALL,липский,1,1,0.07,0.13
ALL,мой,1,1,0.07,0.13
ALL,твой,1,1,0.07,0.13
ALL,какой,1,1,0.07,0.13
ALL,родня,1,1,0.07,0.13
ALL,сестра,1,1,0.07,0.13
ALL,прадравидийский,1,1,0.07,0.13
ALL,падаянуть,1,1,0.07,0.13
ALL,мудиетта,1,1,0.07,0.13
ALL,тиятта,1,1,0.07,0.13
ALL,некий,1,1,0.07,0.13
ALL,который,1,1,0.07,0.13
ALL,чюдовидный,1,1,0.07,0.13
ALL,имать,1,1,0.07,0.13
ALL,неочевидный,1,1,0.07,0.13
ALL,композитный,1,1,0.07,0.13
ALL,суицид,1,1,0.07,0.13
ALL,брахма-стуть,1,1,0.07,0.13
ALL,бхушунди,1,1,0.07,0.13
ALL,медный,1,1,0.07,0.13
ALL,вспомнить,1,1,0.07,0.13
ALL,ганджиф,1,1,0.07,0.13
ALL,забытый,1,1,0.07,0.13
ALL,карточный,1,1,0.07,0.13
ALL,сидаста,1,1,0.07,0.13
ALL,аскет,1,1,0.07,0.13
ALL,трудность,1,1,0.07,0.13
ALL,историк,1,1,0.07,0.13
ALL,угон,1,1,0.07,0.13
ALL,древнетамильский,1,1,0.07,0.13
ALL,ономастика,1,1,0.07,0.13
ALL,аморальный,1,1,0.07,0.13
ALL,поступок,1,1,0.07,0.13
ALL,земной,1,1,0.07,0.13
ALL,схожий,1,1,0.07,0.13
ALL,общий,1,1,0.07,0.13
ALL,безличный,1,1,0.07,0.13
ALL,андреев,1,1,0.07,0.13
ALL,хальбфасса,1,1,0.07,0.13
ALL,щербатский,1,1,0.07,0.13
ALL,антропология,1,1,0.07,0.13
ALL,кукла,1,1,0.07,0.13
ALL,эфзк,1,1,0.07,0.13
ALL,родильный,1,1,0.07,0.13
ALL,вереница,1,1,0.07,0.13
ALL,имя,1,1,0.07,0.13
ALL,похищение,1,1,0.07,0.13
ALL,планиметрический,1,1,0.07,0.13
ALL,киратарджуния,1,1,0.07,0.13
ALL,тхангка,1,1,0.07,0.13
ALL,гонд,1,1,0.07,0.13
ALL,икона,1,1,0.07,0.13
ALL,аягапатта,1,1,0.07,0.13
ALL,алтарь,1,1,0.07,0.13
ALL,черный,1,1,0.07,0.13
ALL,различение,1,1,0.07,0.13
ALL,кшатрий,1,1,0.07,0.13
ALL,петроглифика,1,1,0.07,0.13
ALL,шраут,1,1,0.07,0.13
ALL,сагничить,1,1,0.07,0.13
ALL,трисахаср,1,1,0.07,0.13
ALL,сомаяга,1,1,0.07,0.13
ALL,фигурка,1,1,0.07,0.13
ALL,танцующий,1,1,0.07,0.13
ALL,бал-кришна,1,1,0.07,0.13
ALL,посох,1,1,0.07,0.13
ALL,чанакие,1,1,0.07,0.13
ALL,образцовый,1,1,0.07,0.13
ALL,удобный,1,1,0.07,0.13
ALL,проблематичный,1,1,0.07,0.13
ALL,туркестан,1,1,0.07,0.13
ALL,тарчин,1,1,0.07,0.13
ALL,колумбийский,1,1,0.07,0.13
ALL,университет,1,1,0.07,0.13
ALL,нью-йорк,1,1,0.07,0.13
ALL,сша,1,1,0.07,0.13
ALL,идентификация,1,1,0.07,0.13
ALL,ямантаки,1,1,0.07,0.13
ALL,юнъань-с,1,1,0.07,0.13
ALL,провинция,1,1,0.07,0.13
ALL,шаньсить,1,1,0.07,0.13
ALL,ведантийско-буддийский,1,1,0.07,0.13
ALL,брахмасутрабхаший,1,1,0.07,0.13
ALL,организатор,1,1,0.07,0.13
ALL,кашьяп,1,1,0.07,0.13
ALL,неожиданный,1,1,0.07,0.13
ALL,бактро-скифский,1,1,0.07,0.13
ALL,индо-парфянский,1,1,0.07,0.13
ALL,нумизматика,1,1,0.07,0.13
ALL,синкретизм,1,1,0.07,0.13
ALL,шаманизм,1,1,0.07,0.13
ALL,тува,1,1,0.07,0.13
ALL,шоя,1,1,0.07,0.13
ALL,чурука,1,1,0.07,0.13
ALL,угроза,1,1,0.07,0.13
ALL,вторжение,1,1,0.07,0.13
ALL,нитирэна,1,1,0.07,0.13
ALL,покаяние,1,1,0.07,0.13
ALL,наказание,1,1,0.07,0.13
ALL,кавьяшастр,1,1,0.07,0.13
ALL,аланкарик,1,1,0.07,0.13
ALL,морфология,1,1,0.07,0.13
ALL,деревянный,1,1,0.07,0.13
ALL,обратно,1,1,0.07,0.13
ALL,шьям,1,1,0.07,0.13
ALL,капля,1,1,0.07,0.13
ALL,мадхупарка,1,1,0.07,0.13
ALL,атитхьешти,1,1,0.07,0.13
ALL,стрелка,1,1,0.07,0.13
ALL,лука,1,1,0.07,0.13
ALL,аналог,1,1,0.07,0.13
ALL,воссоздавать,1,1,0.07,0.13
ALL,исследовательский,1,1,0.07,0.13
ALL,раджендролать,1,1,0.07,0.13
ALL,митро,1,1,0.07,0.13
ALL,ананда-сутра,1,1,0.07,0.13
ALL,саркара,1,1,0.07,0.13
ALL,космологический,1,1,0.07,0.13
ALL,вишнуитский,1,1,0.07,0.13
ALL,суженый,1,1,0.07,0.13
ALL,арготический,1,1,0.07,0.13
ALL,среднеазиатский,1,1,0.07,0.13
ALL,полвека,1,1,0.07,0.13
ALL,тигр,1,1,0.07,0.13
ALL,фразеология,1,1,0.07,0.13
ALL,верещагин,1,1,0.07,0.13
ALL,путешественник,1,1,0.07,0.13
ALL,бетлингка,1,1,0.07,0.13
ALL,петербургский,1,1,0.07,0.13
ALL,лексикограф,1,1,0.07,0.13
ALL,космогонический,1,1,0.07,0.13
ALL,чорджапод,1,1,0.07,0.13
ALL,телеологический,1,1,0.07,0.13
ALL,аргумент,1,1,0.07,0.13
ALL,польза,1,1,0.07,0.13
ALL,стадия,1,1,0.07,0.13
ALL,найшкармие-сиддх,1,1,0.07,0.13
ALL,монистический,1,1,0.07,0.13
ALL,адвайт-ишваравад,1,1,0.07,0.13
ALL,ишваравада,1,1,0.07,0.13
ALL,эвтаназия,1,1,0.07,0.13
ALL,поведенческий,1,1,0.07,0.13
ALL,чувственный,1,1,0.07,0.13
ALL,прасаннапад,1,1,0.07,0.13
ALL,панчамакар,1,1,0.07,0.13
ALL,каулический,1,1,0.07,0.13
ALL,парадигмальный,1,1,0.07,0.13
ALL,мышление,1,1,0.07,0.13
ALL,универсалия,1,1,0.07,0.13
ALL,варно-кастовый,1,1,0.07,0.13
ALL,вредный,1,1,0.07,0.13
ALL,авестийский,1,1,0.07,0.13
ALL,хороший,1,1,0.07,0.13
ALL,представить,1,1,0.07,0.13
ALL,читатель,1,1,0.07,0.13
ALL,эльтшингер,1,1,0.07,0.13
ALL,ратья,1,1,0.07,0.13
ALL,стихосложение,1,1,0.07,0.13
ALL,преображение,1,1,0.07,0.13
ALL,маханирван-тантра,1,1,0.07,0.13
ALL,победа,1,1,0.07,0.13
ALL,скандальный,1,1,0.07,0.13
ALL,столетие,1,1,0.07,0.13
ALL,голос,1,1,0.07,0.13
ALL,каввалить,1,1,0.07,0.13
ALL,гендер,1,1,0.07,0.13
ALL,пуджа,1,1,0.07,0.13
ALL,колкат,1,1,0.07,0.13
ALL,образование,1,1,0.07,0.13
ALL,корреспондент,1,1,0.07,0.13
ALL,обермиллер,1,1,0.07,0.13
ALL,ребенок,1,1,0.07,0.13
ALL,путеводитель,1,1,0.07,0.13
ALL,айодхья,1,1,0.07,0.13
ALL,карта,1,1,0.07,0.13
ALL,копаный,1,1,0.07,0.13
ALL,адвайт-веданта,1,1,0.07,0.13
ALL,бхер-джи,1,1,0.07,0.13
ALL,деревенский,1,1,0.07,0.13
ALL,призрак,1,1,0.07,0.13
ALL,елена,1,1,0.07,0.13
ALL,похитить,1,1,0.07,0.13
ALL,пенпавакутх,1,1,0.07,0.13
ALL,плоский,1,1,0.07,0.13
ALL,сторонник,1,1,0.07,0.13
ALL,шабда-адвайта,1,1,0.07,0.13
ALL,наянар,1,1,0.07,0.13
