gm_thrid,primary,parent,entities,n_messages,year
6937175359486951424,книга,книги_и_раздача,Wikipedia,3,2021
6946545582613725184,разное,прочее,,6,2021
6885732886100574208,текст,тексты,,1,2020
6901649054674976768,разное,прочее,,4,2020
6926253755378696192,сандхи_фонетика,грамматика,,3,2021
6864986438764593152,учебник,грамматика,,7,2020
6937231482936098816,текст,тексты,,1,2021
6858607428041179136,разное,прочее,,1,2020
6852340697410830336,разное,прочее,,2,2020
6948524643879747584,склонение_падеж,грамматика,Pāṇini,4,2021
6911674694904053760,книга,книги_и_раздача,,1,2020
6922146436448518144,книга,книги_и_раздача,,6,2021
6948395816290615296,разное,прочее,,21,2021
6896329788116434944,разное,прочее,,3,2020
6923215202645180416,курс_практикум,организация_группы,,2,2021
6928793771230363648,сайт,инструменты,,1,2021
6932176216652775424,сандхи_фонетика,грамматика,,3,2021
6883575255165566976,разное,прочее,,3,2020
6919519757171425280,словарь,лексикография,Monier-Williams,4,2021
6911236953520209920,словарь,лексикография,Hermann Grassmann|Wörterbuch zum Rig-Veda,2,2020
6915083144117878784,словарь,лексикография,Cappeller Sanskrit-English Dictionary|Carl Cappeller|Śaṅkara|Махабхарата,20,2021
6947695049235759104,словарь,лексикография,Pāṇini,1,2021
6915065888656850944,разное,прочее,,2,2021
6855287876710563840,текст,тексты,,4,2020
6934270643600883712,частицы_служебные_слова,грамматика,Moscow|Saint Petersburg,1,2021
6915992037614419968,разное,прочее,Аштадхьяи,4,2021
6905743582560256000,разное,прочее,Patañjali,1,2020
6936151872067600384,мантра_бхакти,тексты,Monier-Williams|Pāṇini|Vācaspatyam|Аштадхьяи|Махабхарата,23,2021
6898713883812298752,разное,прочее,,1,2020
6928551818172563456,стотра_гимн,тексты,,1,2021
6948680566263775232,панини,грамматика,Pāṇini,6,2021
6817878791441874944,персона_ученый,история_и_культура,,3,2020
6898391120869326848,разное,прочее,,8,2020
6825855771052343296,текст,тексты,,2,2020
6788007809777664000,словарь,лексикография,,1,2020
6835268639359238144,разное,прочее,,2,2020
6828601167484813312,сравнительное_языкознание,лексикография,,6,2020
6844407674752204800,этимология,лексикография,Apte Practical Sanskrit-English Dictionary|Vaman Shivram Apte,10,2020
6823598092807307264,панини,грамматика,Pāṇini|Аштадхьяи,10,2020
6828859948585189376,словарь,лексикография,,4,2020
6826390626030845952,перевод_вопрос,переводы_и_издания,,1,2020
6808545820244180992,разное,прочее,,4,2020
6804773418768007168,разное,прочее,,1,2020
6786183539915227136,сайт,инструменты,Ригведа,1,2020
6841643602537349120,разное,прочее,,5,2020
6813692865719304192,разное,прочее,,3,2020
6779579135217893376,спряжение_глагол,грамматика,,7,2020
6789244650911694848,разное,прочее,,8,2020
6841450191402303488,словарь,лексикография,Бхагавад-гита,5,2020
6833641428446347264,сандхи_фонетика,грамматика,Pāṇini,3,2020
6823432886770728960,разное,прочее,Moscow|Patañjali|Pāṇini|Saint Petersburg,6,2020
6826552257621786624,книга,книги_и_раздача,Moscow|Рамаяна,1,2020
6834101815187865600,разное,прочее,,2,2020
6821858343569588224,билингва_английский,переводы_и_издания,,2,2020
6831812861609639936,словообразование_сложные_слова,грамматика,Andrey Zaliznyak|Monier-Williams|Wikipedia|Пураны,9,2021
6780324401787174912,панини,грамматика,Йога-Васиштха,2,2020
6850064070562807808,разное,прочее,Varanasi,1,2020
6779714104446681088,словарь,лексикография,Pāṇini,37,2020
6839329575399325696,разное,прочее,Пураны,5,2020
6821177567032115200,склонение_падеж,грамматика,,2,2020
6848549721526501376,мантра_бхакти,тексты,Wikipedia,7,2020
6844217657612304384,шрифт,инструменты,,4,2020
6793231966034460672,спряжение_глагол,грамматика,,2,2020
6808587428926849024,этимология,лексикография,Tatyana Elizarenkova|Аштадхьяи,7,2020
6808902196912979968,книга,книги_и_раздача,,2,2020
6808967875262414848,книга,книги_и_раздача,,1,2020
6778832782073266176,комментарии_ачарьи,тексты,Бхагавад-гита,19,2020
6774225697027129344,панини,грамматика,,12,2020
6829251684123803648,текст,тексты,,7,2020
6816971925823160320,разное,прочее,,5,2020
6836220897123106816,склонение_падеж,грамматика,,4,2020
6798021531308916736,разное,прочее,Apte Practical Sanskrit-English Dictionary|Ferdinand Knauer|Pāṇini|Tatyana Elizarenkova|Vaman Shivram Apte|Śaṅkara|Упанишады,23,2020
6791735137592672256,разное,прочее,Apte Practical Sanskrit-English Dictionary|Vaman Shivram Apte,3,2020
6814439517754228736,склонение_падеж,грамматика,,2,2020
6782087816255897600,разное,прочее,Patañjali|Wikipedia|Пураны|Упанишады,11,2020
6848105232879058944,книга,книги_и_раздача,Бхагавад-гита,14,2020
6852231202334572544,разное,прочее,,3,2020
6826610445827178496,разное,прочее,,5,2020
6851427841826881536,этимология,лексикография,,4,2020
6808239201979465728,текст,тексты,,2,2020
6819261117281337344,сравнительное_языкознание,лексикография,,3,2020
6774041446205882368,разное,прочее,,8,2019
6799486032537452544,астрология,прочее,Махабхарата,6,2020
6819904761989431296,разное,прочее,,1,2020
6816668684097945600,текст,тексты,Рамаяна|Ригведа,3,2020
6831436028268511232,перевод_вопрос,переводы_и_издания,,1,2020
6834419141630230528,разное,прочее,,4,2020
6783980227821305856,книга,книги_и_раздача,,1,2020
6793314886911787008,разное,прочее,,7,2020
6775581904973332480,разное,прочее,,12,2020
6849638736888594432,разное,прочее,,6,2020
6841221041255088128,разное,прочее,,3,2020
6773105385277489152,текст,тексты,,1,2019
6821464518059622400,текст,тексты,Пураны,1,2020
6776673609140142080,словарь,лексикография,,1,2019
6838981844235452416,встреча_событие,организация_группы,,1,2020
6786297880256708608,текст,тексты,,6,2020
6851171773933682688,словарь,лексикография,,4,2020
6848309691103051776,спряжение_глагол,грамматика,,5,2020
