thread_root_id,thread_subject,year,primary_topic,list_function,thread_length,first_url,renou_states,renou_registers,renou_labels,matched_message_count,match_count,confidence,evidence
046194,"'Kālidāsa: Date, Life and Works"" by V.V. Mirashi",2017,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2017-June/046194.html,IV,kavya,Classical; Kāvya,3,6,subject_pattern,subject matched `Kālidāsa` using `state_IV`; subject matched `Kālidāsa` using `register_kavya`; subject matched `Kālidāsa` using `state_IV`; subject matched `Kālidāsa` using `register_kavya`; subject matched `Kālidāsa` using `state_IV`; subject matched `Kālidāsa` using `register_kavya`
046226,request: Śṛṅgāratilaka traditionally ascribed to Kālidāsa,2017,Bibliographic requests,general discussion,1,https://list.indology.info/pipermail/indology/2017-July/046226.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Kālidāsa` using `state_IV`; subject matched `Kālidāsa` using `register_kavya`
046394,The Date of Kalidasa R N Apte PDF request,2017,Bibliographic requests,bibliographic request,1,https://list.indology.info/pipermail/indology/2017-August/046394.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Kalidasa` using `state_IV`; subject matched `Kalidasa` using `register_kavya`
048040,Scan of ‘Bhramara-dūta-kāvya’,2018,Bibliographic requests,bibliographic request,1,https://list.indology.info/pipermail/indology/2018-August/048040.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `kāvya` using `state_IV`; subject matched `kāvya` using `register_kavya`
048439,M.P. Pandit's citation of the Brihani Tantra?/Sastra?/Sutra?,2018,Texts and philology,philological discussion,3,https://list.indology.info/pipermail/indology/2018-September/048439.html,III; IV,sutra; tantra,Classical; Epic & prolongements; Sūtra; Tantra,3,12,subject_pattern,subject matched `Tantra` using `state_III`; subject matched `Sastra` using `state_IV`; subject matched `Sutra` using `register_sutra`; subject matched `Tantra` using `register_tantra`; subject matched `Tantra` using `state_III`; subject matched `Sastra` using `state_IV`
051155,Krishna as Poetry,2019,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2019-October/051155.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Poetry` using `state_IV`; subject matched `Poetry` using `register_kavya`
051178,Sanskrit drama in La Belle Époque,2019,General scholarly discussion,general discussion,14,https://list.indology.info/pipermail/indology/2019-October/051178.html,IV,natya,Classical; Nāṭya,14,28,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`
051213,Depictions of yoga in kāvya,2019,Texts and philology,general discussion,10,https://list.indology.info/pipermail/indology/2019-November/051213.html,IV,kavya,Classical; Kāvya,10,20,subject_pattern,subject matched `kāvya` using `state_IV`; subject matched `kāvya` using `register_kavya`; subject matched `kāvya` using `state_IV`; subject matched `kāvya` using `register_kavya`; subject matched `kāvya` using `state_IV`; subject matched `kāvya` using `register_kavya`
051219,Sanskrit drama in La Belle Époque,2019,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2019-November/051219.html,IV,natya,Classical; Nāṭya,3,6,subject_pattern,subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`; subject matched `drama` using `state_IV`; subject matched `drama` using `register_natya`
051334,question about the bow in Kavya literature,2019,Texts and philology,identification/help request,1,https://list.indology.info/pipermail/indology/2019-November/051334.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Kavya` using `state_IV`; subject matched `Kavya` using `register_kavya`
051492,Benedictive/precative ātmanepada in classical sanskrit,2019,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2019-December/051492.html,IV,,Classical,2,2,subject_pattern,subject matched `classical sanskrit` using `state_IV`; subject matched `classical sanskrit` using `state_IV`
051508,My verse on poetry,2020,General scholarly discussion,philological discussion,1,https://list.indology.info/pipermail/indology/2020-January/051508.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `verse` using `register_kavya`
051523,Benedictive/precative ātmanepada in classical sanskrit,2020,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2020-January/051523.html,IV,,Classical,2,2,subject_pattern,subject matched `classical sanskrit` using `state_IV`; subject matched `classical sanskrit` using `state_IV`
051616,My verse on the language of poetry,2020,General scholarly discussion,philological discussion,1,https://list.indology.info/pipermail/indology/2020-January/051616.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `verse` using `register_kavya`
051617,Sanskrit Kosha API,2020,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2020-January/051617.html,IV,,Classical,1,1,subject_pattern,subject matched `Kosha` using `state_IV`
052443,corona deaths,2020,General scholarly discussion,general discussion,13,https://list.indology.info/pipermail/indology/2020-May/052443.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `kāvya` using `state_IV`; subject matched `kāvya` using `register_kavya`
052514,kośa or koṣa?,2020,General scholarly discussion,general discussion,15,https://list.indology.info/pipermail/indology/2020-May/052514.html,IV,,Classical,15,15,subject_pattern,subject matched `kośa` using `state_IV`; subject matched `kośa` using `state_IV`; subject matched `kośa` using `state_IV`; subject matched `kośa` using `state_IV`; subject matched `kośa` using `state_IV`; subject matched `kośa` using `state_IV`
052819,"Symposium on ""Kunwar Narain's poetry in translation"", Univ. of Lausanne (Switzerland), March 2021",2020,Announcements and events,announcement/event,1,https://list.indology.info/pipermail/indology/2020-June/052819.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
053169,Renou's Sur la structure du Kāvya,2020,Texts and philology,general discussion,2,https://list.indology.info/pipermail/indology/2020-August/053169.html,IV,kavya,Classical; Kāvya,2,4,subject_pattern,subject matched `Kāvya` using `state_IV`; subject matched `Kāvya` using `register_kavya`; subject matched `Kāvya` using `state_IV`; subject matched `Kāvya` using `register_kavya`
053978,New Publication: Classical Sanskrit Tragedy,2021,General scholarly discussion,announcement/event,2,https://list.indology.info/pipermail/indology/2021-January/053978.html,IV,,Classical,2,2,subject_pattern,subject matched `Classical Sanskrit` using `state_IV`; subject matched `Classical Sanskrit` using `state_IV`
054507,another brief article on Tamil poetry,2021,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2021-April/054507.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
054572,article on Caṅkam Tamil poetry,2021,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2021-April/054572.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
055132,Realia in Caṅkam Poetry,2021,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2021-August/055132.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Poetry` using `state_IV`; subject matched `Poetry` using `register_kavya`
055349,"International Symposium on Translating Kunwar Narain's Hindi Poetry, 21-22 October 2021, University of Lausanne, Switzerland",2021,Announcements and events,announcement/event,1,https://list.indology.info/pipermail/indology/2021-October/055349.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Poetry` using `state_IV`; subject matched `Poetry` using `register_kavya`
055543,Realia in Tamil Poetry no. 6,2021,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2021-December/055543.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Poetry` using `state_IV`; subject matched `Poetry` using `register_kavya`
056017,realia in Tamil Caṅkam poetry,2022,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2022-April/056017.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
056343,Vallabhadeva's Kommentar zum Kumārasambhava des Kālidāsa,2022,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2022-June/056343.html,IV,kavya,Classical; Kāvya,3,6,subject_pattern,subject matched `Kālidāsa` using `state_IV`; subject matched `Kālidāsa` using `register_kavya`; subject matched `Kālidāsa` using `state_IV`; subject matched `Kālidāsa` using `register_kavya`; subject matched `Kālidāsa` using `state_IV`; subject matched `Kālidāsa` using `register_kavya`
056356,Etymology of campū,2022,General scholarly discussion,philological discussion,1,https://list.indology.info/pipermail/indology/2022-June/056356.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `campū` using `state_IV`; subject matched `campū` using `register_kavya`
056963,4 parts of speech,2022,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/2022-November/056963.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Kāvya` using `state_IV`; subject matched `Kāvya` using `register_kavya`
