thread_root_id,thread_subject,year,primary_topic,list_function,thread_length,first_url,renou_states,renou_registers,renou_labels,matched_message_count,match_count,confidence,evidence
056416,Now you can point your phone's camera at an object and the app will tell you it's name in Sanskrit! Preserving languages and the stories behind them,2022,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2022-July/056416.html,,katha,Kathā,1,1,subject_pattern,subject matched `stories` using `register_katha`
057846,New book on Sanskrit narrative traditions,2023,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2023-July/057846.html,,katha,Kathā,1,1,subject_pattern,subject matched `narrative` using `register_katha`
058429,20th anniversary of the Muktabodha digital library and KSTS series.,2023,Digital resources and tools,digital resource/tool,3,https://list.indology.info/pipermail/indology/2023-November/058429.html,,katha,Kathā,1,1,subject_pattern,subject matched `Narrative` using `register_katha`
058440,New book: Visions and Revisions in Sanskrit Narrative,2023,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2023-November/058440.html,,katha,Kathā,1,1,subject_pattern,subject matched `Narrative` using `register_katha`
059625,"CORRECTION: Spalding Symposium on Indian Religions, 2025 Christ Church, University of Oxford",2024,Announcements and events,announcement/event,2,https://list.indology.info/pipermail/indology/2024-September/059625.html,,katha,Kathā,1,1,subject_pattern,subject matched `Stories` using `register_katha`
060386,van Buitenen's translation of the ṛśyaśṛṅga story in the Mahabharata,2025,Texts and philology,philological discussion,2,https://list.indology.info/pipermail/indology/2025-March/060386.html,III,epic; katha,Epic; Epic & prolongements; Kathā,2,6,subject_pattern,subject matched `Mahabharata` using `state_III`; subject matched `Mahabharata` using `register_epic`; subject matched `story` using `register_katha`; subject matched `Mahabharata` using `state_III`; subject matched `Mahabharata` using `register_epic`; subject matched `story` using `register_katha`
060712,folklore tale ATU 328,2025,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2025-June/060712.html,,katha,Kathā,1,1,subject_pattern,subject matched `tale` using `register_katha`
060775,Keeladi excavation site news story with latest pictures,2025,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2025-June/060775.html,,katha,Kathā,1,1,subject_pattern,subject matched `story` using `register_katha`
061283,The Hunt for the World’s Oldest Story,2025,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2025-October/061283.html,,katha,Kathā,1,1,subject_pattern,subject matched `Story` using `register_katha`
061410,"Searching for “The Story of King Śreṇika: ...""",2025,Bibliographic requests,general discussion,1,https://list.indology.info/pipermail/indology/2025-November/061410.html,,katha,Kathā,1,1,subject_pattern,subject matched `Story` using `register_katha`
061579,Book announcement: The Swasthani Vrata Katha: A Secret Vow to the Goddess,2026,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2026-January/061579.html,IV,katha,Classical; Kathā,1,2,subject_pattern,subject matched `Katha` using `state_IV`; subject matched `Katha` using `register_katha`
