slug,year,month,month_name,message_count_index,message_count_mbox,gzip_kb_index,thread_url,date_url,gzip_url
2002-September,2002,9,September,37,37,16,https://list.indology.info/pipermail/indology/2002-September/thread.html,https://list.indology.info/pipermail/indology/2002-September/date.html,https://list.indology.info/pipermail/indology/2002-September.txt.gz
2002-October,2002,10,October,77,77,36,https://list.indology.info/pipermail/indology/2002-October/thread.html,https://list.indology.info/pipermail/indology/2002-October/date.html,https://list.indology.info/pipermail/indology/2002-October.txt.gz
2002-November,2002,11,November,99,99,64,https://list.indology.info/pipermail/indology/2002-November/thread.html,https://list.indology.info/pipermail/indology/2002-November/date.html,https://list.indology.info/pipermail/indology/2002-November.txt.gz
2002-December,2002,12,December,62,62,27,https://list.indology.info/pipermail/indology/2002-December/thread.html,https://list.indology.info/pipermail/indology/2002-December/date.html,https://list.indology.info/pipermail/indology/2002-December.txt.gz
2003-January,2003,1,January,105,105,54,https://list.indology.info/pipermail/indology/2003-January/thread.html,https://list.indology.info/pipermail/indology/2003-January/date.html,https://list.indology.info/pipermail/indology/2003-January.txt.gz
2003-February,2003,2,February,113,113,51,https://list.indology.info/pipermail/indology/2003-February/thread.html,https://list.indology.info/pipermail/indology/2003-February/date.html,https://list.indology.info/pipermail/indology/2003-February.txt.gz
2003-March,2003,3,March,45,45,19,https://list.indology.info/pipermail/indology/2003-March/thread.html,https://list.indology.info/pipermail/indology/2003-March/date.html,https://list.indology.info/pipermail/indology/2003-March.txt.gz
2003-April,2003,4,April,59,59,27,https://list.indology.info/pipermail/indology/2003-April/thread.html,https://list.indology.info/pipermail/indology/2003-April/date.html,https://list.indology.info/pipermail/indology/2003-April.txt.gz
2003-May,2003,5,May,49,49,22,https://list.indology.info/pipermail/indology/2003-May/thread.html,https://list.indology.info/pipermail/indology/2003-May/date.html,https://list.indology.info/pipermail/indology/2003-May.txt.gz
2003-June,2003,6,June,61,61,29,https://list.indology.info/pipermail/indology/2003-June/thread.html,https://list.indology.info/pipermail/indology/2003-June/date.html,https://list.indology.info/pipermail/indology/2003-June.txt.gz
2003-July,2003,7,July,25,25,11,https://list.indology.info/pipermail/indology/2003-July/thread.html,https://list.indology.info/pipermail/indology/2003-July/date.html,https://list.indology.info/pipermail/indology/2003-July.txt.gz
2003-August,2003,8,August,72,72,34,https://list.indology.info/pipermail/indology/2003-August/thread.html,https://list.indology.info/pipermail/indology/2003-August/date.html,https://list.indology.info/pipermail/indology/2003-August.txt.gz
2003-September,2003,9,September,34,34,16,https://list.indology.info/pipermail/indology/2003-September/thread.html,https://list.indology.info/pipermail/indology/2003-September/date.html,https://list.indology.info/pipermail/indology/2003-September.txt.gz
2003-October,2003,10,October,45,45,27,https://list.indology.info/pipermail/indology/2003-October/thread.html,https://list.indology.info/pipermail/indology/2003-October/date.html,https://list.indology.info/pipermail/indology/2003-October.txt.gz
2003-November,2003,11,November,68,68,31,https://list.indology.info/pipermail/indology/2003-November/thread.html,https://list.indology.info/pipermail/indology/2003-November/date.html,https://list.indology.info/pipermail/indology/2003-November.txt.gz
2003-December,2003,12,December,45,45,21,https://list.indology.info/pipermail/indology/2003-December/thread.html,https://list.indology.info/pipermail/indology/2003-December/date.html,https://list.indology.info/pipermail/indology/2003-December.txt.gz
2004-January,2004,1,January,72,72,47,https://list.indology.info/pipermail/indology/2004-January/thread.html,https://list.indology.info/pipermail/indology/2004-January/date.html,https://list.indology.info/pipermail/indology/2004-January.txt.gz
2004-February,2004,2,February,63,63,29,https://list.indology.info/pipermail/indology/2004-February/thread.html,https://list.indology.info/pipermail/indology/2004-February/date.html,https://list.indology.info/pipermail/indology/2004-February.txt.gz
2004-March,2004,3,March,108,108,60,https://list.indology.info/pipermail/indology/2004-March/thread.html,https://list.indology.info/pipermail/indology/2004-March/date.html,https://list.indology.info/pipermail/indology/2004-March.txt.gz
2004-April,2004,4,April,50,50,21,https://list.indology.info/pipermail/indology/2004-April/thread.html,https://list.indology.info/pipermail/indology/2004-April/date.html,https://list.indology.info/pipermail/indology/2004-April.txt.gz
2004-May,2004,5,May,33,33,16,https://list.indology.info/pipermail/indology/2004-May/thread.html,https://list.indology.info/pipermail/indology/2004-May/date.html,https://list.indology.info/pipermail/indology/2004-May.txt.gz
2004-June,2004,6,June,20,20,13,https://list.indology.info/pipermail/indology/2004-June/thread.html,https://list.indology.info/pipermail/indology/2004-June/date.html,https://list.indology.info/pipermail/indology/2004-June.txt.gz
2004-July,2004,7,July,73,73,32,https://list.indology.info/pipermail/indology/2004-July/thread.html,https://list.indology.info/pipermail/indology/2004-July/date.html,https://list.indology.info/pipermail/indology/2004-July.txt.gz
2004-August,2004,8,August,61,61,30,https://list.indology.info/pipermail/indology/2004-August/thread.html,https://list.indology.info/pipermail/indology/2004-August/date.html,https://list.indology.info/pipermail/indology/2004-August.txt.gz
2004-September,2004,9,September,70,70,28,https://list.indology.info/pipermail/indology/2004-September/thread.html,https://list.indology.info/pipermail/indology/2004-September/date.html,https://list.indology.info/pipermail/indology/2004-September.txt.gz
2004-October,2004,10,October,83,83,32,https://list.indology.info/pipermail/indology/2004-October/thread.html,https://list.indology.info/pipermail/indology/2004-October/date.html,https://list.indology.info/pipermail/indology/2004-October.txt.gz
2004-November,2004,11,November,112,112,70,https://list.indology.info/pipermail/indology/2004-November/thread.html,https://list.indology.info/pipermail/indology/2004-November/date.html,https://list.indology.info/pipermail/indology/2004-November.txt.gz
2004-December,2004,12,December,78,78,41,https://list.indology.info/pipermail/indology/2004-December/thread.html,https://list.indology.info/pipermail/indology/2004-December/date.html,https://list.indology.info/pipermail/indology/2004-December.txt.gz
2005-January,2005,1,January,61,61,28,https://list.indology.info/pipermail/indology/2005-January/thread.html,https://list.indology.info/pipermail/indology/2005-January/date.html,https://list.indology.info/pipermail/indology/2005-January.txt.gz
2005-February,2005,2,February,92,92,42,https://list.indology.info/pipermail/indology/2005-February/thread.html,https://list.indology.info/pipermail/indology/2005-February/date.html,https://list.indology.info/pipermail/indology/2005-February.txt.gz
2005-March,2005,3,March,49,49,24,https://list.indology.info/pipermail/indology/2005-March/thread.html,https://list.indology.info/pipermail/indology/2005-March/date.html,https://list.indology.info/pipermail/indology/2005-March.txt.gz
2005-April,2005,4,April,68,68,30,https://list.indology.info/pipermail/indology/2005-April/thread.html,https://list.indology.info/pipermail/indology/2005-April/date.html,https://list.indology.info/pipermail/indology/2005-April.txt.gz
2005-May,2005,5,May,42,42,20,https://list.indology.info/pipermail/indology/2005-May/thread.html,https://list.indology.info/pipermail/indology/2005-May/date.html,https://list.indology.info/pipermail/indology/2005-May.txt.gz
2005-June,2005,6,June,26,26,11,https://list.indology.info/pipermail/indology/2005-June/thread.html,https://list.indology.info/pipermail/indology/2005-June/date.html,https://list.indology.info/pipermail/indology/2005-June.txt.gz
2005-July,2005,7,July,46,46,21,https://list.indology.info/pipermail/indology/2005-July/thread.html,https://list.indology.info/pipermail/indology/2005-July/date.html,https://list.indology.info/pipermail/indology/2005-July.txt.gz
2005-August,2005,8,August,12,12,6,https://list.indology.info/pipermail/indology/2005-August/thread.html,https://list.indology.info/pipermail/indology/2005-August/date.html,https://list.indology.info/pipermail/indology/2005-August.txt.gz
2005-September,2005,9,September,71,71,41,https://list.indology.info/pipermail/indology/2005-September/thread.html,https://list.indology.info/pipermail/indology/2005-September/date.html,https://list.indology.info/pipermail/indology/2005-September.txt.gz
2005-October,2005,10,October,59,59,34,https://list.indology.info/pipermail/indology/2005-October/thread.html,https://list.indology.info/pipermail/indology/2005-October/date.html,https://list.indology.info/pipermail/indology/2005-October.txt.gz
2005-November,2005,11,November,67,67,31,https://list.indology.info/pipermail/indology/2005-November/thread.html,https://list.indology.info/pipermail/indology/2005-November/date.html,https://list.indology.info/pipermail/indology/2005-November.txt.gz
2005-December,2005,12,December,57,57,44,https://list.indology.info/pipermail/indology/2005-December/thread.html,https://list.indology.info/pipermail/indology/2005-December/date.html,https://list.indology.info/pipermail/indology/2005-December.txt.gz
2006-January,2006,1,January,45,45,29,https://list.indology.info/pipermail/indology/2006-January/thread.html,https://list.indology.info/pipermail/indology/2006-January/date.html,https://list.indology.info/pipermail/indology/2006-January.txt.gz
2006-February,2006,2,February,57,57,40,https://list.indology.info/pipermail/indology/2006-February/thread.html,https://list.indology.info/pipermail/indology/2006-February/date.html,https://list.indology.info/pipermail/indology/2006-February.txt.gz
2006-March,2006,3,March,106,106,59,https://list.indology.info/pipermail/indology/2006-March/thread.html,https://list.indology.info/pipermail/indology/2006-March/date.html,https://list.indology.info/pipermail/indology/2006-March.txt.gz
2006-April,2006,4,April,45,45,30,https://list.indology.info/pipermail/indology/2006-April/thread.html,https://list.indology.info/pipermail/indology/2006-April/date.html,https://list.indology.info/pipermail/indology/2006-April.txt.gz
2006-May,2006,5,May,50,50,26,https://list.indology.info/pipermail/indology/2006-May/thread.html,https://list.indology.info/pipermail/indology/2006-May/date.html,https://list.indology.info/pipermail/indology/2006-May.txt.gz
2006-June,2006,6,June,59,59,25,https://list.indology.info/pipermail/indology/2006-June/thread.html,https://list.indology.info/pipermail/indology/2006-June/date.html,https://list.indology.info/pipermail/indology/2006-June.txt.gz
2006-July,2006,7,July,42,42,21,https://list.indology.info/pipermail/indology/2006-July/thread.html,https://list.indology.info/pipermail/indology/2006-July/date.html,https://list.indology.info/pipermail/indology/2006-July.txt.gz
2006-August,2006,8,August,25,25,14,https://list.indology.info/pipermail/indology/2006-August/thread.html,https://list.indology.info/pipermail/indology/2006-August/date.html,https://list.indology.info/pipermail/indology/2006-August.txt.gz
2006-September,2006,9,September,39,39,21,https://list.indology.info/pipermail/indology/2006-September/thread.html,https://list.indology.info/pipermail/indology/2006-September/date.html,https://list.indology.info/pipermail/indology/2006-September.txt.gz
2006-October,2006,10,October,122,122,69,https://list.indology.info/pipermail/indology/2006-October/thread.html,https://list.indology.info/pipermail/indology/2006-October/date.html,https://list.indology.info/pipermail/indology/2006-October.txt.gz
2006-November,2006,11,November,79,79,36,https://list.indology.info/pipermail/indology/2006-November/thread.html,https://list.indology.info/pipermail/indology/2006-November/date.html,https://list.indology.info/pipermail/indology/2006-November.txt.gz
2006-December,2006,12,December,76,76,51,https://list.indology.info/pipermail/indology/2006-December/thread.html,https://list.indology.info/pipermail/indology/2006-December/date.html,https://list.indology.info/pipermail/indology/2006-December.txt.gz
2007-January,2007,1,January,191,191,149,https://list.indology.info/pipermail/indology/2007-January/thread.html,https://list.indology.info/pipermail/indology/2007-January/date.html,https://list.indology.info/pipermail/indology/2007-January.txt.gz
2007-February,2007,2,February,76,76,65,https://list.indology.info/pipermail/indology/2007-February/thread.html,https://list.indology.info/pipermail/indology/2007-February/date.html,https://list.indology.info/pipermail/indology/2007-February.txt.gz
2007-March,2007,3,March,76,76,41,https://list.indology.info/pipermail/indology/2007-March/thread.html,https://list.indology.info/pipermail/indology/2007-March/date.html,https://list.indology.info/pipermail/indology/2007-March.txt.gz
2007-April,2007,4,April,104,104,55,https://list.indology.info/pipermail/indology/2007-April/thread.html,https://list.indology.info/pipermail/indology/2007-April/date.html,https://list.indology.info/pipermail/indology/2007-April.txt.gz
2007-May,2007,5,May,63,63,40,https://list.indology.info/pipermail/indology/2007-May/thread.html,https://list.indology.info/pipermail/indology/2007-May/date.html,https://list.indology.info/pipermail/indology/2007-May.txt.gz
2007-June,2007,6,June,155,155,84,https://list.indology.info/pipermail/indology/2007-June/thread.html,https://list.indology.info/pipermail/indology/2007-June/date.html,https://list.indology.info/pipermail/indology/2007-June.txt.gz
2007-July,2007,7,July,63,63,38,https://list.indology.info/pipermail/indology/2007-July/thread.html,https://list.indology.info/pipermail/indology/2007-July/date.html,https://list.indology.info/pipermail/indology/2007-July.txt.gz
2007-August,2007,8,August,51,51,27,https://list.indology.info/pipermail/indology/2007-August/thread.html,https://list.indology.info/pipermail/indology/2007-August/date.html,https://list.indology.info/pipermail/indology/2007-August.txt.gz
2007-September,2007,9,September,96,96,43,https://list.indology.info/pipermail/indology/2007-September/thread.html,https://list.indology.info/pipermail/indology/2007-September/date.html,https://list.indology.info/pipermail/indology/2007-September.txt.gz
2007-October,2007,10,October,76,76,49,https://list.indology.info/pipermail/indology/2007-October/thread.html,https://list.indology.info/pipermail/indology/2007-October/date.html,https://list.indology.info/pipermail/indology/2007-October.txt.gz
2007-November,2007,11,November,47,47,35,https://list.indology.info/pipermail/indology/2007-November/thread.html,https://list.indology.info/pipermail/indology/2007-November/date.html,https://list.indology.info/pipermail/indology/2007-November.txt.gz
2007-December,2007,12,December,57,57,36,https://list.indology.info/pipermail/indology/2007-December/thread.html,https://list.indology.info/pipermail/indology/2007-December/date.html,https://list.indology.info/pipermail/indology/2007-December.txt.gz
2008-January,2008,1,January,51,51,27,https://list.indology.info/pipermail/indology/2008-January/thread.html,https://list.indology.info/pipermail/indology/2008-January/date.html,https://list.indology.info/pipermail/indology/2008-January.txt.gz
2008-February,2008,2,February,134,134,71,https://list.indology.info/pipermail/indology/2008-February/thread.html,https://list.indology.info/pipermail/indology/2008-February/date.html,https://list.indology.info/pipermail/indology/2008-February.txt.gz
2008-March,2008,3,March,44,44,23,https://list.indology.info/pipermail/indology/2008-March/thread.html,https://list.indology.info/pipermail/indology/2008-March/date.html,https://list.indology.info/pipermail/indology/2008-March.txt.gz
2008-April,2008,4,April,94,94,45,https://list.indology.info/pipermail/indology/2008-April/thread.html,https://list.indology.info/pipermail/indology/2008-April/date.html,https://list.indology.info/pipermail/indology/2008-April.txt.gz
2008-May,2008,5,May,73,73,34,https://list.indology.info/pipermail/indology/2008-May/thread.html,https://list.indology.info/pipermail/indology/2008-May/date.html,https://list.indology.info/pipermail/indology/2008-May.txt.gz
2008-June,2008,6,June,38,38,20,https://list.indology.info/pipermail/indology/2008-June/thread.html,https://list.indology.info/pipermail/indology/2008-June/date.html,https://list.indology.info/pipermail/indology/2008-June.txt.gz
2008-July,2008,7,July,104,104,74,https://list.indology.info/pipermail/indology/2008-July/thread.html,https://list.indology.info/pipermail/indology/2008-July/date.html,https://list.indology.info/pipermail/indology/2008-July.txt.gz
2008-August,2008,8,August,144,144,95,https://list.indology.info/pipermail/indology/2008-August/thread.html,https://list.indology.info/pipermail/indology/2008-August/date.html,https://list.indology.info/pipermail/indology/2008-August.txt.gz
2008-September,2008,9,September,60,60,30,https://list.indology.info/pipermail/indology/2008-September/thread.html,https://list.indology.info/pipermail/indology/2008-September/date.html,https://list.indology.info/pipermail/indology/2008-September.txt.gz
2008-October,2008,10,October,107,107,68,https://list.indology.info/pipermail/indology/2008-October/thread.html,https://list.indology.info/pipermail/indology/2008-October/date.html,https://list.indology.info/pipermail/indology/2008-October.txt.gz
2008-November,2008,11,November,89,89,43,https://list.indology.info/pipermail/indology/2008-November/thread.html,https://list.indology.info/pipermail/indology/2008-November/date.html,https://list.indology.info/pipermail/indology/2008-November.txt.gz
2008-December,2008,12,December,117,117,72,https://list.indology.info/pipermail/indology/2008-December/thread.html,https://list.indology.info/pipermail/indology/2008-December/date.html,https://list.indology.info/pipermail/indology/2008-December.txt.gz
2009-January,2009,1,January,142,142,63,https://list.indology.info/pipermail/indology/2009-January/thread.html,https://list.indology.info/pipermail/indology/2009-January/date.html,https://list.indology.info/pipermail/indology/2009-January.txt.gz
2009-February,2009,2,February,181,181,92,https://list.indology.info/pipermail/indology/2009-February/thread.html,https://list.indology.info/pipermail/indology/2009-February/date.html,https://list.indology.info/pipermail/indology/2009-February.txt.gz
2009-March,2009,3,March,182,182,129,https://list.indology.info/pipermail/indology/2009-March/thread.html,https://list.indology.info/pipermail/indology/2009-March/date.html,https://list.indology.info/pipermail/indology/2009-March.txt.gz
2009-April,2009,4,April,190,190,117,https://list.indology.info/pipermail/indology/2009-April/thread.html,https://list.indology.info/pipermail/indology/2009-April/date.html,https://list.indology.info/pipermail/indology/2009-April.txt.gz
2009-May,2009,5,May,160,160,79,https://list.indology.info/pipermail/indology/2009-May/thread.html,https://list.indology.info/pipermail/indology/2009-May/date.html,https://list.indology.info/pipermail/indology/2009-May.txt.gz
2009-June,2009,6,June,119,119,62,https://list.indology.info/pipermail/indology/2009-June/thread.html,https://list.indology.info/pipermail/indology/2009-June/date.html,https://list.indology.info/pipermail/indology/2009-June.txt.gz
2009-July,2009,7,July,127,127,80,https://list.indology.info/pipermail/indology/2009-July/thread.html,https://list.indology.info/pipermail/indology/2009-July/date.html,https://list.indology.info/pipermail/indology/2009-July.txt.gz
2009-August,2009,8,August,106,106,54,https://list.indology.info/pipermail/indology/2009-August/thread.html,https://list.indology.info/pipermail/indology/2009-August/date.html,https://list.indology.info/pipermail/indology/2009-August.txt.gz
2009-September,2009,9,September,52,52,29,https://list.indology.info/pipermail/indology/2009-September/thread.html,https://list.indology.info/pipermail/indology/2009-September/date.html,https://list.indology.info/pipermail/indology/2009-September.txt.gz
2009-October,2009,10,October,52,52,26,https://list.indology.info/pipermail/indology/2009-October/thread.html,https://list.indology.info/pipermail/indology/2009-October/date.html,https://list.indology.info/pipermail/indology/2009-October.txt.gz
2009-November,2009,11,November,55,55,31,https://list.indology.info/pipermail/indology/2009-November/thread.html,https://list.indology.info/pipermail/indology/2009-November/date.html,https://list.indology.info/pipermail/indology/2009-November.txt.gz
2009-December,2009,12,December,52,52,28,https://list.indology.info/pipermail/indology/2009-December/thread.html,https://list.indology.info/pipermail/indology/2009-December/date.html,https://list.indology.info/pipermail/indology/2009-December.txt.gz
2010-January,2010,1,January,131,131,73,https://list.indology.info/pipermail/indology/2010-January/thread.html,https://list.indology.info/pipermail/indology/2010-January/date.html,https://list.indology.info/pipermail/indology/2010-January.txt.gz
2010-February,2010,2,February,143,143,72,https://list.indology.info/pipermail/indology/2010-February/thread.html,https://list.indology.info/pipermail/indology/2010-February/date.html,https://list.indology.info/pipermail/indology/2010-February.txt.gz
2010-March,2010,3,March,147,147,89,https://list.indology.info/pipermail/indology/2010-March/thread.html,https://list.indology.info/pipermail/indology/2010-March/date.html,https://list.indology.info/pipermail/indology/2010-March.txt.gz
2010-April,2010,4,April,146,146,68,https://list.indology.info/pipermail/indology/2010-April/thread.html,https://list.indology.info/pipermail/indology/2010-April/date.html,https://list.indology.info/pipermail/indology/2010-April.txt.gz
2010-May,2010,5,May,111,111,55,https://list.indology.info/pipermail/indology/2010-May/thread.html,https://list.indology.info/pipermail/indology/2010-May/date.html,https://list.indology.info/pipermail/indology/2010-May.txt.gz
2010-June,2010,6,June,62,62,37,https://list.indology.info/pipermail/indology/2010-June/thread.html,https://list.indology.info/pipermail/indology/2010-June/date.html,https://list.indology.info/pipermail/indology/2010-June.txt.gz
2010-July,2010,7,July,82,82,50,https://list.indology.info/pipermail/indology/2010-July/thread.html,https://list.indology.info/pipermail/indology/2010-July/date.html,https://list.indology.info/pipermail/indology/2010-July.txt.gz
2010-August,2010,8,August,60,60,37,https://list.indology.info/pipermail/indology/2010-August/thread.html,https://list.indology.info/pipermail/indology/2010-August/date.html,https://list.indology.info/pipermail/indology/2010-August.txt.gz
2010-September,2010,9,September,39,39,22,https://list.indology.info/pipermail/indology/2010-September/thread.html,https://list.indology.info/pipermail/indology/2010-September/date.html,https://list.indology.info/pipermail/indology/2010-September.txt.gz
2010-October,2010,10,October,109,109,59,https://list.indology.info/pipermail/indology/2010-October/thread.html,https://list.indology.info/pipermail/indology/2010-October/date.html,https://list.indology.info/pipermail/indology/2010-October.txt.gz
2010-November,2010,11,November,97,97,54,https://list.indology.info/pipermail/indology/2010-November/thread.html,https://list.indology.info/pipermail/indology/2010-November/date.html,https://list.indology.info/pipermail/indology/2010-November.txt.gz
2010-December,2010,12,December,102,102,60,https://list.indology.info/pipermail/indology/2010-December/thread.html,https://list.indology.info/pipermail/indology/2010-December/date.html,https://list.indology.info/pipermail/indology/2010-December.txt.gz
2011-January,2011,1,January,54,54,30,https://list.indology.info/pipermail/indology/2011-January/thread.html,https://list.indology.info/pipermail/indology/2011-January/date.html,https://list.indology.info/pipermail/indology/2011-January.txt.gz
2011-February,2011,2,February,98,98,49,https://list.indology.info/pipermail/indology/2011-February/thread.html,https://list.indology.info/pipermail/indology/2011-February/date.html,https://list.indology.info/pipermail/indology/2011-February.txt.gz
2011-March,2011,3,March,150,150,87,https://list.indology.info/pipermail/indology/2011-March/thread.html,https://list.indology.info/pipermail/indology/2011-March/date.html,https://list.indology.info/pipermail/indology/2011-March.txt.gz
2011-April,2011,4,April,92,92,49,https://list.indology.info/pipermail/indology/2011-April/thread.html,https://list.indology.info/pipermail/indology/2011-April/date.html,https://list.indology.info/pipermail/indology/2011-April.txt.gz
2011-May,2011,5,May,81,81,46,https://list.indology.info/pipermail/indology/2011-May/thread.html,https://list.indology.info/pipermail/indology/2011-May/date.html,https://list.indology.info/pipermail/indology/2011-May.txt.gz
2011-June,2011,6,June,91,91,49,https://list.indology.info/pipermail/indology/2011-June/thread.html,https://list.indology.info/pipermail/indology/2011-June/date.html,https://list.indology.info/pipermail/indology/2011-June.txt.gz
2011-July,2011,7,July,98,98,73,https://list.indology.info/pipermail/indology/2011-July/thread.html,https://list.indology.info/pipermail/indology/2011-July/date.html,https://list.indology.info/pipermail/indology/2011-July.txt.gz
2011-August,2011,8,August,120,120,56,https://list.indology.info/pipermail/indology/2011-August/thread.html,https://list.indology.info/pipermail/indology/2011-August/date.html,https://list.indology.info/pipermail/indology/2011-August.txt.gz
2011-September,2011,9,September,73,73,42,https://list.indology.info/pipermail/indology/2011-September/thread.html,https://list.indology.info/pipermail/indology/2011-September/date.html,https://list.indology.info/pipermail/indology/2011-September.txt.gz
2011-October,2011,10,October,93,93,68,https://list.indology.info/pipermail/indology/2011-October/thread.html,https://list.indology.info/pipermail/indology/2011-October/date.html,https://list.indology.info/pipermail/indology/2011-October.txt.gz
2011-November,2011,11,November,101,101,64,https://list.indology.info/pipermail/indology/2011-November/thread.html,https://list.indology.info/pipermail/indology/2011-November/date.html,https://list.indology.info/pipermail/indology/2011-November.txt.gz
2011-December,2011,12,December,78,78,47,https://list.indology.info/pipermail/indology/2011-December/thread.html,https://list.indology.info/pipermail/indology/2011-December/date.html,https://list.indology.info/pipermail/indology/2011-December.txt.gz
2012-January,2012,1,January,64,64,29,https://list.indology.info/pipermail/indology/2012-January/thread.html,https://list.indology.info/pipermail/indology/2012-January/date.html,https://list.indology.info/pipermail/indology/2012-January.txt.gz
2012-February,2012,2,February,148,148,84,https://list.indology.info/pipermail/indology/2012-February/thread.html,https://list.indology.info/pipermail/indology/2012-February/date.html,https://list.indology.info/pipermail/indology/2012-February.txt.gz
2012-March,2012,3,March,113,113,45,https://list.indology.info/pipermail/indology/2012-March/thread.html,https://list.indology.info/pipermail/indology/2012-March/date.html,https://list.indology.info/pipermail/indology/2012-March.txt.gz
2012-April,2012,4,April,84,84,65,https://list.indology.info/pipermail/indology/2012-April/thread.html,https://list.indology.info/pipermail/indology/2012-April/date.html,https://list.indology.info/pipermail/indology/2012-April.txt.gz
2012-May,2012,5,May,106,106,66,https://list.indology.info/pipermail/indology/2012-May/thread.html,https://list.indology.info/pipermail/indology/2012-May/date.html,https://list.indology.info/pipermail/indology/2012-May.txt.gz
2012-June,2012,6,June,95,95,61,https://list.indology.info/pipermail/indology/2012-June/thread.html,https://list.indology.info/pipermail/indology/2012-June/date.html,https://list.indology.info/pipermail/indology/2012-June.txt.gz
2012-July,2012,7,July,72,72,42,https://list.indology.info/pipermail/indology/2012-July/thread.html,https://list.indology.info/pipermail/indology/2012-July/date.html,https://list.indology.info/pipermail/indology/2012-July.txt.gz
2012-August,2012,8,August,74,74,44,https://list.indology.info/pipermail/indology/2012-August/thread.html,https://list.indology.info/pipermail/indology/2012-August/date.html,https://list.indology.info/pipermail/indology/2012-August.txt.gz
2012-September,2012,9,September,88,88,45,https://list.indology.info/pipermail/indology/2012-September/thread.html,https://list.indology.info/pipermail/indology/2012-September/date.html,https://list.indology.info/pipermail/indology/2012-September.txt.gz
2012-October,2012,10,October,142,142,90,https://list.indology.info/pipermail/indology/2012-October/thread.html,https://list.indology.info/pipermail/indology/2012-October/date.html,https://list.indology.info/pipermail/indology/2012-October.txt.gz
2012-November,2012,11,November,81,81,44,https://list.indology.info/pipermail/indology/2012-November/thread.html,https://list.indology.info/pipermail/indology/2012-November/date.html,https://list.indology.info/pipermail/indology/2012-November.txt.gz
2012-December,2012,12,December,77,77,48,https://list.indology.info/pipermail/indology/2012-December/thread.html,https://list.indology.info/pipermail/indology/2012-December/date.html,https://list.indology.info/pipermail/indology/2012-December.txt.gz
2013-January,2013,1,January,101,101,62,https://list.indology.info/pipermail/indology/2013-January/thread.html,https://list.indology.info/pipermail/indology/2013-January/date.html,https://list.indology.info/pipermail/indology/2013-January.txt.gz
2013-February,2013,2,February,114,114,51,https://list.indology.info/pipermail/indology/2013-February/thread.html,https://list.indology.info/pipermail/indology/2013-February/date.html,https://list.indology.info/pipermail/indology/2013-February.txt.gz
2013-March,2013,3,March,140,140,63,https://list.indology.info/pipermail/indology/2013-March/thread.html,https://list.indology.info/pipermail/indology/2013-March/date.html,https://list.indology.info/pipermail/indology/2013-March.txt.gz
2013-April,2013,4,April,123,123,64,https://list.indology.info/pipermail/indology/2013-April/thread.html,https://list.indology.info/pipermail/indology/2013-April/date.html,https://list.indology.info/pipermail/indology/2013-April.txt.gz
2013-May,2013,5,May,170,170,113,https://list.indology.info/pipermail/indology/2013-May/thread.html,https://list.indology.info/pipermail/indology/2013-May/date.html,https://list.indology.info/pipermail/indology/2013-May.txt.gz
2013-June,2013,6,June,149,149,95,https://list.indology.info/pipermail/indology/2013-June/thread.html,https://list.indology.info/pipermail/indology/2013-June/date.html,https://list.indology.info/pipermail/indology/2013-June.txt.gz
2013-July,2013,7,July,131,131,93,https://list.indology.info/pipermail/indology/2013-July/thread.html,https://list.indology.info/pipermail/indology/2013-July/date.html,https://list.indology.info/pipermail/indology/2013-July.txt.gz
2013-August,2013,8,August,92,92,53,https://list.indology.info/pipermail/indology/2013-August/thread.html,https://list.indology.info/pipermail/indology/2013-August/date.html,https://list.indology.info/pipermail/indology/2013-August.txt.gz
2013-September,2013,9,September,69,69,36,https://list.indology.info/pipermail/indology/2013-September/thread.html,https://list.indology.info/pipermail/indology/2013-September/date.html,https://list.indology.info/pipermail/indology/2013-September.txt.gz
2013-October,2013,10,October,151,151,93,https://list.indology.info/pipermail/indology/2013-October/thread.html,https://list.indology.info/pipermail/indology/2013-October/date.html,https://list.indology.info/pipermail/indology/2013-October.txt.gz
2013-November,2013,11,November,129,129,112,https://list.indology.info/pipermail/indology/2013-November/thread.html,https://list.indology.info/pipermail/indology/2013-November/date.html,https://list.indology.info/pipermail/indology/2013-November.txt.gz
2013-December,2013,12,December,89,89,93,https://list.indology.info/pipermail/indology/2013-December/thread.html,https://list.indology.info/pipermail/indology/2013-December/date.html,https://list.indology.info/pipermail/indology/2013-December.txt.gz
2014-January,2014,1,January,126,126,70,https://list.indology.info/pipermail/indology/2014-January/thread.html,https://list.indology.info/pipermail/indology/2014-January/date.html,https://list.indology.info/pipermail/indology/2014-January.txt.gz
2014-February,2014,2,February,194,194,157,https://list.indology.info/pipermail/indology/2014-February/thread.html,https://list.indology.info/pipermail/indology/2014-February/date.html,https://list.indology.info/pipermail/indology/2014-February.txt.gz
2014-March,2014,3,March,122,122,74,https://list.indology.info/pipermail/indology/2014-March/thread.html,https://list.indology.info/pipermail/indology/2014-March/date.html,https://list.indology.info/pipermail/indology/2014-March.txt.gz
2014-April,2014,4,April,96,96,52,https://list.indology.info/pipermail/indology/2014-April/thread.html,https://list.indology.info/pipermail/indology/2014-April/date.html,https://list.indology.info/pipermail/indology/2014-April.txt.gz
