entity_type,entity_id,display_name,field_name,field_value,source_type,source_url,confidence,checked_at,notes
person,PERS_01aafd44,Сафина Наталья Алексеевна,birth_year,1985,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_dd17649f,Светлов Роман Викторович,full_name_ru,Светлов Роман Викторович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_dd17649f,Светлов Роман Викторович,full_name_en,Svetlov Roman Viktorovich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_dd17649f,Светлов Роман Викторович,birth_year,1963,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_377db63e,Седукова Надежда Александровна,full_name_ru,Седукова Надежда Александровна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ed83f502,Селиванова Тамара Петровна,full_name_ru,Селиванова Тамара Петровна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2015,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ed83f502,Селиванова Тамара Петровна,full_name_en,Tamara Selivanova,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2015,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ed83f502,Селиванова Тамара Петровна,birth_year,1955,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2015,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_f82b6a8e,Сенина Наталья Викторовна,full_name_ru,Сенина Наталья Викторовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f82b6a8e,Сенина Наталья Викторовна,full_name_en,Natalia Senina,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f82b6a8e,Сенина Наталья Викторовна,birth_year,1984,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_a0f3d86d,Сергеева Варвара Алексеевна,full_name_ru,Сергеева Варвара Алексеевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_a0f3d86d,Сергеева Варвара Алексеевна,full_name_en,Varvara Sergeeva,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_a0f3d86d,Сергеева Варвара Алексеевна,birth_year,2006,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_1130c736,Серебряный Сергей Дмитриевич,full_name_ru,Серебряный Сергей Дмитриевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_1130c736,Серебряный Сергей Дмитриевич,full_name_en,Serebryany Sergey Dmitrivelch,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_1130c736,Серебряный Сергей Дмитриевич,birth_year,1946,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_3357f25b,Скороходова Татьяна Григорьевна,full_name_ru,Скороходова Татьяна Григорьевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3357f25b,Скороходова Татьяна Григорьевна,full_name_en,Skorokhodova Tatyana Grigorievna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3357f25b,Скороходова Татьяна Григорьевна,birth_year,1970,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_7bbed51a,Сладков Андрей Леонидович,full_name_ru,Сладков Андрей Леонидович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_7bbed51a,Сладков Андрей Леонидович,full_name_en,Sladkov Andrey Leonidovich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_7bbed51a,Сладков Андрей Леонидович,birth_year,1976,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_bdaaf440,Слинько Елена Викторовна,full_name_ru,Слинько Елена Викторовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_bdaaf440,Слинько Елена Викторовна,full_name_en,Slinko Elena Viktorovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_bdaaf440,Слинько Елена Викторовна,birth_year,1972,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_50d73711,Смирнитская Анна Александровна,full_name_ru,Смирнитская Анна Александровна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_50d73711,Смирнитская Анна Александровна,full_name_en,Smirnitskaya Anna Alexandrovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_50d73711,Смирнитская Анна Александровна,birth_year,1978,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_6b867946,Смирнова Екатерина Викторовна,full_name_ru,Смирнова Екатерина Викторовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_6b867946,Смирнова Екатерина Викторовна,full_name_en,Ekaterina Smirnova,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_6b867946,Смирнова Екатерина Викторовна,birth_year,1980,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_3d3b302d,Соболева Диана Владимировна,full_name_ru,Соболева Диана Владимировна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3d3b302d,Соболева Диана Владимировна,full_name_en,Soboleva Diana Владимировна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3d3b302d,Соболева Диана Владимировна,birth_year,1989,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_6441d568,Соболева Елена Станиславовна,full_name_ru,Соболева Елена Станиславовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3296&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_6441d568,Соболева Елена Станиславовна,full_name_en,Elena Soboleva,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3296&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_6441d568,Соболева Елена Станиславовна,birth_year,1956,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3296&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_58e18506,Соколова Ирина Александровна,full_name_ru,Соколова Ирина Александровна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_58e18506,Соколова Ирина Александровна,full_name_en,Irina Sokolova,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_58e18506,Соколова Ирина Александровна,birth_year,1986,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_bbd15f4f,Степин А.А.,full_name_ru,Степин А.А.,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_5e2a5a5c,Столярова Екатерина Владимировна,full_name_ru,Столярова Екатерина Владимировна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_5e2a5a5c,Столярова Екатерина Владимировна,full_name_en,Stolyarova Ekaterina Vladimirovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_5e2a5a5c,Столярова Екатерина Владимировна,birth_year,1972,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_3d22e8d4,Стрелков Андрей Михайлович,full_name_ru,Стрелков Андрей Михайлович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3d22e8d4,Стрелков Андрей Михайлович,full_name_en,Strelkov Andrey Mikhailovich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3d22e8d4,Стрелков Андрей Михайлович,birth_year,1965,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_f940c5b3,Стрелкова Гюзэль Владимировна,full_name_ru,Стрелкова Гюзэль Владимировна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f940c5b3,Стрелкова Гюзэль Владимировна,full_name_en,Strelkova Guzel Vladimirovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f940c5b3,Стрелкова Гюзэль Владимировна,birth_year,1958,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_7f908d49,Стрельцова Лилия Александровна,full_name_ru,Стрельцова Лилия Александровна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_7f908d49,Стрельцова Лилия Александровна,full_name_en,Streltsova Liliya Alexandrovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_7f908d49,Стрельцова Лилия Александровна,birth_year,1986,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_42da4866,Стукалин Глеб Дмитриевич,full_name_ru,Стукалин Глеб Дмитриевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_42da4866,Стукалин Глеб Дмитриевич,full_name_en,Gleb Stukalin,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_42da4866,Стукалин Глеб Дмитриевич,birth_year,1992,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_11da326d,Тавастшерна Сергей Сергеевич,full_name_ru,Тавастшерна Сергей Сергеевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_11da326d,Тавастшерна Сергей Сергеевич,full_name_en,Tavastsherna Sergey Sergeevich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_11da326d,Тавастшерна Сергей Сергеевич,birth_year,1969,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_2b7ca933,Танонова Елена Викторовна,full_name_ru,Танонова Елена Викторовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2b7ca933,Танонова Елена Викторовна,full_name_en,Tanonova Elena Viktorovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2b7ca933,Танонова Елена Викторовна,birth_year,1980,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_3074a8e5,Терентьев Андрей Анатольевич,full_name_ru,Терентьев Андрей Анатольевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3296&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3074a8e5,Терентьев Андрей Анатольевич,full_name_en,Terentyev Andrey Anatolyevich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3296&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3074a8e5,Терентьев Андрей Анатольевич,birth_year,1948,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3296&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_0e0a154e,Титлин Лев Игоревич,full_name_ru,Титлин Лев Игоревич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_0e0a154e,Титлин Лев Игоревич,full_name_en,Titlin Lev Igorevich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_0e0a154e,Титлин Лев Игоревич,birth_year,1986,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_0a2e5f24,Тишин Владимир Владимирович,full_name_ru,Тишин Владимир Владимирович,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2010,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_0a2e5f24,Тишин Владимир Владимирович,full_name_en,Tishin Vladimir Vladimirovich,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2010,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_0a2e5f24,Тишин Владимир Владимирович,birth_year,1984,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2010,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_310b2911,Толчельников Иван Евгеньевич,full_name_ru,Толчельников Иван Евгеньевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_310b2911,Толчельников Иван Евгеньевич,full_name_en,Ivan Tolchelnikov,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_310b2911,Толчельников Иван Евгеньевич,birth_year,2003,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_6578b52d,Тюлина Елена Владимировна,full_name_ru,Тюлина Елена Владимировна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_6578b52d,Тюлина Елена Владимировна,full_name_en,Tyulina Elena Vladimirovna,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_6578b52d,Тюлина Елена Владимировна,birth_year,1966,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_bf91d4b8,Уймина Юлия Александровна,full_name_ru,Уймина Юлия Александровна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_bf91d4b8,Уймина Юлия Александровна,full_name_en,Uymina Yulia Alexandrovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_bf91d4b8,Уймина Юлия Александровна,birth_year,1988,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_cfb92c5f,Уланский Евгений Александрович,full_name_ru,Уланский Евгений Андреевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_cfb92c5f,Уланский Евгений Александрович,full_name_en,Ulansky Evgeny Andreevich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_cfb92c5f,Уланский Евгений Александрович,birth_year,1981,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_168a3a8b,Усенко Иван Сергеевич,full_name_ru,Усенко Иван Сергеевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_168a3a8b,Усенко Иван Сергеевич,full_name_en,Ivan Usenko,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_168a3a8b,Усенко Иван Сергеевич,birth_year,2006,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_b2c121e9,Успенская Елена Николаевна,full_name_ru,Успенская Елена Николаевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_b2c121e9,Успенская Елена Николаевна,full_name_en,Uspenskaya Elena Nikolaevna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_b2c121e9,Успенская Елена Николаевна,birth_year,1957,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_b2c121e9,Успенская Елена Николаевна,death_year,2015,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_a901d460,Фаградян Марина Александровна,full_name_ru,Фаградян Марина Александровна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_a901d460,Фаградян Марина Александровна,full_name_en,Marina Fagradyan,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_a901d460,Фаградян Марина Александровна,birth_year,1994,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_936e1165,Файбушевич Светлана Ивановна,full_name_ru,Файбушевич Светлана Ивановна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_936e1165,Файбушевич Светлана Ивановна,full_name_en,Svetlana Faybushevich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_936e1165,Файбушевич Светлана Ивановна,birth_year,1980,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_a638a4b3,Федорова Наталья Леонидовна,full_name_ru,Федорова Наталья Леонидовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_a638a4b3,Федорова Наталья Леонидовна,full_name_en,Natalya Fedorova,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_a638a4b3,Федорова Наталья Леонидовна,birth_year,1982,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_6ae5c779,Фивейская Анастасия Васильевна,full_name_ru,Фивейская Анастасия Васильевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_6ae5c779,Фивейская Анастасия Васильевна,full_name_en,Fiveyskaya Anastasia Vasilyevna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_6ae5c779,Фивейская Анастасия Васильевна,birth_year,1993,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_3c7d41ac,Фомин Максим Сергеевич,full_name_ru,Фомин Максим Сергеевич,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2010,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3c7d41ac,Фомин Максим Сергеевич,full_name_en,Maxim Fomin,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2010,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3c7d41ac,Фомин Максим Сергеевич,birth_year,1976,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2010,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_6a165aa7,Хазизова Ксения Владимировна,full_name_ru,Хазизова Ксения Владимировна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_6a165aa7,Хазизова Ксения Владимировна,full_name_en,Ksenia Khazizova,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_6a165aa7,Хазизова Ксения Владимировна,birth_year,1982,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_f3cf67c6,Харджендер Сингх Чаудхари,full_name_ru,Харджендер Сингх Чаудхари,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f3cf67c6,Харджендер Сингх Чаудхари,full_name_en,Harjender Singh Chaudhary,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f3cf67c6,Харджендер Сингх Чаудхари,birth_year,1970,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_554c138a,Хмуркин Георгий Георгиевич,full_name_ru,Хмуркин Георгий Георгиевич,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2015,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_554c138a,Хмуркин Георгий Георгиевич,full_name_en,Khmurkin Georgiy Georgievich,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2015,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_554c138a,Хмуркин Георгий Георгиевич,birth_year,1983,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2015,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_3e952361,Хохлов Александр Николаевич,full_name_ru,Хохлов Александр Николаевич,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3e952361,Хохлов Александр Николаевич,full_name_en,Khokhlov Alexander Nikolaevich,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3e952361,Хохлов Александр Николаевич,birth_year,1929,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_3e952361,Хохлов Александр Николаевич,death_year,2015,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_92f293f8,Хрущева Полина Викторовна,full_name_ru,Хрущева Полина Викторовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
