source,target,edge_type,year,series,weight
person:PERS_40862f5e,person:PERS_e31ca12d,person_person_same_session,2014,Zograf Readings,1
person:PERS_40862f5e,person:PERS_e72d4c09,person_person_same_session,2012,Zograf Readings,1
person:PERS_40862f5e,person:PERS_f074f69f,person_person_same_session,2023,Zograf Readings,1
person:PERS_40862f5e,person:PERS_f19cd8a1,person_person_same_session,2014,Zograf Readings,1
person:PERS_40862f5e,person:PERS_f5b8b340,person_person_same_session,2023,Roerich Readings,1
person:PERS_40862f5e,person:PERS_f5b8b340,person_person_same_session,2024,Roerich Readings,1
person:PERS_40862f5e,person:PERS_f8ab5755,person_person_same_session,2019,Zograf Readings,1
person:PERS_40862f5e,person:PERS_f8ab5755,person_person_same_session,2023,Zograf Readings,1
person:PERS_40862f5e,person:PERS_fb25c80f,person_person_same_session,2021,Zograf Readings,1
person:PERS_40f75cf9,person:PERS_56508328,person_person_same_session,2022,Zograf Readings,1
person:PERS_41d6aa73,person:PERS_50c46233,person_person_same_session,2025,Zograf Readings,1
person:PERS_41d6aa73,person:PERS_51e0a171,person_person_same_session,2016,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_5228da95,person_person_same_session,2016,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_5228da95,person_person_same_session,2017,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_5228da95,person_person_same_session,2019,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_526da44f,person_person_same_session,2015,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_5e2a5a5c,person_person_same_session,2025,Zograf Readings,1
person:PERS_41d6aa73,person:PERS_5ed752d9,person_person_same_session,2017,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_5ed752d9,person_person_same_session,2018,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_6578b52d,person_person_same_session,2020,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_68270eaf,person_person_same_session,2025,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_7eb0dc30,person_person_same_session,2018,Zograf Readings,1
person:PERS_41d6aa73,person:PERS_8e117242,person_person_same_session,2019,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_92868e4f,person_person_same_session,2016,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_9374fd12,person_person_same_session,2016,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_9374fd12,person_person_same_session,2025,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_9a855a7b,person_person_same_session,2018,Zograf Readings,1
person:PERS_41d6aa73,person:PERS_9a855a7b,person_person_same_session,2025,Zograf Readings,1
person:PERS_41d6aa73,person:PERS_c52dfaa0,person_person_same_session,2015,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_cfb92c5f,person_person_same_session,2025,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_d2559ba1,person_person_same_session,2016,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_d98da899,person_person_same_session,2019,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_e1dd6b3e,person_person_same_session,2021,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_e31ca12d,person_person_same_session,2018,Zograf Readings,1
person:PERS_41d6aa73,person:PERS_e9545a0b,person_person_same_session,2020,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_ea44fd14,person_person_same_session,2017,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_ebb6d156,person_person_same_session,2015,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_efc88709,person_person_same_session,2020,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_f2fef030,person_person_same_session,2018,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_f2fef030,person_person_same_session,2021,Roerich Readings,1
person:PERS_41d6aa73,person:PERS_f2fef030,person_person_same_session,2025,Roerich Readings,1
person:PERS_42da4866,person:PERS_5e2a5a5c,person_person_same_session,2019,Zograf Readings,1
person:PERS_42da4866,person:PERS_a901d460,person_person_same_session,2019,Zograf Readings,1
person:PERS_42da4866,person:PERS_b62a9567,person_person_same_session,2019,Zograf Readings,1
person:PERS_42da4866,person:PERS_b881461b,person_person_same_session,2019,Zograf Readings,1
person:PERS_42da4866,person:PERS_d98da899,person_person_same_session,2019,Zograf Readings,1
person:PERS_44440578,person:PERS_6441d568,person_person_same_session,2026,Zograf Readings,1
person:PERS_44440578,person:PERS_936e1165,person_person_same_session,2026,Zograf Readings,1
person:PERS_44440578,person:PERS_cb52ebc2,person_person_same_session,2026,Zograf Readings,1
person:PERS_44440578,person:PERS_d98da899,person_person_same_session,2026,Zograf Readings,1
person:PERS_44440578,person:PERS_f19cd8a1,person_person_same_session,2026,Zograf Readings,1
person:PERS_44440578,person:PERS_f1a308b7,person_person_same_session,2026,Zograf Readings,1
person:PERS_45a76880,person:PERS_587b08ec,person_person_same_session,2024,Roerich Readings,1
person:PERS_45a76880,person:PERS_5ed752d9,person_person_same_session,2023,Roerich Readings,1
person:PERS_45a76880,person:PERS_5ed752d9,person_person_same_session,2024,Roerich Readings,1
person:PERS_45a76880,person:PERS_8e117242,person_person_same_session,2021,Roerich Readings,1
person:PERS_45a76880,person:PERS_9f398436,person_person_same_session,2021,Roerich Readings,1
person:PERS_45a76880,person:PERS_aebd34a2,person_person_same_session,2022,Roerich Readings,1
person:PERS_45a76880,person:PERS_da862dde,person_person_same_session,2023,Roerich Readings,1
person:PERS_45a76880,person:PERS_da862dde,person_person_same_session,2024,Roerich Readings,1
person:PERS_45a76880,person:PERS_e72d4c09,person_person_same_session,2022,Roerich Readings,1
person:PERS_45a76880,person:PERS_e9545a0b,person_person_same_session,2021,Roerich Readings,1
person:PERS_45a76880,person:PERS_e9545a0b,person_person_same_session,2022,Roerich Readings,1
person:PERS_45a76880,person:PERS_e9545a0b,person_person_same_session,2023,Roerich Readings,1
person:PERS_45a76880,person:PERS_e9545a0b,person_person_same_session,2024,Roerich Readings,1
person:PERS_45a76880,person:PERS_ea44fd14,person_person_same_session,2024,Roerich Readings,1
person:PERS_47ad46f1,person:PERS_61202bf3,person_person_same_session,2011,Zograf Readings,1
person:PERS_4ebb20aa,person:PERS_829c1de5,person_person_same_session,2012,Zograf Readings,1
person:PERS_4ebb20aa,person:PERS_9a855a7b,person_person_same_session,2012,Zograf Readings,1
person:PERS_4ebb20aa,person:PERS_d218805b,person_person_same_session,2012,Zograf Readings,1
person:PERS_4fff9d16,person:PERS_7542d270,person_person_same_session,2026,Zograf Readings,1
person:PERS_4fff9d16,person:PERS_7efcddc6,person_person_same_session,2024,Roerich Readings,1
person:PERS_4fff9d16,person:PERS_9374fd12,person_person_same_session,2024,Roerich Readings,1
person:PERS_4fff9d16,person:PERS_93e2effb,person_person_same_session,2025,Roerich Readings,1
person:PERS_4fff9d16,person:PERS_93e2effb,person_person_same_session,2026,Zograf Readings,1
person:PERS_4fff9d16,person:PERS_c52dfaa0,person_person_same_session,2025,Roerich Readings,1
person:PERS_4fff9d16,person:PERS_c582889e,person_person_same_session,2025,Roerich Readings,1
person:PERS_4fff9d16,person:PERS_e1dd6b3e,person_person_same_session,2024,Roerich Readings,1
person:PERS_4fff9d16,person:PERS_f074f69f,person_person_same_session,2026,Zograf Readings,1
person:PERS_4fff9d16,person:PERS_f8ab5755,person_person_same_session,2026,Zograf Readings,1
person:PERS_50c46233,person:PERS_5e2a5a5c,person_person_same_session,2025,Zograf Readings,1
person:PERS_50c46233,person:PERS_9a855a7b,person_person_same_session,2025,Zograf Readings,1
person:PERS_50c46233,person:PERS_bc97fb65,person_person_same_session,2012,Zograf Readings,1
person:PERS_50c46233,person:PERS_d98da899,person_person_same_session,2012,Zograf Readings,1
person:PERS_50d73711,person:PERS_554c138a,person_person_same_session,2020,Roerich Readings,1
person:PERS_50d73711,person:PERS_5d34c947,person_person_same_session,2025,Zograf Readings,1
person:PERS_50d73711,person:PERS_5e2a5a5c,person_person_same_session,2022,Zograf Readings,1
person:PERS_50d73711,person:PERS_72506535,person_person_same_session,2022,Roerich Readings,1
person:PERS_50d73711,person:PERS_72506535,person_person_same_session,2025,Zograf Readings,1
person:PERS_50d73711,person:PERS_7f908d49,person_person_same_session,2019,Zograf Readings,1
person:PERS_50d73711,person:PERS_9a855a7b,person_person_same_session,2022,Zograf Readings,1
person:PERS_50d73711,person:PERS_9f398436,person_person_same_session,2025,Zograf Readings,1
person:PERS_50d73711,person:PERS_b881461b,person_person_same_session,2025,Zograf Readings,1
person:PERS_50d73711,person:PERS_ba81468a,person_person_same_session,2018,Zograf Readings,1
person:PERS_50d73711,person:PERS_cac87738,person_person_same_session,2019,Zograf Readings,1
person:PERS_50d73711,person:PERS_db046be0,person_person_same_session,2018,Zograf Readings,1
person:PERS_50d73711,person:PERS_e1dd6b3e,person_person_same_session,2025,Zograf Readings,1
person:PERS_50d73711,person:PERS_e31ca12d,person_person_same_session,2020,Zograf Readings,1
person:PERS_50d73711,person:PERS_e31ca12d,person_person_same_session,2020,Roerich Readings,1
person:PERS_50d73711,person:PERS_f19cd8a1,person_person_same_session,2018,Zograf Readings,1
person:PERS_50d73711,person:PERS_f2fef030,person_person_same_session,2020,Roerich Readings,1
person:PERS_51524b11,person:PERS_7f908d49,person_person_same_session,2025,Zograf Readings,1
person:PERS_51524b11,person:PERS_900efc73,person_person_same_session,2025,Zograf Readings,1
person:PERS_51524b11,person:PERS_91b473b1,person_person_same_session,2025,Zograf Readings,1
person:PERS_51524b11,person:PERS_9e9c9566,person_person_same_session,2025,Zograf Readings,1
person:PERS_51524b11,person:PERS_db046be0,person_person_same_session,2025,Zograf Readings,1
person:PERS_51e0a171,person:PERS_5228da95,person_person_same_session,2016,Roerich Readings,1
person:PERS_51e0a171,person:PERS_92868e4f,person_person_same_session,2016,Roerich Readings,1
person:PERS_51e0a171,person:PERS_9374fd12,person_person_same_session,2016,Roerich Readings,1
person:PERS_51e0a171,person:PERS_d2559ba1,person_person_same_session,2016,Roerich Readings,1
person:PERS_5228da95,person:PERS_5d324297,person_person_same_session,2018,Roerich Readings,1
person:PERS_5228da95,person:PERS_5ed752d9,person_person_same_session,2017,Roerich Readings,1
person:PERS_5228da95,person:PERS_61202bf3,person_person_same_session,2018,Roerich Readings,1
person:PERS_5228da95,person:PERS_6578b52d,person_person_same_session,2021,Roerich Readings,1
person:PERS_5228da95,person:PERS_6f89f9c1,person_person_same_session,2006,Zograf Readings,1
person:PERS_5228da95,person:PERS_829c1de5,person_person_same_session,2006,Zograf Readings,1
person:PERS_5228da95,person:PERS_8e117242,person_person_same_session,2015,Roerich Readings,1
person:PERS_5228da95,person:PERS_8e117242,person_person_same_session,2019,Roerich Readings,1
person:PERS_5228da95,person:PERS_92868e4f,person_person_same_session,2015,Roerich Readings,1
person:PERS_5228da95,person:PERS_92868e4f,person_person_same_session,2016,Roerich Readings,1
person:PERS_5228da95,person:PERS_9374fd12,person_person_same_session,2016,Roerich Readings,1
person:PERS_5228da95,person:PERS_9374fd12,person_person_same_session,2021,Roerich Readings,1
person:PERS_5228da95,person:PERS_9ad66151,person_person_same_session,2006,Zograf Readings,1
person:PERS_5228da95,person:PERS_9f398436,person_person_same_session,2020,Roerich Readings,1
person:PERS_5228da95,person:PERS_9f398436,person_person_same_session,2023,Roerich Readings,1
person:PERS_5228da95,person:PERS_b2c121e9,person_person_same_session,2006,Zograf Readings,1
person:PERS_5228da95,person:PERS_c52dfaa0,person_person_same_session,2018,Roerich Readings,1
person:PERS_5228da95,person:PERS_c52dfaa0,person_person_same_session,2020,Roerich Readings,1
person:PERS_5228da95,person:PERS_c52dfaa0,person_person_same_session,2021,Roerich Readings,1
person:PERS_5228da95,person:PERS_c52dfaa0,person_person_same_session,2022,Roerich Readings,1
person:PERS_5228da95,person:PERS_c52dfaa0,person_person_same_session,2024,Roerich Readings,1
person:PERS_5228da95,person:PERS_cdbd7a15,person_person_same_session,2012,Roerich Readings,1
person:PERS_5228da95,person:PERS_ced3d7b4,person_person_same_session,2024,Roerich Readings,1
person:PERS_5228da95,person:PERS_cfb92c5f,person_person_same_session,2020,Roerich Readings,1
person:PERS_5228da95,person:PERS_d2559ba1,person_person_same_session,2015,Roerich Readings,1
person:PERS_5228da95,person:PERS_d2559ba1,person_person_same_session,2016,Roerich Readings,1
person:PERS_5228da95,person:PERS_d4c2cc5e,person_person_same_session,2024,Roerich Readings,1
person:PERS_5228da95,person:PERS_d98da899,person_person_same_session,2006,Zograf Readings,1
person:PERS_5228da95,person:PERS_d98da899,person_person_same_session,2019,Roerich Readings,1
person:PERS_5228da95,person:PERS_db0a826b,person_person_same_session,2012,Roerich Readings,1
person:PERS_5228da95,person:PERS_df6e2007,person_person_same_session,2015,Roerich Readings,1
person:PERS_5228da95,person:PERS_e1d622e5,person_person_same_session,2012,Roerich Readings,1
person:PERS_5228da95,person:PERS_e72d4c09,person_person_same_session,2012,Roerich Readings,1
person:PERS_5228da95,person:PERS_ea44fd14,person_person_same_session,2017,Roerich Readings,1
person:PERS_5228da95,person:PERS_f074f69f,person_person_same_session,2018,Roerich Readings,1
person:PERS_5228da95,person:PERS_f074f69f,person_person_same_session,2022,Roerich Readings,1
person:PERS_5228da95,person:PERS_f074f69f,person_person_same_session,2024,Roerich Readings,1
person:PERS_5228da95,person:PERS_f2fef030,person_person_same_session,2022,Roerich Readings,1
person:PERS_5228da95,person:PERS_f2fef030,person_person_same_session,2023,Roerich Readings,1
person:PERS_5228da95,person:PERS_f5b8b340,person_person_same_session,2024,Roerich Readings,1
person:PERS_5228da95,person:PERS_fc976255,person_person_same_session,2012,Roerich Readings,1
person:PERS_526da44f,person:PERS_c52dfaa0,person_person_same_session,2015,Roerich Readings,1
person:PERS_526da44f,person:PERS_ebb6d156,person_person_same_session,2015,Roerich Readings,1
person:PERS_52d3f72c,person:PERS_5f6fa17b,person_person_same_session,2021,Roerich Readings,1
person:PERS_52d3f72c,person:PERS_6578b52d,person_person_same_session,2022,Roerich Readings,1
person:PERS_52d3f72c,person:PERS_8e117242,person_person_same_session,2022,Roerich Readings,1
person:PERS_52d3f72c,person:PERS_f074f69f,person_person_same_session,2021,Roerich Readings,1
person:PERS_5331196d,person:PERS_8108c314,person_person_same_session,2020,Zograf Readings,1
person:PERS_554c138a,person:PERS_587b08ec,person_person_same_session,2019,Roerich Readings,1
person:PERS_554c138a,person:PERS_5d324297,person_person_same_session,2019,Roerich Readings,1
person:PERS_554c138a,person:PERS_8516d1e4,person_person_same_session,2019,Roerich Readings,1
person:PERS_554c138a,person:PERS_aebd34a2,person_person_same_session,2018,Roerich Readings,1
person:PERS_554c138a,person:PERS_d98da899,person_person_same_session,2015,Roerich Readings,1
person:PERS_554c138a,person:PERS_da862dde,person_person_same_session,2015,Roerich Readings,1
person:PERS_554c138a,person:PERS_db0a826b,person_person_same_session,2018,Roerich Readings,1
person:PERS_554c138a,person:PERS_e31ca12d,person_person_same_session,2020,Roerich Readings,1
person:PERS_554c138a,person:PERS_e72d4c09,person_person_same_session,2018,Roerich Readings,1
person:PERS_554c138a,person:PERS_e9545a0b,person_person_same_session,2015,Roerich Readings,1
person:PERS_554c138a,person:PERS_e9545a0b,person_person_same_session,2019,Roerich Readings,1
person:PERS_554c138a,person:PERS_ea44fd14,person_person_same_session,2018,Roerich Readings,1
person:PERS_554c138a,person:PERS_f2fef030,person_person_same_session,2020,Roerich Readings,1
person:PERS_554c138a,person:PERS_fe03c926,person_person_same_session,2015,Roerich Readings,1
person:PERS_56508328,person:PERS_5bbfea37,person_person_same_session,2006,Zograf Readings,1
person:PERS_56508328,person:PERS_61de659d,person_person_same_session,2020,Zograf Readings,1
person:PERS_56508328,person:PERS_6e211759,person_person_same_session,2026,Zograf Readings,1
