presentation_id,series,year,event_id,session_id,title,first_speaker,all_speakers,source_url,source_snippet_hash,stable_key_candidate
PRES_569b4cbaee,Roerich Readings,2023,ER2023,SESS_R_f7282a1399,"Журнал “Stepping stones” – гималайская культура, буддизм и философия перенниализма сквозь призму взглядов европейских исследователей",Д. А. Кораблин,Д. А. Кораблин,https://ancient.ivran.ru/novosti?year=2023,466e0582181df219,6a3f0de00a1a073a
PRES_ed80e8e9dc,Roerich Readings,2023,ER2023,SESS_R_b093ece5ff,Исследования древнеиндийских текстов как ключевое направление в ранней японской буддологии,Е.О. Новосёлова,Е.О. Новосёлова,https://ancient.ivran.ru/novosti?year=2023,b41b60af52c0760b,ffd874ab6c589e3c
PRES_3fe3a936bf,Roerich Readings,2023,ER2023,SESS_R_bf36fcfbb9,Культ корзины в Древней Индии и смена религиозной парадигмы,Вырщиков Евгений Геннадьевич,Вырщиков Евгений Геннадьевич,https://ancient.ivran.ru/novosti?year=2023,6987a507719cf2f9,9d7b47f07b6cc538
PRES_b868f0964f,Roerich Readings,2023,ER2023,SESS_R_bf36fcfbb9,Надписи на колонне Гелиодора,Вигасин Алексей Алексеевич,Вигасин Алексей Алексеевич,https://ancient.ivran.ru/novosti?year=2023,4f0d686ae230eace,c0e3e13801ea65b8
PRES_252acebd0e,Roerich Readings,2023,ER2023,SESS_R_63675ff436,Несколько замечаний о Брахмане и сущем,С. Ч. Офертас,С. Ч. Офертас,https://ancient.ivran.ru/novosti?year=2023,968a998b8dec6320,597d9385e1e8c3e4
PRES_68cf2d578f,Roerich Readings,2023,ER2023,SESS_R_b093ece5ff,О понятии «вкус» (rasa) в древнеиндийской традиции,Лидова Наталья Ростиславовна,Лидова Наталья Ростиславовна,https://ancient.ivran.ru/novosti?year=2023,f4c4f1bb52120ffb,f4feefab15f4d243
PRES_27812dc68f,Roerich Readings,2023,ER2023,SESS_R_63675ff436,Обсценная брань и её следы в РВ 10.10: возможна ли реконструкция текста?,Куликов Леонид Игоревич,Куликов Леонид Игоревич,https://ancient.ivran.ru/novosti?year=2023,f7146dba27ae8279,d69fa29dfa16e557
PRES_701cf8fd92,Roerich Readings,2023,ER2023,SESS_R_f7282a1399,Отражение монгольских имперских идей в средневековых вьетнамских источниках,Дробышев Юлий Игорьевич,Дробышев Юлий Игорьевич,https://ancient.ivran.ru/novosti?year=2023,f90b5d594c6d6d96,874b167aad3151dc
PRES_fac39ef4c3,Roerich Readings,2023,ER2023,SESS_R_bf36fcfbb9,Представление о годе в концепции времени пуран,Тюлина Елена Владимировна,Тюлина Елена Владимировна,https://ancient.ivran.ru/novosti?year=2023,25937034df0c13b4,c6f5c5f3f6c1c7a7
PRES_174f5dac97,Roerich Readings,2023,ER2023,SESS_R_bf36fcfbb9,Ритуал приема почетного гостя при жертвоприношениях сомы,Корнеева Наталья Афанасьевна,Корнеева Наталья Афанасьевна,https://ancient.ivran.ru/novosti?year=2023,bf04995682e02027,4b1e961a77b3c366
PRES_bf99b10864,Roerich Readings,2023,ER2023,SESS_R_b093ece5ff,Словослияние в куллуи как способ словообразования,Крылова Анастасия Сергеевна,Крылова Анастасия Сергеевна,https://ancient.ivran.ru/novosti?year=2023,fded9fbbb59ff0ad,8da703c137219968
PRES_3bc5a95594,Roerich Readings,2023,ER2023,SESS_R_63675ff436,Социоскрипторная ситуация в Древней Индии,Вертоградова Виктория Викторовна,Вертоградова Виктория Викторовна,https://ancient.ivran.ru/novosti?year=2023,ef16b87bb268f939,39b117e305a7205c
PRES_5cd8fabe7f,Roerich Readings,2023,ER2023,SESS_R_f7282a1399,Тексты праджняпарамиты в ойратской религиозной культуре и законоположениях,Б. У. Китинов,Б. У. Китинов,https://ancient.ivran.ru/novosti?year=2023,3a42d85923cf68f4,8cdd081a4c7acc94
PRES_d40f7642fe,Roerich Readings,2023,ER2023,SESS_R_f7282a1399,Улан-Баторский период в научной карьере Ю.Н. Рериха. 1926-1927 годы,Шустова Алла Михайловна,Шустова Алла Михайловна,https://ancient.ivran.ru/novosti?year=2023,adbe2065f5976e0b,6e4dc38c2587b0e3
PRES_d6d5656dc3,Roerich Readings,2023,ER2023,SESS_R_b093ece5ff,Этимология и семантика цветообозначения «красный» в китайской культуре,Люлина Анастасия Геннадьевна,Люлина Анастасия Геннадьевна,https://ancient.ivran.ru/novosti?year=2023,2ebb8b6beaa6579c,53577f8a8e6ece78
PRES_c80a0aa893,Zograf Readings,2023,E2023,SESS_e071b1c6ca,"«Брахма-стути» из «Бхушунди Рамаяны»: текстология, смыслы, параллели",Демченко Максим Борисович,Демченко Максим Борисович,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,ae0e82ceca48b56d,fc822c9d4a8c4b67
PRES_63fbe719ca,Zograf Readings,2023,E2023,SESS_f9ad37de2b,"«… Есть некая рыба, которая чюдовидна имать»: возможные истоки и неочевидные связи одного композитного существа индийской миниатюры.Танонова Елена Викторовна (Санкт-Петербург). Коллекция тамильских рукописей М.С. Андреева из Индийского фонда ИВР РАН.Соболева Елена Станиславовна (Санкт-Петербург). Этнографические сборы В.И. Липского на Цейлоне в начале XX в.Меренкова Ольга Николаевна (Санкт-Петербург). Вспомнить все: ганджифа и забытая карточная игра «Сидаста» из коллекции А.М. и Л.А. Мервартов.Воробьева Дарья Николаевна (Москва). Скульптура Нритья Шивы из храма Мандапешвара в Мумбаи. Стиль, иконография, аналогии.Рыжакова Светлана Игоревна (Москва). Падаяни, мудиетту, тиятту: ритуальные исполнительские традиции центральной Кералы",Бабин Александр Николаевич,Бабин Александр Николаевич,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,c6a5ee7d5a6c5f85,c5e0cdb0868d3054
PRES_38df199fc7,Zograf Readings,2023,E2023,SESS_0e0e6dba63,Анализ аморальных поступков в «Абхидхармакоше» Васубандху.Ермакова Татьяна Викторовна (Санкт-Петербург). Научные связи Ф.И.Щербатского с британскими востоковедами в 1930-е гг.Гордийчук Николай Валентинович (Москва). Тема угона скота (veṭci) в древнетамильской поэзии и литературной теории.Котин Игорь Юрьевич (Санкт-Петербург). Политик читает и пересказывает эпос. «Рамаяна» и «Махабхарата» в переложении Чакраварти Раджагопалачари.Смирнитская Анна Александровна (Москва).  «Моя мать и твоя мать – какая родня?» Об обозначениях братьев и сестер и возможностях прадравидийской реконструкции.Костина Екатерина Александровна (Санкт-Петербург). Значения и функционирование лексемы ye в бенгальском языке,Островская Елена Петровна,Островская Елена Петровна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,98dd8c10119cd9e6,7d486ff67481d777
PRES_24c01dc791,Zograf Readings,2023,E2023,SESS_e071b1c6ca,Дворец небесный и дворец земной: две схожие главы  «Лалитавистары» и их функциональная роль в общей композиции текста,Александрова Наталия Владимировна,Александрова Наталия Владимировна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,2ac06dbafc1ee128,cead6e4b00878beb
PRES_7903a5fc2e,Zograf Readings,2023,E2023,SESS_e8a5696006,Драма как категория и жанр в древнеиндийской поэтике. Челнокова Анна Витальевна (Санкт-Петербург). Россия и русские в произведениях Салмана Рушди.Леонов Максим Владимирович (Москва). О возможности передачи санскритских стихотворных размеров в русских переводах,Лидова Наталья Ростиславовна,Лидова Наталья Ростиславовна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,4e24646ccdb2eec4,db9e1682521664a6
PRES_126ec5d9b0,Zograf Readings,2023,E2023,SESS_20b71e2d71,"Коллекция № ВХ ЭФЗК 495 для МАЭ (состав и значение). Дубянская Татьяна Александровна (Москва). В поисках современного подхода к прозе Премчанда.Коровина Евгения Владимировна, Ренковская Евгения Алексеевна (Москва). Экспедиция к памятникам протоиндийской цивилизации на территории Индии.Коровина Евгения Владимировна (Москва). Надписи на медных предметах протоиндийской письменностью.Альбедиль Маргарита Федоровна (Санкт-Петербург). Антропология индийской куклы: контексты и ракурсы.Столярова Екатерина Владимировна (Санкт-Петербург). Кукольный театр Западной Бенгалии.Рыбакова Анна Геннадьевна (Москва). Ритуальный комплекс родильных обрядов в неварском буддизме",Краснодембская Нина Георгиевна,Краснодембская Нина Георгиевна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,f188a75c8fddfc8b,2313f82b75e319e9
PRES_147e18135d,Zograf Readings,2023,E2023,SESS_e071b1c6ca,Мантры в ведийских шраута-ритуалах.,Корнеева Наталья Афанасьевна,Корнеева Наталья Афанасьевна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,b2c6d4145329f6fd,f80c30480a64b31f
PRES_25016b1c19,Zograf Readings,2023,E2023,SESS_c852af5bba,"Мотивы «Сказания о Джаландхаре в «Падма-пуране».[Olga Vecherina], Ruzana Pskhu (Moscow, RUDN-University). Female-Mystic in Medieval Tamil Literature and Early Sufism: Structural Similarity of Images.Жукова Любовь Евгеньевна («Москва»). Проповедь Личного Безличного Бога в учении Свами Вивекананды.Денисенко Валерия Леонтьевна (Новосибирск). «Юга-пурана» как исторический источник",Игнатьев Андрей Александрович,Игнатьев Андрей Александрович,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,a10b9f8665b9430f,e9c66dab1e1a2ba8
PRES_bd3e085c3b,Zograf Readings,2023,E2023,SESS_e071b1c6ca,О не-волшебной помощнице в сказках парья: вариант фольклорного мотива.Комиссаров Дмитрий Алексеевич (Москва). Склонность к конфликтам в образе Махакашьяпы в буддийских канонических текстах,Оранская Татьяна Иосифовна,Оранская Татьяна Иосифовна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,806167377c556f0f,210649683321a7c5
PRES_207ea236b7,Zograf Readings,2023,E2023,SESS_866c277091,Об особенностях индийской философии на основе южноазиатской схемы рациональности.Лысенко Виктория Георгиевна (Москва). Трудности в изучении философского наследия Дигнаги: опыт переводчика и историка философии.Псху Рузана Владимировна (Москва). Переоценка различных методологических подходов по исследованию индийской философии: по следам книги В. Адлури и Д. Багчи «The Nay Science: A History of German Indology».Лобанов Сергей Владимирович (Москва). Проблема интерпретации действия в комментарии Шанкары на Бхагавадгиту,Парибок Андрей Всеволодович,Парибок Андрей Всеволодович,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,8822d61710265581,22a2055d97c587f3
PRES_00dcc4326d,Zograf Readings,2023,E2023,SESS_e071b1c6ca,Почему Брахман наделен природой звука (шабда-таттва)?,Десницкая Евгения Алексеевна,Десницкая Евгения Алексеевна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,d0136d0f56bf117e,782fd34e3662c2a1
PRES_bc78297d1f,Zograf Readings,2023,E2023,SESS_c59689b195,Средний залог в санскрите. К семантике категории.Скороходова Татьяна Григорьевна (Пенза).  Найти нормативную этику в традиционных текстах: сверхзадача и её решение мыслителями Бенгальского Возрождения..Лекарева Ева Павловна (Санкт-Петербург). Поздний Р.Тагор и «Бхагавадгита»: переосмысляя концепцию о долге.Гасунс Марцис Юрьевич (Обнинск). Древнеиндийская ономастика в «Вишнусахасранаме»,Малютин Иван Иванович,Малютин Иван Иванович,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,26cea8714ce3186c,de1225ff4da5e10f
PRES_faa6865771,Zograf Readings,2023,E2023,SESS_e071b1c6ca,Типология индийских аскетов по санскритским источникам,Лейтан Эдгар Зигфридович,Лейтан Эдгар Зигфридович,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,eac14d9d47120dd0,6bbdaeec6643c8d8
PRES_7044edfb03,Zograf Readings,2023,E2023,SESS_fd69d09f26,Философская компаративистика В. Хальбфасса.Роман Лилия Геннадьевна (Москва). К вопросу об истинности в пурва-мимансе.Пахомов Сергей Владимирович (Санкт-Петербург). Сотериологический ракурс «йогического суицида» (utkrānti) в традиционной индуистской йоге и тантре,Бурмистров Сергей Леонидович,Бурмистров Сергей Леонидович,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,99e2350adb6aba8e,d4a894adc3f739c2
PRES_be6bbf9505,Roerich Readings,2024,ER2024,SESS_R_6d81d37a6d,", А.В. Осокин (ИВ РАН, онлайн). К идентификации тантрических изображений Ямантаки в монастыре Юнъань-сы 永安寺 провинции Шаньси 山西省",Н.А. Брылёва,Н.А. Брылёва,https://ancient.ivran.ru/novosti?year=2024,bf7f6aeebce8eef7,f59a2f3b4f19bafe
PRES_8f9fdee289,Roerich Readings,2024,ER2024,SESS_R_6d81d37a6d,«Наука поэзии» (Кавьяшастра) в трудах ранних аланкариков,Лидова Наталья Ростиславовна,Лидова Наталья Ростиславовна,https://ancient.ivran.ru/novosti?year=2024,a485709e93af23fc,03b5c03840cdc028
PRES_1423cbe251,Roerich Readings,2024,ER2024,SESS_R_6523310363,Буддизм в Восточном Туркестане,Б. У. Китинов,Б. У. Китинов,https://ancient.ivran.ru/novosti?year=2024,b36a7e9f25b17b55,bb8eb0c77a0fcbad
PRES_86f5eb1636,Roerich Readings,2024,ER2024,SESS_R_f76625877c,Ведантийско-буддийский полемический диалог в «Брахмасутрабхашье»,Шохин Владимир Кириллович,Шохин Владимир Кириллович,https://ancient.ivran.ru/novosti?year=2024,f6f0478696183f11,143adb6bbff14ba1
PRES_b563035a1a,Roerich Readings,2024,ER2024,SESS_R_624a70a58c,Вступительное слово от организаторов конференции,Вертоградова Виктория Викторовна,Вертоградова Виктория Викторовна,https://ancient.ivran.ru/novosti?year=2024,bad6730505bd4d58,e7441066d7e07d5c
PRES_a0c39c4f08,Roerich Readings,2024,ER2024,SESS_R_f76625877c,Индийские классификации: принципы различения поэтических украшений (аланкар),Цветкова Софья Олеговна,Цветкова Софья Олеговна,https://ancient.ivran.ru/novosti?year=2024,1ca285cd29d1163e,059ddca02a0255d0
PRES_0dd9a28662,Roerich Readings,2024,ER2024,SESS_R_6d81d37a6d,Ирония в пьесе Ватсараджи «Киратарджуния» (XII в.),Минаева Мария Дмитриевна,Минаева Мария Дмитриевна,https://ancient.ivran.ru/novosti?year=2024,8f6900273208b7d9,95b3ed0624604282
PRES_a662d6963e,Roerich Readings,2024,ER2024,SESS_R_624a70a58c,К проблеме происхождения варны кшатриев: культ воинской элиты в индоарийской традиции (по данным археологии и петроглифики),Е.Г. Шалахов,Е.Г. Шалахов,https://ancient.ivran.ru/novosti?year=2024,37a3b57b2877a1f1,66cc895de871c642
PRES_62ee67f572,Roerich Readings,2024,ER2024,SESS_R_6d81d37a6d,"Культ корзины у гондов, джайнская икона аягапатта и буддийский алтарь: еще раз о смене религиозной парадигмы в Древней Индии",Вырщиков Евгений Геннадьевич,Вырщиков Евгений Геннадьевич,https://ancient.ivran.ru/novosti?year=2024,63905a47c671cd19,367d1e912b872681
PRES_35c4ac073d,Roerich Readings,2024,ER2024,SESS_R_6523310363,Микушевич как переводчик санскритской поэзии,Леонов Михаил Васильевич,Леонов Михаил Васильевич,https://ancient.ivran.ru/novosti?year=2024,3ba2c5b32b3c6db6,2d74269e307b35d7
PRES_056359a25b,Roerich Readings,2024,ER2024,SESS_R_ece490521a,Многообразие культурных традиций и влияний в средневековой Индии: от династий до социальных изменений,Н.Л. Вигель,Н.Л. Вигель,https://ancient.ivran.ru/novosti?year=2024,d550731ba505cae0,6e2039161b4ea47c
PRES_1262a5bb0e,Roerich Readings,2024,ER2024,SESS_R_c487cd4f23,Морфология деревянной храмовой архитектуры Химачал-Прадеша (Индия),Д.А. Рожнова,Д.А. Рожнова,https://ancient.ivran.ru/novosti?year=2024,0a5fe7e666c75f55,aea8dd6c4fd9ff42
PRES_b67e336a25,Roerich Readings,2024,ER2024,SESS_R_c487cd4f23,Некоторые тхангка из коллекции Ю.Н. Рериха (Новые исследования),Ю. И. Елихина,Ю. И. Елихина,https://ancient.ivran.ru/novosti?year=2024,e9cd69a010a603e0,7c206c1dec59c49b
PRES_cea6fbd627,Roerich Readings,2024,ER2024,SESS_R_624a70a58c,Новый поворот традиции шраута: Сагничит Трисахасра Атиратра Сомаяга 2024 в Западной Бенгалии,Корнеева Наталья Афанасьевна,Корнеева Наталья Афанасьевна,https://ancient.ivran.ru/novosti?year=2024,1d2f24847310150d,cdff2e195ddc5333
PRES_b97f8a31f0,Roerich Readings,2024,ER2024,SESS_R_c487cd4f23,О нарративной символике бронзовой фигурки танцующего Бала-Кришны,Немчинов Виктор Михайлович,Немчинов Виктор Михайлович,https://ancient.ivran.ru/novosti?year=2024,0354fe7f1c2f08b5,c11590bccd4cc4f2
PRES_aef6959d49,Roerich Readings,2024,ER2024,SESS_R_6523310363,"О письмах Ю.Н. Рериха из коллекции Д. Тарчина (Колумбийский университет, Нью-Йорк, США)",Д. А. Кораблин,Д. А. Кораблин,https://ancient.ivran.ru/novosti?year=2024,7bc1731040bad982,6957f9c248b9418e
PRES_e3df6363c9,Roerich Readings,2024,ER2024,SESS_R_c487cd4f23,Обряды «жизненного цикла» скульптуры по материалам пуран,Тюлина Елена Владимировна,Тюлина Елена Владимировна,https://ancient.ivran.ru/novosti?year=2024,b3760d0975445c7e,9ee7db4da44a0aac
PRES_49717e48eb,Roerich Readings,2024,ER2024,SESS_R_f76625877c,Планиметрические модели тела человека в санскритских трактатах по искусству и в стенописи Аджанты,Вертоградова Виктория Викторовна,Вертоградова Виктория Викторовна,https://ancient.ivran.ru/novosti?year=2024,53ad5f3bfa4b6286,64079e290f1756cc
PRES_c40cc450f8,Roerich Readings,2024,ER2024,SESS_R_624a70a58c,Покаяние (prāyaścitta) и наказание (daṇḍa) в дхармасутрах,Т.В. Лучина,Т.В. Лучина,https://ancient.ivran.ru/novosti?year=2024,b75e443091069f5f,2ad76378fa703a93
PRES_ada9260848,Roerich Readings,2024,ER2024,SESS_R_624a70a58c,Посох Чанакьи,Вигасин Алексей Алексеевич,Вигасин Алексей Алексеевич,https://ancient.ivran.ru/novosti?year=2024,9227cb442f2dcd2b,7a91b27eae5b9013
PRES_db00ae9f93,Roerich Readings,2024,ER2024,SESS_R_f76625877c,Похищение и возвращение жён в древнеиндийском эпосе и параллели в древнегреческих сюжетах,Молина Анна Валерьевна,Молина Анна Валерьевна,https://ancient.ivran.ru/novosti?year=2024,a07a25f94b388401,c57aac45993ada17
PRES_d50c07a5a3,Roerich Readings,2024,ER2024,SESS_R_ece490521a,Принципы построения верениц древнеиндийских имён в «Вишнусахасранаме» («Махабхарата» XII.135),Гасунс Марцис Юрьевич,Гасунс Марцис Юрьевич,https://ancient.ivran.ru/novosti?year=2024,1c833f4343d53335,736f7db78707d437
PRES_a50be852d6,Roerich Readings,2024,ER2024,SESS_R_f76625877c,Сюжет «обращения братьев Кашьяпов» в «Сутре о благом явлении царевича»: неожиданные повороты,Александрова Наталия Владимировна,Александрова Наталия Владимировна,https://ancient.ivran.ru/novosti?year=2024,d7149c60bdcee527,0df77956fe55e1f9
PRES_77463cf511,Roerich Readings,2024,ER2024,SESS_R_ece490521a,Тема леса в поэтических антологиях Бхартрихари и Видьякары,Гурия Анастасия Георгиевна,Гурия Анастасия Георгиевна,https://ancient.ivran.ru/novosti?year=2024,36fa006e93110dfd,a7ca2fec74f9a07c
PRES_36eeb02b9f,Roerich Readings,2024,ER2024,SESS_R_f76625877c,"Традиционные индийские классификации: образцовые, удобные, проблематичные",Тавастшерна Сергей Сергеевич,Тавастшерна Сергей Сергеевич,https://ancient.ivran.ru/novosti?year=2024,d35d56d63a6fdd1b,d70c6f6d2b9d0db3
PRES_8cb1334ec8,Roerich Readings,2024,ER2024,SESS_R_6523310363,Угроза монгольских вторжений в Японию глазами Нитирэна,Дробышев Юлий Игорьевич,Дробышев Юлий Игорьевич,https://ancient.ivran.ru/novosti?year=2024,6997ed85f2a79d36,fe5c3db09945d250
PRES_e1aa83b0fa,Roerich Readings,2024,ER2024,SESS_R_c487cd4f23,Феномен в jalacārin в архитектуре храмов Карнатаки древних и средних веков,Пахомова Александра Михайловна,Пахомова Александра Михайловна,https://ancient.ivran.ru/novosti?year=2024,d70b99bdf4038ff9,6fd42579903c6e5b
PRES_593646c709,Roerich Readings,2024,ER2024,SESS_R_6523310363,Этимология и семантика цветообозначения «черный» в культуре Китая,Люлина Анастасия Геннадьевна,Люлина Анастасия Геннадьевна,https://ancient.ivran.ru/novosti?year=2024,6380fa453653df8a,ac719098ae2be9d9
PRES_3c4e002a55,Roerich Readings,2024,ER2024,SESS_R_6523310363,Ю.Н. Рерих о происхождении монгольской письменности,Шустова Алла Михайловна,Шустова Алла Михайловна,https://ancient.ivran.ru/novosti?year=2024,7c1c0d94a2268bc2,fdd7bc221e11c44e
PRES_84e8b8ec92,Zograf Readings,2024,E2024,SESS_1f1f4a0ae6,Бодхисаттва — стрелок из лука. Буддийский сюжет и его аналоги.Островская Е.П. (СПб) Интерпретация эвтаназии в буддийской картине мира.Комиссаров Д.А. (Москва) Бодхисаттва в образе пишачи: следы комической традиции в описании аскезы Гаутамы.Фивейская А.В. (Москва) От эпического предания до буддийского сказания и обратно: история Шьямы.Крапивина Р.Н. (СПб) Абхисамаяланкара как предмет буддийского образования.Леонов М.В. (Москва) Образ времени в поэзии Бхартрихари,Александрова Наталия Владимировна,Александрова Наталия Владимировна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,a797e5c245d4b69f,eda4225aadd78f87
PRES_3371a370c4,Zograf Readings,2024,E2024,SESS_4979644abb,Телеологический аргумент в пользу существования Бога в учении Свами Вивекананды. Пахомов С.В. (Санкт-Петербург) Модели интерпретации телесности в хатха-йоге. Лобанов С.В. (Москва) Монистический теизм (адвайта-ишваравада) Абхинавагупты в сопоставлении с ишваравадой адвайты Шанкары на материале их комментариев к «Бхагавадгите»..Игнатьев А.А. (Калининград) Обряд панчамакара в каулических тантрах,Жукова Любовь Евгеньевна,Жукова Любовь Евгеньевна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,5de169993987e339,4227ddf1ba95b710
PRES_8232d7ea17,Roerich Readings,2025,ER2025,SESS_R_6065b09299,", М.А. Овчинникова (ИВ РАН, Москва). Исторические и историографические особенности монгольской летописи начала XVIII в.: Гомбоджаб. «Течение Ганга»",А.Д. Цендина,А.Д. Цендина,https://ancient.ivran.ru/novosti?year=2025,5c255b4f72030ae0,6d3844f4a2952fba
PRES_a51c3f3f16,Roerich Readings,2025,ER2025,SESS_R_36a9e0848b,", О. В. Лундышева (РНБ Сектор восточных фондов Отдела рукописей; ИКВИА НИУ ВШЭ, Санкт-Петербург - Москва). Prasādapratibhodbhava (Śatapañcāśatka) Матричеты: тохарский перевод и комментарий",Иткин Илья Борисович,Иткин Илья Борисович,https://ancient.ivran.ru/novosti?year=2025,6279e791bdc5c3e6,56011e8d11b2255c
PRES_be0a7adb4d,Roerich Readings,2025,ER2025,SESS_R_7295a4b225,Metta–Karaṇīya – Любовь как этический императив в раннебуддийской сотериологии на материале Метта сутты и Тевиджджа сутты Палийского канона,Мехакян Арег Гайкович,Мехакян Арег Гайкович,https://ancient.ivran.ru/novosti?year=2025,a5221529243f6a74,e6edace896fedba0
PRES_41d4f9caae,Roerich Readings,2025,ER2025,SESS_R_36a9e0848b,Аланкара как аспект стилистики текста,Цветкова Софья Олеговна,Цветкова Софья Олеговна,https://ancient.ivran.ru/novosti?year=2025,cd9d1ba5315e7e0b,55a3f7c3e4608003
PRES_60e304eb60,Roerich Readings,2025,ER2025,SESS_R_b83d1ece97,Анаттавада «палийского Будды» в её философских и сотериологических координатах,Шохин Владимир Кириллович,Шохин Владимир Кириллович,https://ancient.ivran.ru/novosti?year=2025,838265eb27c40593,39d6f064a854b736
PRES_a93b94cafd,Roerich Readings,2025,ER2025,SESS_R_b900c30299,Вклад Ю.Н. Рериха в историю российских экспедиций в Центральную Азию. К 100-летию начала Центрально-Азиатской экспедиции Н.К. Рериха,Шустова Алла Михайловна,Шустова Алла Михайловна,https://ancient.ivran.ru/novosti?year=2025,430e92d6df7b4f29,9d0ad35ed7b01f5d
PRES_e95133ba92,Roerich Readings,2025,ER2025,SESS_R_8f8a9d5359,Выкуп невесты (śulka) в Древней Индии: шастрическая и эпическая традиции,Т.В. Лучина,Т.В. Лучина,https://ancient.ivran.ru/novosti?year=2025,0c79559d68485121,4aac2d9f7feddb07
PRES_bd4fcc2f1b,Roerich Readings,2025,ER2025,SESS_R_36a9e0848b,Зачем в санскрите три прошедших времени?,Тавастшерна Сергей Сергеевич,Тавастшерна Сергей Сергеевич,https://ancient.ivran.ru/novosti?year=2025,0e01be32685313aa,e49f6ce6f6ed747b
PRES_3342af9fd3,Roerich Readings,2025,ER2025,SESS_R_7295a4b225,Значение иконографии Будды Мучилинды в культуре и искусстве Кхмерской империи XII–XIII вв,Э.В. Галимова,Э.В. Галимова,https://ancient.ivran.ru/novosti?year=2025,8ab2df622c20c647,57b41118c74fe4f3
PRES_03e3dce3b8,Roerich Readings,2025,ER2025,SESS_R_b900c30299,Из истории фиксации традиционного сказителя хобуксарких ойратов Аримпиля (1923–1994),М.В. Босхомджиев,М.В. Босхомджиев,https://ancient.ivran.ru/novosti?year=2025,69ae9f39f3a5ec48,3b695dd14ee19f88
PRES_7810b1bc85,Roerich Readings,2025,ER2025,SESS_R_b83d1ece97,Индийская философия сознания через призму цивилизационной демаркации «Восток-Запад»,Лысенко Виктория Георгиевна,Лысенко Виктория Георгиевна,https://ancient.ivran.ru/novosti?year=2025,833d6639df3d41af,e3f9673a07a80d24
PRES_b1a9d63ed4,Roerich Readings,2025,ER2025,SESS_R_b83d1ece97,Индийские шастры с точки зрения современной методологии познания,Канаева Наталия Алексеевна,Канаева Наталия Алексеевна,https://ancient.ivran.ru/novosti?year=2025,eca2b08ea373789e,3bba34f2b104c2a8
PRES_9c51c33001,Roerich Readings,2025,ER2025,SESS_R_b900c30299,Исторические идеи просветительства Ахамади Дониша в культурном коде Таджикистана,Немчинов Виктор Михайлович,Немчинов Виктор Михайлович,https://ancient.ivran.ru/novosti?year=2025,bc2716b2241b3a6d,2ce9c84cc1e2e6d0
PRES_725f267e56,Roerich Readings,2025,ER2025,SESS_R_b900c30299,К вопросу о переводе буддийского термина бодхи (菩提) на китайский язык,Люлина Анастасия Геннадьевна,Люлина Анастасия Геннадьевна,https://ancient.ivran.ru/novosti?year=2025,e272ad30e885abed,93428ddae942f430
PRES_48836fb720,Roerich Readings,2025,ER2025,SESS_R_b900c30299,Калмаки в литературе и искусстве могольской Индии,Б. У. Китинов,Б. У. Китинов,https://ancient.ivran.ru/novosti?year=2025,19c2012d6e01bf39,ea2799acea2b7d59
PRES_db0a58977f,Roerich Readings,2025,ER2025,SESS_R_8f8a9d5359,Небесные боги в картине мира буддийской агиографии: признаки эволюции («Лалитавистара»),Александрова Наталия Владимировна,Александрова Наталия Владимировна,https://ancient.ivran.ru/novosti?year=2025,5e017fe40168e1d1,d75d8f9b116ed402
PRES_57aad17e87,Roerich Readings,2025,ER2025,SESS_R_8f8a9d5359,О теории просодии в «Натьяшастре»,Лидова Наталья Ростиславовна,Лидова Наталья Ростиславовна,https://ancient.ivran.ru/novosti?year=2025,9b2b23bd2188ee53,52f48581ed2e22a5
PRES_bc702b1d16,Roerich Readings,2025,ER2025,SESS_R_b900c30299,Об этимологии слова «мангус»,Г.Б. Корнеев,Г.Б. Корнеев,https://ancient.ivran.ru/novosti?year=2025,7e5d95b0b4bd1307,5b4718a17f3a7f6e
